node_code;node_type;wlan_code;x(m);y(m);z(m);primary_channel;min_channel_allowed;max_channel_allowed;is_ap
AP_A;0;A;6.25;5.0;4.2;4;4;5;1
STA_A1;1;A;11.9652;8.283;7.1724;4;4;5;0
STA_A2;1;A;4.4829;6.3811;3.0404;4;4;5;0
STA_A3;1;A;-0.1429;10.8407;4.9378;4;4;5;0
STA_A4;1;A;-0.228;8.061;6.8022;4;4;5;0
STA_A5;1;A;6.775;8.4039;5.2165;4;4;5;0
STA_A6;1;A;-0.0846;1.4745;6.3855;4;4;5;0
STA_A7;1;A;0.8928;9.16;5.0506;4;4;5;0
STA_A8;1;A;-1.6024;6.524;4.9643;4;4;5;0
STA_A9;1;A;12.0433;10.8924;8.8125;4;4;5;0
STA_A10;1;A;8.4018;9.0825;9.9959;4;4;5;0
STA_A11;1;A;0.4708;6.2627;5.5758;4;4;5;0
STA_A12;1;A;0.0579;5.6634;4.3434;4;4;5;0
STA_A13;1;A;12.0772;8.8136;5.0683;4;4;5;0
STA_A14;1;A;3.6007;9.8167;3.4167;4;4;5;0
STA_A15;1;A;4.8146;12.2549;3.5758;4;4;5;0
STA_A16;1;A;1.9542;-3.7423;5.0514;4;4;5;0
STA_A17;1;A;10.7433;3.814;4.1848;4;4;5;0
STA_A18;1;A;9.8914;4.4488;8.3007;4;4;5;0
STA_A19;1;A;6.2853;1.3129;3.8297;4;4;5;0
STA_A20;1;A;9.9578;-3.9756;9.2716;4;4;5;0
AP_B;0;B;18.75;5.0;9.1728;0;0;7;1
STA_B1;1;B;18.1716;13.7871;9.7582;0;0;7;0
STA_B2;1;B;19.5127;1.7678;7.1268;0;0;7;0
STA_B3;1;B;10.4537;1.9999;9.9161;0;0;7;0
STA_B4;1;B;13.469;12.8727;7.8545;0;0;7;0
STA_B5;1;B;24.0175;7.6346;8.4482;0;0;7;0
STA_B6;1;B;19.9238;14.4555;6.172;0;0;7;0
STA_B7;1;B;17.4499;0.5493;6.4832;0;0;7;0
STA_B8;1;B;20.2654;-4.4731;3.598;0;0;7;0
STA_B9;1;B;20.683;6.4679;3.9347;0;0;7;0
STA_B10;1;B;20.2106;6.1585;4.4124;0;0;7;0
AP_C;0;C;31.25;5.0;6.4958;0;0;3;1
STA_C1;1;C;38.6087;1.9084;8.4549;0;0;3;0
STA_C2;1;C;34.3532;-3.8141;8.3026;0;0;3;0
STA_C3;1;C;36.1505;1.0835;5.9202;0;0;3;0
STA_C4;1;C;31.5976;13.5177;4.414;0;0;3;0
STA_C5;1;C;28.1847;11.768;5.9016;0;0;3;0
STA_C6;1;C;24.4023;5.2648;7.8392;0;0;3;0
STA_C7;1;C;31.4034;11.0588;5.9492;0;0;3;0
STA_C8;1;C;25.2387;9.6534;6.4259;0;0;3;0
STA_C9;1;C;29.6539;3.291;7.938;0;0;3;0
STA_C10;1;C;36.8868;-1.9193;5.7697;0;0;3;0
STA_C11;1;C;37.0339;11.0211;8.1688;0;0;3;0
STA_C12;1;C;32.1066;-3.3912;6.5183;0;0;3;0
STA_C13;1;C;38.7229;3.801;5.7638;0;0;3;0
AP_D;0;D;43.75;5.0;6.2211;0;0;3;1
STA_D1;1;D;51.8538;10.031;4.7569;0;0;3;0
STA_D2;1;D;40.6817;6.1143;7.0571;0;0;3;0
STA_D3;1;D;48.4474;7.9176;4.8783;0;0;3;0
STA_D4;1;D;43.2671;-4.8754;9.2531;0;0;3;0
STA_D5;1;D;46.2707;13.9147;4.4351;0;0;3;0
STA_D6;1;D;36.1784;0.4988;6.1891;0;0;3;0
STA_D7;1;D;37.9209;-3.0507;7.4058;0;0;3;0
STA_D8;1;D;42.1858;-0.8488;3.6061;0;0;3;0
STA_D9;1;D;37.8324;4.2516;5.3549;0;0;3;0
STA_D10;1;D;38.1811;10.409;5.939;0;0;3;0
STA_D11;1;D;45.0899;-4.6524;4.2204;0;0;3;0
AP_E;0;E;6.25;15.0;6.1329;0;0;3;1
STA_E1;1;E;3.4738;8.1844;3.1584;0;0;3;0
STA_E2;1;E;3.6123;19.4687;4.9904;0;0;3;0
STA_E3;1;E;10.5195;10.7981;7.4509;0;0;3;0
STA_E4;1;E;14.4989;17.4317;5.3329;0;0;3;0
STA_E5;1;E;12.3736;12.2231;6.5024;0;0;3;0
STA_E6;1;E;6.57;22.2069;4.9963;0;0;3;0
STA_E7;1;E;3.867;24.1423;8.0923;0;0;3;0
STA_E8;1;E;4.1863;10.964;5.8914;0;0;3;0
STA_E9;1;E;-2.2243;15.8552;4.8307;0;0;3;0
STA_E10;1;E;1.7126;15.1743;9.4366;0;0;3;0
STA_E11;1;E;-0.9867;8.6678;9.1782;0;0;3;0
STA_E12;1;E;0.0059;15.309;6.6597;0;0;3;0
STA_E13;1;E;3.3079;12.2186;6.2583;0;0;3;0
STA_E14;1;E;3.2242;7.2226;6.5967;0;0;3;0
STA_E15;1;E;7.5579;5.3464;9.8207;0;0;3;0
AP_F;0;F;18.75;15.0;9.5013;0;0;3;1
STA_F1;1;F;15.126;23.6615;6.9224;0;0;3;0
STA_F2;1;F;13.992;22.7524;3.5479;0;0;3;0
STA_F3;1;F;15.0402;10.8916;8.102;0;0;3;0
STA_F4;1;F;15.4701;19.8858;8.8744;0;0;3;0
STA_F5;1;F;11.8472;14.5835;8.8459;0;0;3;0
STA_F6;1;F;16.3935;20.7838;7.8994;0;0;3;0
STA_F7;1;F;22.6425;23.1217;6.381;0;0;3;0
STA_F8;1;F;13.4613;16.5366;5.3801;0;0;3;0
STA_F9;1;F;13.1098;8.6926;6.9485;0;0;3;0
STA_F10;1;F;25.252;21.6344;9.3379;0;0;3;0
STA_F11;1;F;10.7322;14.217;8.6527;0;0;3;0
STA_F12;1;F;19.2491;7.8642;8.2319;0;0;3;0
STA_F13;1;F;18.6804;19.728;4.4403;0;0;3;0
STA_F14;1;F;13.6075;20.0119;8.8814;0;0;3;0
AP_G;0;G;31.25;15.0;9.4092;0;0;1;1
STA_G1;1;G;28.828;16.5838;3.6902;0;0;1;0
STA_G2;1;G;23.9038;12.8155;6.5731;0;0;1;0
STA_G3;1;G;27.4218;6.9099;9.7207;0;0;1;0
STA_G4;1;G;33.7056;17.4586;8.5951;0;0;1;0
