node_code;node_type;wlan_code;x(m);y(m);z(m);primary_channel;min_channel_allowed;max_channel_allowed;is_ap
AP_A;0;A;6.25;5.0;4.3306;2;2;3;1
STA_A1;1;A;5.8919;-4.0282;4.9012;2;2;3;0
STA_A2;1;A;9.0123;11.1103;5.7801;2;2;3;0
STA_A3;1;A;8.8844;13.639;6.9021;2;2;3;0
STA_A4;1;A;15.3191;3.0922;9.5514;2;2;3;0
STA_A5;1;A;-1.3813;5.3426;3.8782;2;2;3;0
STA_A6;1;A;1.8939;4.7431;9.2664;2;2;3;0
STA_A7;1;A;13.1843;0.729;6.379;2;2;3;0
STA_A8;1;A;11.01;1.5233;7.8279;2;2;3;0
STA_A9;1;A;-1.8585;7.8894;9.2713;2;2;3;0
STA_A10;1;A;2.748;2.8811;8.4262;2;2;3;0
STA_A11;1;A;14.0054;1.9395;3.2159;2;2;3;0
STA_A12;1;A;14.6657;1.5779;6.423;2;2;3;0
STA_A13;1;A;4.9408;3.1786;6.4368;2;2;3;0
STA_A14;1;A;0.2214;6.3382;9.5619;2;2;3;0
STA_A15;1;A;4.1649;8.3211;4.1412;2;2;3;0
STA_A16;1;A;4.8223;12.4712;7.8902;2;2;3;0
STA_A17;1;A;-2.5261;7.98;6.9592;2;2;3;0
AP_B;0;B;18.75;5.0;6.5832;0;0;7;1
STA_B1;1;B;26.0812;-0.0007;5.4191;0;0;7;0
STA_B2;1;B;19.844;-0.3099;5.9134;0;0;7;0
STA_B3;1;B;21.3551;-2.3727;8.2867;0;0;7;0
STA_B4;1;B;14.0151;7.3643;8.3866;0;0;7;0
STA_B5;1;B;10.8136;6.1856;3.7112;0;0;7;0
STA_B6;1;B;19.4332;11.3941;5.3696;0;0;7;0
STA_B7;1;B;11.5691;-1.5897;5.6946;0;0;7;0
STA_B8;1;B;12.7561;1.0971;4.2419;0;0;7;0
STA_B9;1;B;10.8692;-0.6699;9.7291;0;0;7;0
STA_B10;1;B;14.4445;-1.9226;3.0543;0;0;7;0
STA_B11;1;B;13.9879;7.7824;5.2127;0;0;7;0
STA_B12;1;B;23.9373;10.3766;9.546;0;0;7;0
STA_B13;1;B;15.4025;-3.1627;6.5307;0;0;7;0
STA_B14;1;B;22.8416;6.2028;6.1497;0;0;7;0
STA_B15;1;B;13.0235;5.0679;9.7053;0;0;7;0
STA_B16;1;B;26.8856;1.3352;9.6377;0;0;7;0
STA_B17;1;B;10.0755;9.4138;3.3032;0;0;7;0
STA_B18;1;B;20.9715;0.3409;8.0114;0;0;7;0
