node_code;node_type;wlan_code;x(m);y(m);z(m);primary_channel;min_channel_allowed;max_channel_allowed;is_ap
AP_A;0;A;6.25;5.0;7.6851;4;4;5;1
STA_A1;1;A;6.7053;6.9338;6.7342;4;4;5;0
STA_A2;1;A;4.3541;9.5575;4.8665;4;4;5;0
STA_A3;1;A;5.0802;9.3892;4.7914;4;4;5;0
STA_A4;1;A;5.3957;11.0167;6.9221;4;4;5;0
STA_A5;1;A;-1.0501;5.7169;5.3723;4;4;5;0
STA_A6;1;A;2.2502;4.5553;7.8621;4;4;5;0
STA_A7;1;A;12.4221;11.6152;4.5542;4;4;5;0
STA_A8;1;A;-1.0917;11.1615;9.4022;4;4;5;0
STA_A9;1;A;11.0627;13.4518;9.7543;4;4;5;0
STA_A10;1;A;13.4518;6.543;9.0405;4;4;5;0
STA_A11;1;A;-1.021;1.367;5.0189;4;4;5;0
AP_B;0;B;18.75;5.0;4.3258;0;0;7;1
STA_B1;1;B;14.0957;8.7662;4.136;0;0;7;0
STA_B2;1;B;19.244;13.6555;8.9076;0;0;7;0
STA_B3;1;B;18.9502;13.3376;8.5744;0;0;7;0
STA_B4;1;B;20.2564;12.4345;6.9414;0;0;7;0
STA_B5;1;B;25.6925;1.6759;8.7677;0;0;7;0
STA_B6;1;B;25.0191;2.7036;9.8669;0;0;7;0
STA_B7;1;B;12.9771;3.1043;4.4541;0;0;7;0
STA_B8;1;B;14.7893;5.1256;7.7103;0;0;7;0
STA_B9;1;B;11.3058;2.9108;7.3456;0;0;7;0
STA_B10;1;B;18.9101;-1.7124;7.1336;0;0;7;0
STA_B11;1;B;14.2194;5.108;5.296;0;0;7;0
STA_B12;1;B;20.3912;1.1076;5.9349;0;0;7;0
STA_B13;1;B;19.951;12.4572;5.068;0;0;7;0
STA_B14;1;B;19.3845;9.7558;5.9756;0;0;7;0
STA_B15;1;B;13.6484;10.3885;3.4552;0;0;7;0
STA_B16;1;B;20.3042;12.336;7.0156;0;0;7;0
STA_B17;1;B;11.2997;-1.1831;4.1412;0;0;7;0
STA_B18;1;B;15.925;2.9362;8.4309;0;0;7;0
STA_B19;1;B;25.631;-0.7624;8.1494;0;0;7;0
AP_C;0;C;31.25;5.0;3.7095;0;0;3;1
STA_C1;1;C;22.6425;0.5756;7.5539;0;0;3;0
STA_C2;1;C;29.6077;13.8866;9.0587;0;0;3;0
STA_C3;1;C;24.0254;3.1311;7.3896;0;0;3;0
STA_C4;1;C;38.6699;4.5847;7.0058;0;0;3;0
STA_C5;1;C;37.873;10.3807;4.9645;0;0;3;0
STA_C6;1;C;28.1456;7.3312;9.6564;0;0;3;0
STA_C7;1;C;29.7;1.1151;5.5097;0;0;3;0
STA_C8;1;C;37.6248;1.4225;4.9651;0;0;3;0
STA_C9;1;C;33.3228;-0.6745;5.167;0;0;3;0
STA_C10;1;C;25.4342;10.7293;5.6561;0;0;3;0
AP_D;0;D;43.75;5.0;5.007;4;4;5;1
STA_D1;1;D;50.8326;10.5422;4.7805;4;4;5;0
STA_D2;1;D;41.9369;0.5557;7.5;4;4;5;0
STA_D3;1;D;44.8366;11.451;7.1043;4;4;5;0
STA_D4;1;D;41.6624;-3.1168;4.7075;4;4;5;0
STA_D5;1;D;38.7184;-0.8148;6.9627;4;4;5;0
STA_D6;1;D;39.6136;10.2821;7.1174;4;4;5;0
STA_D7;1;D;34.6148;7.992;5.0068;4;4;5;0
STA_D8;1;D;40.0287;4.0579;5.577;4;4;5;0
STA_D9;1;D;46.8192;10.3411;9.7293;4;4;5;0
STA_D10;1;D;52.7271;7.6869;4.4867;4;4;5;0
STA_D11;1;D;48.2594;-1.1745;6.7125;4;4;5;0
AP_E;0;E;6.25;15.0;7.0188;4;4;5;1
STA_E1;1;E;10.2407;6.1305;3.2933;4;4;5;0
STA_E2;1;E;2.6942;15.3906;6.4755;4;4;5;0
STA_E3;1;E;0.7165;16.7123;4.5322;4;4;5;0
STA_E4;1;E;15.2474;13.9833;5.3301;4;4;5;0
STA_E5;1;E;2.5121;23.7754;5.5025;4;4;5;0
STA_E6;1;E;-2.8561;14.6189;5.3147;4;4;5;0
STA_E7;1;E;7.9219;23.0376;6.2184;4;4;5;0
STA_E8;1;E;6.8662;20.8431;5.3825;4;4;5;0
AP_F;0;F;18.75;15.0;5.1648;0;0;3;1
STA_F1;1;F;22.9708;13.7942;9.9752;0;0;3;0
STA_F2;1;F;13.9207;7.6701;6.4933;0;0;3;0
STA_F3;1;F;24.9438;18.7748;9.2849;0;0;3;0
STA_F4;1;F;22.8363;17.7942;4.1815;0;0;3;0
STA_F5;1;F;11.8488;19.4503;5.9779;0;0;3;0
STA_F6;1;F;20.4735;16.0056;4.7688;0;0;3;0
STA_F7;1;F;17.5339;19.9281;3.7339;0;0;3;0
STA_F8;1;F;23.8101;14.4941;4.6514;0;0;3;0
STA_F9;1;F;27.5176;16.147;3.2151;0;0;3;0
STA_F10;1;F;24.3322;13.2183;7.0209;0;0;3;0
STA_F11;1;F;21.7655;9.0715;4.4229;0;0;3;0
STA_F12;1;F;19.2525;8.3241;5.8719;0;0;3;0
STA_F13;1;F;14.6837;21.3941;3.0287;0;0;3;0
STA_F14;1;F;26.2856;19.4878;3.0197;0;0;3;0
STA_F15;1;F;11.4453;11.0024;6.7023;0;0;3;0
STA_F16;1;F;28.1509;14.1311;4.2206;0;0;3;0
STA_F17;1;F;23.7952;21.6887;7.5845;0;0;3;0
STA_F18;1;F;11.4742;18.9663;8.859;0;0;3;0
STA_F19;1;F;15.6767;9.6218;5.4184;0;0;3;0
AP_G;0;G;31.25;15.0;6.6494;6;6;7;1
STA_G1;1;G;29.6095;19.2577;6.6282;6;6;7;0
STA_G2;1;G;31.4403;21.3265;4.902;6;6;7;0
STA_G3;1;G;31.4187;16.6037;9.6497;6;6;7;0
STA_G4;1;G;23.5279;12.8129;4.8601;6;6;7;0
STA_G5;1;G;38.0793;12.5215;7.7577;6;6;7;0
STA_G6;1;G;32.6139;19.5398;6.8803;6;6;7;0
STA_G7;1;G;29.6694;24.0104;9.324;6;6;7;0
STA_G8;1;G;36.7687;22.3094;5.7386;6;6;7;0
STA_G9;1;G;24.6823;8.2405;6.5983;6;6;7;0
STA_G10;1;G;27.0626;7.6934;4.5734;6;6;7;0
STA_G11;1;G;38.8611;17.7382;4.6411;6;6;7;0
STA_G12;1;G;26.9602;11.3201;4.6915;6;6;7;0
STA_G13;1;G;27.9775;15.2899;6.2061;6;6;7;0
STA_G14;1;G;24.9923;11.4776;6.4271;6;6;7;0
STA_G15;1;G;30.7712;8.3309;7.8035;6;6;7;0
STA_G16;1;G;29.3168;18.8064;3.7396;6;6;7;0
STA_G17;1;G;26.208;12.5583;7.8202;6;6;7;0
AP_H;0;H;43.75;15.0;8.0909;4;4;5;1
STA_H1;1;H;35.8657;16.7423;9.2068;4;4;5;0
STA_H2;1;H;34.6604;17.247;9.5883;4;4;5;0
STA_H3;1;H;47.5663;21.6281;8.7447;4;4;5;0
STA_H4;1;H;36.5885;20.722;9.9507;4;4;5;0
STA_H5;1;H;47.8864;8.1695;8.101;4;4;5;0
STA_H6;1;H;42.306;20.8689;4.2557;4;4;5;0
STA_H7;1;H;50.6349;18.0564;6.6846;4;4;5;0
STA_H8;1;H;46.6738;5.9072;4.0179;4;4;5;0
STA_H9;1;H;44.5565;12.3671;4.5282;4;4;5;0
STA_H10;1;H;50.0711;11.7906;3.347;4;4;5;0
STA_H11;1;H;44.9171;22.7996;4.789;4;4;5;0
STA_H12;1;H;40.4948;8.9416;4.1495;4;4;5;0
STA_H13;1;H;38.2737;18.7186;8.1341;4;4;5;0
STA_H14;1;H;46.8848;12.244;7.8644;4;4;5;0
STA_H15;1;H;47.7628;24.0372;5.453;4;4;5;0
STA_H16;1;H;47.2621;10.2632;7.9042;4;4;5;0
STA_H17;1;H;40.2533;12.0958;6.2569;4;4;5;0
STA_H18;1;H;45.4189;7.6882;3.3416;4;4;5;0
STA_H19;1;H;48.8144;22.9645;6.5177;4;4;5;0
STA_H20;1;H;35.149;19.5465;8.8557;4;4;5;0
