node_code;node_type;wlan_code;x(m);y(m);z(m);primary_channel;min_channel_allowed;max_channel_allowed;is_ap
AP_A;0;A;6.25;5.0;9.0623;4;4;5;1
STA_A1;1;A;1.264;3.3631;6.066;4;4;5;0
STA_A2;1;A;5.4491;-3.9399;8.6528;4;4;5;0
STA_A3;1;A;11.4598;3.5115;7.8773;4;4;5;0
STA_A4;1;A;3.4415;-1.1387;9.8393;4;4;5;0
STA_A5;1;A;3.0632;0.3759;7.32;4;4;5;0
STA_A6;1;A;1.8497;12.9617;3.9855;4;4;5;0
STA_A7;1;A;0.1249;8.4947;4.5623;4;4;5;0
STA_A8;1;A;11.0277;9.7573;8.3634;4;4;5;0
STA_A9;1;A;5.5545;8.0437;5.6438;4;4;5;0
STA_A10;1;A;10.4114;14.0598;7.9502;4;4;5;0
STA_A11;1;A;-0.557;7.0129;5.0264;4;4;5;0
AP_B;0;B;18.75;5.0;8.3477;0;0;3;1
STA_B1;1;B;16.3163;-2.3508;3.6383;0;0;3;0
STA_B2;1;B;24.0931;-3.1241;8.4039;0;0;3;0
STA_B3;1;B;26.2781;2.7427;7.2896;0;0;3;0
STA_B4;1;B;24.7572;5.09;5.2416;0;0;3;0
STA_B5;1;B;12.9282;6.8539;5.2556;0;0;3;0
STA_B6;1;B;17.1493;7.2112;3.9969;0;0;3;0
STA_B7;1;B;23.0698;2.792;3.5847;0;0;3;0
STA_B8;1;B;18.0819;13.4766;4.3295;0;0;3;0
STA_B9;1;B;26.3284;3.663;3.9325;0;0;3;0
STA_B10;1;B;11.4901;6.814;7.2073;0;0;3;0
STA_B11;1;B;27.0301;4.6474;4.6001;0;0;3;0
STA_B12;1;B;21.7172;-3.3338;3.4656;0;0;3;0
STA_B13;1;B;17.1199;1.8927;3.0044;0;0;3;0
STA_B14;1;B;19.4714;-0.0031;5.2884;0;0;3;0
STA_B15;1;B;13.1979;8.7941;7.9229;0;0;3;0
AP_C;0;C;31.25;5.0;8.9904;4;4;5;1
STA_C1;1;C;22.1328;3.222;6.779;4;4;5;0
STA_C2;1;C;35.3664;9.8372;8.8824;4;4;5;0
STA_C3;1;C;33.7651;2.5667;6.7586;4;4;5;0
STA_C4;1;C;36.3324;-2.4756;3.8093;4;4;5;0
STA_C5;1;C;34.5246;4.0577;9.7673;4;4;5;0
STA_C6;1;C;27.5538;3.9333;7.3724;4;4;5;0
STA_C7;1;C;31.1801;13.9068;9.3157;4;4;5;0
STA_C8;1;C;27.4832;2.5202;5.1827;4;4;5;0
STA_C9;1;C;24.9933;2.63;8.4302;4;4;5;0
STA_C10;1;C;22.8766;6.1034;5.4906;4;4;5;0
STA_C11;1;C;29.1397;7.537;6.8297;4;4;5;0
STA_C12;1;C;32.9791;14.7305;5.9625;4;4;5;0
STA_C13;1;C;36.3071;5.9136;8.5793;4;4;5;0
STA_C14;1;C;32.6779;-1.6651;5.0145;4;4;5;0
AP_D;0;D;43.75;5.0;5.7766;0;0;1;1
STA_D1;1;D;41.1112;1.7919;8.0867;0;0;1;0
STA_D2;1;D;41.5039;0.4706;5.7715;0;0;1;0
STA_D3;1;D;48.2282;10.6742;5.4537;0;0;1;0
STA_D4;1;D;47.1759;7.5575;9.6066;0;0;1;0
STA_D5;1;D;43.5523;12.7464;5.5563;0;0;1;0
STA_D6;1;D;44.5588;-4.8993;8.098;0;0;1;0
STA_D7;1;D;41.5138;7.3372;8.3601;0;0;1;0
STA_D8;1;D;46.224;-2.271;8.1915;0;0;1;0
AP_E;0;E;6.25;15.0;6.1129;4;4;5;1
STA_E1;1;E;4.1898;24.0846;7.7506;4;4;5;0
STA_E2;1;E;8.5852;5.3011;6.4558;4;4;5;0
STA_E3;1;E;1.1273;16.0953;3.3507;4;4;5;0
STA_E4;1;E;13.2775;11.6642;6.4674;4;4;5;0
STA_E5;1;E;12.8628;20.7695;6.8162;4;4;5;0
STA_E6;1;E;2.4611;21.0336;9.8585;4;4;5;0
STA_E7;1;E;5.6842;11.9306;7.7016;4;4;5;0
STA_E8;1;E;9.3492;5.8111;5.9098;4;4;5;0
STA_E9;1;E;2.4053;21.4302;8.1448;4;4;5;0
STA_E10;1;E;-1.6698;18.7066;4.9972;4;4;5;0
AP_F;0;F;18.75;15.0;9.6064;0;0;3;1
STA_F1;1;F;11.4393;17.6525;9.3894;0;0;3;0
STA_F2;1;F;23.9102;23.0823;4.2786;0;0;3;0
STA_F3;1;F;19.966;6.2667;9.0789;0;0;3;0
STA_F4;1;F;9.7445;10.9783;9.3753;0;0;3;0
STA_F5;1;F;20.7978;18.6663;7.3866;0;0;3;0
STA_F6;1;F;9.2328;15.4679;5.6281;0;0;3;0
STA_F7;1;F;10.7763;21.0345;9.5225;0;0;3;0
STA_F8;1;F;22.8643;11.7195;9.1685;0;0;3;0
STA_F9;1;F;19.4902;8.0126;8.2344;0;0;3;0
STA_F10;1;F;9.3802;13.081;5.2296;0;0;3;0
STA_F11;1;F;25.8849;19.4899;8.6824;0;0;3;0
STA_F12;1;F;20.3116;24.6294;4.8048;0;0;3;0
STA_F13;1;F;16.5926;9.3554;3.6193;0;0;3;0
STA_F14;1;F;25.0075;12.3856;6.7583;0;0;3;0
STA_F15;1;F;24.0018;21.3394;5.8539;0;0;3;0
AP_G;0;G;31.25;15.0;9.4042;4;4;5;1
STA_G1;1;G;32.8679;7.3369;5.6654;4;4;5;0
STA_G2;1;G;31.475;23.7212;5.4616;4;4;5;0
STA_G3;1;G;31.4858;16.7682;4.8655;4;4;5;0
STA_G4;1;G;34.9322;23.5816;8.9985;4;4;5;0
STA_G5;1;G;39.933;17.9413;9.4929;4;4;5;0
STA_G6;1;G;24.1249;12.0141;8.7817;4;4;5;0
STA_G7;1;G;34.4899;6.2475;6.2715;4;4;5;0
STA_G8;1;G;33.7201;19.7505;8.4339;4;4;5;0
STA_G9;1;G;40.3557;12.8292;4.8057;4;4;5;0
STA_G10;1;G;34.8691;18.0948;5.8301;4;4;5;0
STA_G11;1;G;23.1626;14.293;5.6632;4;4;5;0
STA_G12;1;G;24.9549;16.9241;7.6458;4;4;5;0
STA_G13;1;G;37.1256;19.6765;6.2475;4;4;5;0
STA_G14;1;G;39.6206;12.2869;4.7402;4;4;5;0
STA_G15;1;G;34.6663;7.7555;7.8325;4;4;5;0
STA_G16;1;G;26.2619;19.7243;8.0175;4;4;5;0
STA_G17;1;G;34.9271;12.2101;7.1174;4;4;5;0
STA_G18;1;G;29.7303;20.6671;4.2608;4;4;5;0
STA_G19;1;G;24.8778;18.843;8.4948;4;4;5;0
STA_G20;1;G;35.089;5.917;7.1042;4;4;5;0
AP_H;0;H;43.75;15.0;9.7763;0;0;7;1
STA_H1;1;H;47.0259;10.1961;7.0859;0;0;7;0
STA_H2;1;H;47.5435;7.3426;8.2344;0;0;7;0
STA_H3;1;H;48.8286;17.6718;9.973;0;0;7;0
STA_H4;1;H;42.6953;8.3552;9.428;0;0;7;0
STA_H5;1;H;46.468;12.8126;3.3574;0;0;7;0
STA_H6;1;H;48.7943;19.974;6.3316;0;0;7;0
STA_H7;1;H;51.0034;14.7255;5.373;0;0;7;0
STA_H8;1;H;40.4746;20.3871;8.662;0;0;7;0
STA_H9;1;H;38.701;20.4097;7.4099;0;0;7;0
STA_H10;1;H;42.575;22.4326;4.3698;0;0;7;0
