node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
AP_A 0 A 6.25 5.0 4.3255 0 3
STA_A1 1 A -0.5523 -2.1831 7.6881 0 3
STA_A2 1 A 4.3924 14.7112 5.9484 0 3
STA_A3 1 A 3.3012 -0.9056 6.404 0 3
STA_A4 1 A 10.1648 -1.3575 6.1523 0 3
STA_A5 1 A 14.5619 4.7789 9.3087 0 3
STA_A6 1 A 9.2036 1.8892 4.5252 0 3
STA_A7 1 A 8.3443 5.369 4.5007 0 3
STA_A8 1 A 2.0678 0.9631 9.1455 0 3
STA_A9 1 A 6.2681 8.8946 6.7001 0 3
STA_A10 1 A 9.0777 11.482 6.6483 0 3
STA_A11 1 A 9.7962 12.9016 7.6125 0 3
STA_A12 1 A 11.8432 10.3098 5.8369 0 3
STA_A13 1 A -3.0958 5.3076 9.4075 0 3
STA_A14 1 A 3.4656 -3.4911 8.0515 0 3
STA_A15 1 A 11.913 6.4413 5.2462 0 3
STA_A16 1 A 13.3593 2.078 3.3395 0 3
STA_A17 1 A 12.3847 9.0147 4.9952 0 3
STA_A18 1 A 5.274 7.1824 4.8049 0 3
STA_A19 1 A 14.8941 9.7384 4.6638 0 3
AP_B 0 B 18.75 5.0 9.3765 0 3
STA_B1 1 B 23.3344 9.7114 5.7855 0 3
STA_B2 1 B 25.0272 4.727 6.2057 0 3
STA_B3 1 B 26.8078 6.2478 4.6766 0 3
STA_B4 1 B 28.0306 1.5732 4.3472 0 3
STA_B5 1 B 13.3895 -2.0126 8.5224 0 3
STA_B6 1 B 13.6339 12.5801 4.6781 0 3
STA_B7 1 B 24.9177 -2.5045 7.8688 0 3
STA_B8 1 B 22.4289 -0.0055 3.8222 0 3
STA_B9 1 B 22.1465 0.239 8.7492 0 3
STA_B10 1 B 13.4549 3.4013 5.1658 0 3
STA_B11 1 B 18.3634 14.9019 5.8789 0 3
STA_B12 1 B 15.7176 11.1778 7.4329 0 3
STA_B13 1 B 19.426 -2.8677 4.9859 0 3
STA_B14 1 B 12.7132 -2.5112 7.7397 0 3
STA_B15 1 B 20.2559 8.9888 3.7459 0 3
STA_B16 1 B 10.489 1.3254 5.0685 0 3
STA_B17 1 B 23.4268 10.5761 5.4462 0 3
AP_C 0 C 31.25 5.0 7.0181 0 3
STA_C1 1 C 39.8884 9.5922 8.8411 0 3
STA_C2 1 C 35.1545 3.6048 6.6938 0 3
STA_C3 1 C 26.3617 7.131 7.7185 0 3
STA_C4 1 C 24.4111 8.9832 4.9641 0 3
STA_C5 1 C 22.9112 5.1464 6.4293 0 3
STA_C6 1 C 31.0553 8.7384 6.0637 0 3
STA_C7 1 C 35.012 -0.0264 5.784 0 3
STA_C8 1 C 28.9268 13.6133 4.5102 0 3
STA_C9 1 C 40.7341 2.1629 4.6462 0 3
STA_C10 1 C 38.3081 3.2566 8.0533 0 3
STA_C11 1 C 25.6717 9.2667 3.8719 0 3
STA_C12 1 C 35.6827 4.4884 5.0246 0 3
STA_C13 1 C 24.488 0.0026 7.8382 0 3
STA_C14 1 C 25.5478 4.8436 3.4017 0 3
STA_C15 1 C 31.4471 -4.6826 7.0261 0 3
STA_C16 1 C 31.72 -4.1549 9.8951 0 3
STA_C17 1 C 22.3745 2.2504 4.2285 0 3
STA_C18 1 C 24.4926 1.035 8.127 0 3
STA_C19 1 C 21.8506 3.7784 3.9197 0 3
STA_C20 1 C 22.9597 6.3207 6.5662 0 3
AP_D 0 D 43.75 5.0 5.4322 4 5
STA_D1 1 D 36.7564 1.6135 8.7921 4 5
STA_D2 1 D 48.5884 12.5431 6.7404 4 5
STA_D3 1 D 42.7403 -1.7188 4.1277 4 5
STA_D4 1 D 47.4557 13.0552 6.2143 4 5
STA_D5 1 D 52.4396 8.025 8.0625 4 5
STA_D6 1 D 45.1624 -3.6574 7.4615 4 5
STA_D7 1 D 42.6882 12.4432 9.0119 4 5
STA_D8 1 D 48.225 7.1874 7.4713 4 5
STA_D9 1 D 52.4142 9.8765 6.5317 4 5
STA_D10 1 D 40.2401 7.9503 4.5633 4 5
STA_D11 1 D 40.6899 5.5836 5.4584 4 5
STA_D12 1 D 34.5111 5.7387 4.3662 4 5
STA_D13 1 D 48.5739 12.5127 9.068 4 5
STA_D14 1 D 53.5554 4.7657 7.9777 4 5
STA_D15 1 D 45.64 13.3332 4.4369 4 5
STA_D16 1 D 49.3141 12.4264 4.9375 4 5
STA_D17 1 D 42.9465 -4.869 6.3578 4 5
AP_E 0 E 6.25 15.0 5.9432 0 7
STA_E1 1 E 15.1968 17.3207 3.4496 0 7
STA_E2 1 E 11.1192 15.2007 5.5912 0 7
STA_E3 1 E 4.6067 5.3808 5.0613 0 7
STA_E4 1 E 3.1015 12.3886 3.4445 0 7
STA_E5 1 E 6.1687 11.668 7.9893 0 7
STA_E6 1 E 4.5884 11.0282 7.3184 0 7
STA_E7 1 E 9.4756 14.9522 6.684 0 7
STA_E8 1 E 8.1709 17.1194 8.5328 0 7
STA_E9 1 E 11.1502 23.5977 5.1683 0 7
STA_E10 1 E 8.7713 11.5102 4.1144 0 7
STA_E11 1 E 8.4196 24.7227 9.1485 0 7
STA_E12 1 E 7.5182 22.6661 6.3107 0 7
STA_E13 1 E 13.098 9.4695 9.8367 0 7
STA_E14 1 E 9.1156 21.5651 5.1503 0 7
AP_F 0 F 18.75 15.0 7.0512 0 3
STA_F1 1 F 21.1751 19.0204 6.7167 0 3
STA_F2 1 F 13.9861 10.2967 4.5344 0 3
STA_F3 1 F 11.7094 8.6748 5.0764 0 3
STA_F4 1 F 17.4309 19.4244 6.3682 0 3
STA_F5 1 F 17.9292 8.8882 3.9648 0 3
STA_F6 1 F 25.6832 11.2512 5.5495 0 3
STA_F7 1 F 20.9679 6.1359 9.7937 0 3
STA_F8 1 F 11.1718 11.9094 4.5102 0 3
STA_F9 1 F 25.0977 10.5395 4.406 0 3
STA_F10 1 F 17.4115 18.4737 9.7365 0 3
STA_F11 1 F 12.1495 22.3464 8.2428 0 3
STA_F12 1 F 14.6653 16.6652 4.3211 0 3
STA_F13 1 F 26.7264 14.6142 6.3965 0 3
STA_F14 1 F 18.3116 12.0625 6.4228 0 3
STA_F15 1 F 24.7553 13.9871 9.6044 0 3
STA_F16 1 F 23.9297 12.1425 9.6022 0 3
STA_F17 1 F 13.4559 9.5996 8.2042 0 3
STA_F18 1 F 26.9182 19.9998 3.1221 0 3
AP_G 0 G 31.25 15.0 8.4495 4 5
STA_G1 1 G 35.287 10.5604 3.2678 4 5
STA_G2 1 G 35.0804 20.6934 9.2466 4 5
STA_G3 1 G 29.9251 18.7062 8.496 4 5
STA_G4 1 G 26.797 18.3373 3.0636 4 5
STA_G5 1 G 36.4832 16.7801 4.0125 4 5
STA_G6 1 G 25.2637 18.5046 7.995 4 5
STA_G7 1 G 25.4122 7.8179 9.3949 4 5
STA_G8 1 G 32.5112 19.3909 9.6126 4 5
AP_H 0 H 43.75 15.0 6.5954 0 3
STA_H1 1 H 39.0351 17.7921 6.1931 0 3
STA_H2 1 H 51.6041 19.1374 3.2338 0 3
STA_H3 1 H 35.0994 13.4655 6.2747 0 3
STA_H4 1 H 51.3265 10.6653 4.3423 0 3
STA_H5 1 H 46.9143 24.3693 7.9854 0 3
STA_H6 1 H 42.2043 20.2484 4.7275 0 3
STA_H7 1 H 49.5115 13.6991 5.3212 0 3
STA_H8 1 H 37.8169 18.3405 5.5228 0 3
STA_H9 1 H 49.5431 12.6499 4.3892 0 3
STA_H10 1 H 50.9032 20.2908 6.9586 0 3
STA_H11 1 H 35.2851 14.148 4.6412 0 3
STA_H12 1 H 52.8699 16.891 6.0883 0 3
STA_H13 1 H 39.6692 10.4792 6.0202 0 3
STA_H14 1 H 40.9682 10.7889 5.1356 0 3
STA_H15 1 H 45.1035 18.938 7.7195 0 3
STA_H16 1 H 43.8573 5.6525 6.8492 0 3
STA_H17 1 H 45.3561 23.4134 3.9195 0 3
