node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
AP_A 0 A 6.25 5.0 3.1471 2 3
STA_A1 1 A 6.479 7.7893 8.6969 2 3
STA_A2 1 A 13.4438 5.0016 7.888 2 3
STA_A3 1 A 1.3208 12.7348 4.0473 2 3
STA_A4 1 A 14.4178 2.4294 5.3435 2 3
STA_A5 1 A 11.0673 3.0352 6.5994 2 3
STA_A6 1 A 0.6669 5.6657 5.1217 2 3
STA_A7 1 A -0.3059 -1.623 4.3119 2 3
STA_A8 1 A 11.7576 -1.5044 4.5625 2 3
STA_A9 1 A 13.7692 8.3062 9.8278 2 3
STA_A10 1 A -1.8539 6.7341 7.6998 2 3
STA_A11 1 A 7.0609 6.5564 5.3749 2 3
STA_A12 1 A -0.8751 -0.8336 3.1351 2 3
STA_A13 1 A 1.1915 11.7364 5.2181 2 3
STA_A14 1 A -1.7414 3.7391 7.2968 2 3
STA_A15 1 A 3.9939 3.3832 7.2815 2 3
STA_A16 1 A 13.6777 0.4302 5.035 2 3
AP_B 0 B 18.75 5.0 6.1899 0 3
STA_B1 1 B 27.3074 5.9763 9.3749 0 3
STA_B2 1 B 15.057 2.2674 6.5069 0 3
STA_B3 1 B 24.3849 -1.1388 7.8275 0 3
STA_B4 1 B 21.8819 0.4048 7.153 0 3
STA_B5 1 B 16.3951 5.0449 6.4399 0 3
STA_B6 1 B 24.4234 5.9382 8.8967 0 3
STA_B7 1 B 13.6565 3.1132 8.7592 0 3
STA_B8 1 B 19.2895 13.1853 4.1177 0 3
STA_B9 1 B 23.3386 0.6434 7.2455 0 3
STA_B10 1 B 13.3072 9.687 6.6897 0 3
AP_C 0 C 31.25 5.0 6.8482 0 3
STA_C1 1 C 33.0677 8.1368 6.2896 0 3
STA_C2 1 C 28.6424 10.8688 7.7467 0 3
STA_C3 1 C 34.9815 0.7185 6.4382 0 3
STA_C4 1 C 24.8374 -0.0142 4.1489 0 3
STA_C5 1 C 26.8347 -3.9116 3.406 0 3
STA_C6 1 C 38.1925 -0.6915 7.0334 0 3
STA_C7 1 C 23.6012 -1.37 4.7641 0 3
STA_C8 1 C 37.7821 4.1381 6.071 0 3
STA_C9 1 C 28.4495 13.3981 6.2451 0 3
STA_C10 1 C 31.6185 14.4625 8.4212 0 3
STA_C11 1 C 33.7649 11.3422 6.1025 0 3
STA_C12 1 C 24.6829 -0.887 7.9018 0 3
STA_C13 1 C 30.5018 8.2997 6.545 0 3
STA_C14 1 C 24.3155 9.432 5.4523 0 3
STA_C15 1 C 31.377 12.6264 5.703 0 3
AP_D 0 D 43.75 5.0 5.5551 6 7
STA_D1 1 D 36.7201 8.6267 8.0306 6 7
STA_D2 1 D 48.3833 -1.6453 6.7292 6 7
STA_D3 1 D 44.669 13.3509 8.8769 6 7
STA_D4 1 D 38.4084 6.0423 8.9162 6 7
