node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
AP_A 0 A 6.25 5.0 6.2761 0 3
STA_A1 1 A 7.3496 8.6498 4.059 0 3
STA_A2 1 A 2.0438 -3.9722 3.1393 0 3
STA_A3 1 A 10.1095 -2.4647 8.0968 0 3
STA_A4 1 A 14.0288 6.9427 9.8639 0 3
STA_A5 1 A -2.2007 8.2164 4.9846 0 3
STA_A6 1 A 3.7549 1.7853 8.2512 0 3
STA_A7 1 A 10.7961 -2.124 5.8615 0 3
STA_A8 1 A 3.4497 5.5928 7.2185 0 3
STA_A9 1 A 11.722 10.7692 8.0478 0 3
STA_A10 1 A 1.1089 1.8882 4.8973 0 3
STA_A11 1 A 6.4717 10.5131 6.2899 0 3
STA_A12 1 A 5.0446 6.5516 7.1043 0 3
STA_A13 1 A 6.7015 9.8073 9.0312 0 3
STA_A14 1 A 10.5275 12.6092 8.2765 0 3
STA_A15 1 A 11.0785 -3.2463 3.1494 0 3
STA_A16 1 A 7.64 -1.5811 5.5264 0 3
STA_A17 1 A 13.613 11.4402 4.3355 0 3
STA_A18 1 A 10.3739 1.5665 8.5048 0 3
STA_A19 1 A 6.847 10.5972 3.1041 0 3
AP_B 0 B 18.75 5.0 9.3194 0 1
STA_B1 1 B 9.2223 6.3455 5.2752 0 1
STA_B2 1 B 23.2587 12.9169 5.7691 0 1
STA_B3 1 B 14.4788 13.9499 3.5739 0 1
STA_B4 1 B 22.8631 2.6579 9.302 0 1
STA_B5 1 B 15.7232 -2.2921 5.3124 0 1
STA_B6 1 B 10.6671 8.6137 7.8201 0 1
STA_B7 1 B 14.8804 12.2958 6.4956 0 1
STA_B8 1 B 16.4643 13.8823 7.2369 0 1
STA_B9 1 B 21.4565 4.6748 4.4547 0 1
AP_C 0 C 31.25 5.0 9.3451 0 3
STA_C1 1 C 32.0269 1.3836 5.1666 0 3
STA_C2 1 C 26.0427 10.7369 4.4328 0 3
STA_C3 1 C 39.0225 3.6826 5.9852 0 3
STA_C4 1 C 29.4528 4.7414 7.0584 0 3
STA_C5 1 C 33.7021 3.4584 3.8444 0 3
STA_C6 1 C 30.0211 12.7602 7.1524 0 3
STA_C7 1 C 28.9934 4.0628 4.7207 0 3
STA_C8 1 C 25.4712 -0.984 4.0748 0 3
AP_D 0 D 43.75 5.0 3.8288 4 5
STA_D1 1 D 36.2618 10.1973 6.0361 4 5
STA_D2 1 D 51.0459 6.3222 4.862 4 5
STA_D3 1 D 53.0003 8.6406 3.5527 4 5
STA_D4 1 D 39.4546 11.4863 3.6764 4 5
STA_D5 1 D 51.7058 7.9334 4.0213 4 5
STA_D6 1 D 42.3535 13.185 5.0957 4 5
STA_D7 1 D 50.4562 5.5282 3.9761 4 5
STA_D8 1 D 43.891 11.8335 7.9353 4 5
STA_D9 1 D 39.1589 9.7382 5.3122 4 5
STA_D10 1 D 41.8549 -4.3924 9.2369 4 5
STA_D11 1 D 41.6469 0.7366 8.085 4 5
STA_D12 1 D 45.9539 13.8785 9.7052 4 5
STA_D13 1 D 39.6404 11.2346 8.256 4 5
STA_D14 1 D 51.1693 7.5631 8.9522 4 5
AP_E 0 E 6.25 15.0 7.0365 4 5
STA_E1 1 E 7.7738 13.7638 8.7343 4 5
STA_E2 1 E 13.665 18.8814 5.2311 4 5
STA_E3 1 E 7.0894 17.8916 4.5847 4 5
STA_E4 1 E 1.0525 9.9583 4.7367 4 5
STA_E5 1 E 5.7709 6.4508 6.1536 4 5
STA_E6 1 E 7.9738 20.4232 3.9854 4 5
STA_E7 1 E 11.8033 21.2965 9.644 4 5
STA_E8 1 E 8.0515 22.0029 4.5765 4 5
STA_E9 1 E 13.451 18.922 4.6108 4 5
STA_E10 1 E 6.8082 12.9548 6.3456 4 5
STA_E11 1 E 12.4069 21.1033 3.769 4 5
STA_E12 1 E 9.9024 13.5538 3.5201 4 5
STA_E13 1 E 6.33 12.5322 3.2068 4 5
STA_E14 1 E -0.8136 20.7812 5.559 4 5
STA_E15 1 E 11.7056 11.8442 5.4692 4 5
STA_E16 1 E -2.2302 10.0522 3.4511 4 5
AP_F 0 F 18.75 15.0 7.1634 0 3
STA_F1 1 F 26.9532 18.9649 8.4037 0 3
STA_F2 1 F 17.445 18.6185 6.96 0 3
STA_F3 1 F 17.291 6.5333 8.7859 0 3
STA_F4 1 F 24.9724 11.0618 3.5078 0 3
STA_F5 1 F 26.2364 18.1495 9.6743 0 3
STA_F6 1 F 15.2036 16.0991 3.6819 0 3
