node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
AP_A 0 A 6.25 5.0 9.9546 0 7
STA_A1 1 A 8.8043 -4.0633 7.2617 0 7
STA_A2 1 A -0.0672 9.1581 4.7135 0 7
STA_A3 1 A 3.9404 -0.7401 4.2126 0 7
STA_A4 1 A 5.5157 13.0602 9.9277 0 7
STA_A5 1 A 0.8143 3.8316 6.5163 0 7
STA_A6 1 A 2.7013 2.3931 8.622 0 7
STA_A7 1 A 2.3533 7.4897 8.9381 0 7
STA_A8 1 A 7.2805 -4.3742 4.7708 0 7
STA_A9 1 A 2.1691 -2.5271 4.2428 0 7
AP_B 0 B 18.75 5.0 4.1075 0 7
STA_B1 1 B 10.9374 5.0197 9.3155 0 7
STA_B2 1 B 9.6359 7.9485 5.9589 0 7
STA_B3 1 B 19.839 10.4249 8.5021 0 7
STA_B4 1 B 10.4764 5.2765 3.0632 0 7
STA_B5 1 B 10.6406 8.2927 7.8942 0 7
STA_B6 1 B 16.2896 5.3716 7.6676 0 7
STA_B7 1 B 28.0834 2.6912 6.9067 0 7
STA_B8 1 B 13.5707 9.2479 4.0579 0 7
STA_B9 1 B 14.0963 2.9901 7.6287 0 7
STA_B10 1 B 20.922 11.0268 5.6419 0 7
STA_B11 1 B 14.6014 -1.3834 3.3205 0 7
STA_B12 1 B 10.5607 9.1959 5.2483 0 7
STA_B13 1 B 18.9058 13.4174 7.0761 0 7
STA_B14 1 B 14.2167 5.206 5.283 0 7
STA_B15 1 B 17.1168 0.1434 8.81 0 7
STA_B16 1 B 22.8029 0.749 3.424 0 7
STA_B17 1 B 13.1111 0.8441 7.2531 0 7
STA_B18 1 B 17.3094 5.9195 3.9089 0 7
AP_C 0 C 31.25 5.0 3.277 0 3
STA_C1 1 C 23.1609 0.067 6.7606 0 3
STA_C2 1 C 40.0528 2.98 3.797 0 3
STA_C3 1 C 33.5479 5.9919 5.5326 0 3
STA_C4 1 C 39.0476 2.2053 6.6337 0 3
