node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
AP_A 0 A 6.25 5.0 4.9365 0 7
STA_A1 1 A 2.0728 -3.4018 6.1645 0 7
STA_A2 1 A -0.2828 9.155 3.0823 0 7
STA_A3 1 A 1.0327 11.4834 6.1356 0 7
STA_A4 1 A 7.0616 14.2955 7.2857 0 7
STA_A5 1 A 4.689 -1.5872 8.5774 0 7
STA_A6 1 A 12.9143 -0.2884 6.8091 0 7
STA_A7 1 A 6.062 10.3599 5.133 0 7
STA_A8 1 A 6.169 13.898 9.5547 0 7
STA_A9 1 A 11.5235 3.7751 8.9275 0 7
STA_A10 1 A 4.4579 -2.6097 7.6257 0 7
AP_B 0 B 18.75 5.0 6.1603 0 3
STA_B1 1 B 19.1507 1.604 9.8581 0 3
STA_B2 1 B 23.7887 8.272 5.112 0 3
STA_B3 1 B 12.1964 1.1637 6.4299 0 3
STA_B4 1 B 10.2086 5.6871 5.8298 0 3
STA_B5 1 B 22.2413 3.9402 4.045 0 3
STA_B6 1 B 24.4801 -2.5181 3.1882 0 3
STA_B7 1 B 12.0956 1.5359 9.9743 0 3
STA_B8 1 B 14.7977 -4.0356 4.9164 0 3
STA_B9 1 B 19.8556 9.6559 8.0644 0 3
STA_B10 1 B 21.348 -3.5618 7.5389 0 3
STA_B11 1 B 15.2933 14.3577 3.7036 0 3
STA_B12 1 B 19.5295 2.5122 9.4353 0 3
STA_B13 1 B 17.9758 0.5805 6.4567 0 3
STA_B14 1 B 13.9697 12.8645 4.7388 0 3
STA_B15 1 B 21.5281 11.5183 6.5144 0 3
STA_B16 1 B 25.1022 4.9844 3.5281 0 3
STA_B17 1 B 11.0611 10.5686 7.8126 0 3
STA_B18 1 B 25.1912 -1.471 3.7085 0 3
AP_C 0 C 31.25 5.0 5.4894 4 5
STA_C1 1 C 37.6105 12.3406 4.0931 4 5
STA_C2 1 C 25.4369 5.3499 6.6312 4 5
STA_C3 1 C 25.8434 11.8687 3.4806 4 5
STA_C4 1 C 23.6309 9.5087 6.4446 4 5
STA_C5 1 C 30.5055 7.3355 3.0261 4 5
STA_C6 1 C 27.7604 13.2781 4.0406 4 5
STA_C7 1 C 30.4403 14.9325 7.5704 4 5
STA_C8 1 C 34.6885 -3.0658 9.933 4 5
AP_D 0 D 43.75 5.0 5.6933 2 3
STA_D1 1 D 40.5946 -4.3104 3.0855 2 3
STA_D2 1 D 41.1866 -4.6208 9.0951 2 3
STA_D3 1 D 41.7656 13.1085 6.4086 2 3
STA_D4 1 D 38.9046 -2.0683 6.1592 2 3
STA_D5 1 D 49.0887 11.4182 8.9281 2 3
STA_D6 1 D 46.3583 -0.1524 9.9227 2 3
STA_D7 1 D 44.4175 -2.5575 9.1757 2 3
STA_D8 1 D 36.5886 3.3781 3.1173 2 3
STA_D9 1 D 42.4896 6.0654 3.7432 2 3
AP_E 0 E 6.25 15.0 5.6472 0 7
STA_E1 1 E 4.7653 16.7778 5.9036 0 7
STA_E2 1 E -2.8164 16.5212 7.173 0 7
STA_E3 1 E 6.6805 24.8444 3.1205 0 7
STA_E4 1 E 10.3349 10.166 8.8801 0 7
STA_E5 1 E 3.9013 11.0263 6.741 0 7
STA_E6 1 E 6.0451 19.5495 5.8584 0 7
STA_E7 1 E -1.5826 12.7785 4.4411 0 7
STA_E8 1 E 11.8665 19.8079 7.5643 0 7
STA_E9 1 E -1.1142 13.4943 5.1734 0 7
STA_E10 1 E 8.6034 6.041 9.7188 0 7
STA_E11 1 E 11.6772 11.7253 3.0964 0 7
STA_E12 1 E 12.1764 14.7348 6.4888 0 7
STA_E13 1 E 0.6607 21.5275 3.3057 0 7
STA_E14 1 E -1.3302 18.2816 5.0848 0 7
STA_E15 1 E 0.6007 9.7658 9.8501 0 7
STA_E16 1 E 4.2737 20.1608 7.5289 0 7
AP_F 0 F 18.75 15.0 3.9026 0 7
STA_F1 1 F 12.6403 16.1075 3.0159 0 7
STA_F2 1 F 20.2517 7.9962 7.2195 0 7
STA_F3 1 F 22.8422 22.8317 9.7156 0 7
STA_F4 1 F 22.7918 13.0114 5.7458 0 7
STA_F5 1 F 13.962 7.2399 9.5529 0 7
STA_F6 1 F 15.5868 7.4544 7.1608 0 7
STA_F7 1 F 15.1246 15.9253 4.848 0 7
STA_F8 1 F 13.0038 11.2754 9.0304 0 7
STA_F9 1 F 21.5232 10.4665 6.8696 0 7
STA_F10 1 F 27.5059 18.4402 5.4001 0 7
STA_F11 1 F 27.0466 13.3511 3.6006 0 7
STA_F12 1 F 23.1333 15.8284 5.6143 0 7
AP_G 0 G 31.25 15.0 9.1464 0 7
STA_G1 1 G 30.6951 22.8231 9.6395 0 7
STA_G2 1 G 29.2163 11.371 5.918 0 7
STA_G3 1 G 41.1796 14.5793 9.8589 0 7
STA_G4 1 G 24.1412 16.4513 8.9248 0 7
STA_G5 1 G 33.8637 10.4132 7.1045 0 7
STA_G6 1 G 29.0635 22.8545 8.4151 0 7
STA_G7 1 G 32.7861 17.4594 8.4685 0 7
STA_G8 1 G 30.5349 22.0572 4.9595 0 7
AP_H 0 H 43.75 15.0 7.2907 0 3
STA_H1 1 H 49.3095 10.1681 8.2421 0 3
STA_H2 1 H 52.8381 15.0791 5.1302 0 3
STA_H3 1 H 43.0715 7.839 5.1491 0 3
STA_H4 1 H 43.2309 22.8048 6.1644 0 3
STA_H5 1 H 35.3671 9.838 5.595 0 3
STA_H6 1 H 42.9832 21.4876 5.2887 0 3
STA_H7 1 H 42.747 6.7623 7.1364 0 3
STA_H8 1 H 46.22 10.4542 6.1998 0 3
STA_H9 1 H 43.8079 13.3706 7.8893 0 3
STA_H10 1 H 52.018 13.2928 9.6713 0 3
STA_H11 1 H 43.1467 7.9188 7.9402 0 3
STA_H12 1 H 43.3633 9.8717 8.6539 0 3
STA_H13 1 H 51.4026 9.7137 6.5509 0 3
STA_H14 1 H 50.8677 17.3624 3.438 0 3
STA_H15 1 H 41.1192 8.3455 8.9968 0 3
STA_H16 1 H 37.9613 11.2019 5.667 0 3
STA_H17 1 H 36.999 13.0939 8.0513 0 3
STA_H18 1 H 49.9359 11.5845 4.0417 0 3
STA_H19 1 H 45.6984 18.9124 9.6127 0 3
STA_H20 1 H 40.7887 18.4517 8.8182 0 3
