node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
AP_A 0 A 6.25 5.0 6.1052 0 3
STA_A1 1 A 0.4664 9.9135 3.6706 0 3
STA_A2 1 A 5.2726 -4.4012 5.113 0 3
STA_A3 1 A 4.1899 1.047 5.0039 0 3
STA_A4 1 A 5.1579 7.4833 9.9975 0 3
STA_A5 1 A 1.3711 1.8951 3.8957 0 3
STA_A6 1 A 5.017 -2.913 8.8191 0 3
STA_A7 1 A 0.957 12.1196 3.0101 0 3
STA_A8 1 A 5.6432 -0.7072 3.8731 0 3
AP_B 0 B 18.75 5.0 3.5882 4 5
STA_B1 1 B 10.8771 3.4499 4.3388 4 5
STA_B2 1 B 27.5818 5.1038 3.6218 4 5
STA_B3 1 B 23.0239 13.5894 5.9827 4 5
STA_B4 1 B 24.8046 6.8663 3.4134 4 5
STA_B5 1 B 21.6865 12.7978 3.2633 4 5
STA_B6 1 B 21.563 -1.4547 4.714 4 5
STA_B7 1 B 12.4816 10.8353 6.6783 4 5
STA_B8 1 B 25.6614 9.7053 5.4377 4 5
STA_B9 1 B 16.4335 2.4476 3.2904 4 5
STA_B10 1 B 21.6249 6.8828 7.2495 4 5
STA_B11 1 B 15.9167 8.7955 5.7471 4 5
STA_B12 1 B 16.256 10.7907 8.3328 4 5
STA_B13 1 B 12.4379 8.3268 8.8606 4 5
STA_B14 1 B 15.391 -1.0027 6.3443 4 5
STA_B15 1 B 9.7611 3.2195 7.3709 4 5
STA_B16 1 B 16.5468 -1.1604 3.4928 4 5
STA_B17 1 B 12.9287 8.32 3.6189 4 5
STA_B18 1 B 23.5145 -0.6914 5.3901 4 5
AP_C 0 C 31.25 5.0 6.9502 0 7
STA_C1 1 C 28.3657 7.2153 6.752 0 7
STA_C2 1 C 23.9081 10.1927 3.929 0 7
STA_C3 1 C 27.1388 -1.021 6.6963 0 7
STA_C4 1 C 41.2008 5.1182 3.1593 0 7
STA_C5 1 C 30.9602 14.2886 7.3214 0 7
STA_C6 1 C 27.9065 -0.9013 8.4995 0 7
STA_C7 1 C 21.5724 6.1 7.7433 0 7
STA_C8 1 C 29.8675 8.6695 4.9889 0 7
STA_C9 1 C 28.7912 1.5885 6.774 0 7
STA_C10 1 C 26.5393 9.1546 4.2847 0 7
STA_C11 1 C 26.5555 5.2081 8.3772 0 7
STA_C12 1 C 32.8844 -0.0293 9.3722 0 7
STA_C13 1 C 28.2841 -2.6028 3.0864 0 7
STA_C14 1 C 21.2837 5.1136 4.1302 0 7
STA_C15 1 C 26.8706 10.1284 3.9136 0 7
STA_C16 1 C 25.9589 4.6382 6.0406 0 7
AP_D 0 D 43.75 5.0 9.4566 6 7
STA_D1 1 D 48.6104 1.8297 7.6621 6 7
STA_D2 1 D 42.9546 -2.9027 8.1158 6 7
STA_D3 1 D 35.847 4.676 8.0497 6 7
STA_D4 1 D 34.5999 3.8448 5.3321 6 7
STA_D5 1 D 36.1657 2.8812 9.8873 6 7
STA_D6 1 D 49.0995 7.9507 6.076 6 7
STA_D7 1 D 50.4335 5.9104 5.0368 6 7
STA_D8 1 D 41.5742 -1.7765 9.3279 6 7
STA_D9 1 D 39.2467 -1.5774 7.4619 6 7
STA_D10 1 D 50.3011 1.747 4.8002 6 7
STA_D11 1 D 41.1355 10.3049 9.6289 6 7
AP_E 0 E 6.25 15.0 9.4541 0 3
