node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
AP_A 0 A 6.25 5.0 5.9384 0 1
STA_A1 1 A 3.9125 10.8091 6.3487 0 1
STA_A2 1 A -0.2559 8.7234 8.7471 0 1
STA_A3 1 A 1.5229 -0.1409 5.9043 0 1
STA_A4 1 A 8.1902 11.4819 9.7079 0 1
STA_A5 1 A 9.577 13.617 7.1779 0 1
STA_A6 1 A 7.4162 1.2515 8.0797 0 1
STA_A7 1 A -0.8031 6.2398 9.2872 0 1
STA_A8 1 A 13.4689 2.4438 5.3529 0 1
STA_A9 1 A 9.3085 2.0275 7.7498 0 1
STA_A10 1 A 4.9948 4.3609 8.2663 0 1
STA_A11 1 A -2.2845 8.1188 7.7146 0 1
STA_A12 1 A -2.1833 2.758 4.4607 0 1
STA_A13 1 A 15.5448 8.2699 3.2395 0 1
STA_A14 1 A -2.5228 8.1818 8.5426 0 1
STA_A15 1 A 11.9715 1.6053 9.0357 0 1
STA_A16 1 A 14.0443 0.7892 3.8086 0 1
AP_B 0 B 18.75 5.0 7.1067 0 3
STA_B1 1 B 19.2175 -3.8255 3.5033 0 3
STA_B2 1 B 20.6181 -0.6358 7.178 0 3
STA_B3 1 B 25.5996 -1.4959 8.2875 0 3
STA_B4 1 B 22.2311 7.8648 7.161 0 3
STA_B5 1 B 24.0006 7.0268 3.2189 0 3
STA_B6 1 B 19.7682 9.8772 8.461 0 3
STA_B7 1 B 10.8601 -1.104 3.3351 0 3
STA_B8 1 B 23.082 5.95 3.6294 0 3
STA_B9 1 B 22.0868 1.068 6.7345 0 3
STA_B10 1 B 13.5055 -2.7043 3.8866 0 3
STA_B11 1 B 16.0769 6.7959 3.3745 0 3
STA_B12 1 B 19.4481 14.5184 9.282 0 3
STA_B13 1 B 25.4577 3.5702 7.223 0 3
STA_B14 1 B 26.4473 -0.5625 3.7761 0 3
STA_B15 1 B 10.0439 6.7901 3.894 0 3
STA_B16 1 B 13.4005 11.3335 6.1514 0 3
AP_C 0 C 31.25 5.0 4.1435 2 3
STA_C1 1 C 29.0378 12.5388 8.317 2 3
STA_C2 1 C 38.2606 3.0211 9.5605 2 3
STA_C3 1 C 33.3048 -1.7348 4.0008 2 3
STA_C4 1 C 27.802 3.4606 7.6104 2 3
STA_C5 1 C 24.8932 8.5752 9.1965 2 3
STA_C6 1 C 30.9855 12.7659 6.5902 2 3
