node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
AP_A 0 A 6.25 5.0 6.1246 0 7
STA_A1 1 A 13.9209 7.5478 4.0627 0 7
STA_A2 1 A 12.0395 2.6473 9.8708 0 7
STA_A3 1 A 2.8004 1.1843 6.2234 0 7
STA_A4 1 A -3.6016 4.5427 5.9603 0 7
STA_A5 1 A 10.0944 1.3603 7.1953 0 7
STA_A6 1 A 6.6478 14.6141 7.3738 0 7
STA_A7 1 A -0.36 0.5779 3.0335 0 7
STA_A8 1 A -0.7403 1.5533 3.3933 0 7
STA_A9 1 A 14.3263 7.4593 7.1429 0 7
STA_A10 1 A 9.9958 12.0855 4.1745 0 7
STA_A11 1 A 3.4255 -1.7931 7.6885 0 7
STA_A12 1 A 14.6403 8.619 6.8642 0 7
STA_A13 1 A 11.9559 9.5853 3.0654 0 7
STA_A14 1 A 9.6177 -1.0607 3.2668 0 7
STA_A15 1 A -2.256 3.7432 8.3431 0 7
STA_A16 1 A 3.5275 5.6166 4.6047 0 7
STA_A17 1 A 0.5685 4.3603 4.6583 0 7
STA_A18 1 A 4.9847 -0.1456 7.043 0 7
STA_A19 1 A 7.756 3.2082 3.7771 0 7
AP_B 0 B 18.75 5.0 9.9918 0 3
STA_B1 1 B 12.051 8.1747 7.2596 0 3
STA_B2 1 B 19.5142 13.7794 6.2869 0 3
STA_B3 1 B 15.9863 -1.6475 3.8318 0 3
STA_B4 1 B 20.75 -1.4092 5.1438 0 3
STA_B5 1 B 14.8443 -1.1603 9.7934 0 3
STA_B6 1 B 16.877 8.6 5.5249 0 3
STA_B7 1 B 27.2051 6.0003 5.5365 0 3
STA_B8 1 B 10.6187 7.6419 5.0097 0 3
STA_B9 1 B 12.4731 -1.8736 5.4126 0 3
STA_B10 1 B 24.2727 -1.6365 4.8649 0 3
STA_B11 1 B 16.3616 11.1464 7.2992 0 3
STA_B12 1 B 23.9608 7.0952 3.5265 0 3
STA_B13 1 B 12.5912 3.7888 8.1869 0 3
STA_B14 1 B 17.0833 2.0968 5.5008 0 3
STA_B15 1 B 12.8373 0.0258 7.0235 0 3
STA_B16 1 B 25.1566 -2.0276 3.2033 0 3
STA_B17 1 B 12.9894 0.4416 7.1419 0 3
AP_C 0 C 31.25 5.0 4.0369 0 7
STA_C1 1 C 38.7972 -0.1837 3.519 0 7
STA_C2 1 C 32.1019 11.802 5.6514 0 7
STA_C3 1 C 34.1083 -4.3133 5.0379 0 7
STA_C4 1 C 33.3617 14.4419 6.6227 0 7
STA_C5 1 C 22.9592 9.2909 6.9444 0 7
STA_C6 1 C 39.7064 -0.3075 4.7613 0 7
STA_C7 1 C 39.0638 5.6229 3.4352 0 7
STA_C8 1 C 41.0979 3.6102 6.0141 0 7
STA_C9 1 C 31.261 14.1839 9.8892 0 7
STA_C10 1 C 31.2784 -1.1953 4.9679 0 7
STA_C11 1 C 27.3368 8.5015 4.4218 0 7
STA_C12 1 C 28.518 -0.1848 8.9384 0 7
STA_C13 1 C 24.2381 10.118 5.93 0 7
AP_D 0 D 43.75 5.0 8.8799 0 3
STA_D1 1 D 45.4297 -2.3829 9.9681 0 3
STA_D2 1 D 39.2275 12.2738 7.2072 0 3
STA_D3 1 D 44.5298 -3.7155 6.7585 0 3
STA_D4 1 D 40.3831 4.2481 4.0582 0 3
STA_D5 1 D 39.8326 2.3428 3.8226 0 3
STA_D6 1 D 36.8085 5.4102 9.866 0 3
STA_D7 1 D 43.9528 10.187 8.2459 0 3
STA_D8 1 D 38.7314 3.0922 5.2249 0 3
STA_D9 1 D 37.4463 2.5127 5.4064 0 3
STA_D10 1 D 51.7324 7.6943 6.9674 0 3
AP_E 0 E 6.25 15.0 5.6705 0 1
STA_E1 1 E 4.2249 13.3266 3.5987 0 1
STA_E2 1 E 14.1155 15.4848 7.7379 0 1
STA_E3 1 E 12.9506 21.4849 4.1601 0 1
STA_E4 1 E 1.5079 22.1209 9.6719 0 1
STA_E5 1 E -2.9472 16.2038 4.1692 0 1
STA_E6 1 E 2.9172 11.4604 4.2235 0 1
STA_E7 1 E 14.6389 13.8058 9.1242 0 1
STA_E8 1 E 2.0306 21.991 8.6275 0 1
STA_E9 1 E 11.658 16.2057 7.426 0 1
STA_E10 1 E 1.9694 14.4853 5.8041 0 1
STA_E11 1 E 4.1917 9.2571 6.2958 0 1
STA_E12 1 E -0.0058 14.4528 7.4708 0 1
STA_E13 1 E 4.136 7.9002 3.7416 0 1
AP_F 0 F 18.75 15.0 5.099 6 7
STA_F1 1 F 22.0776 8.0443 3.2237 6 7
STA_F2 1 F 22.1354 14.5794 5.0912 6 7
STA_F3 1 F 15.111 5.8039 7.9277 6 7
STA_F4 1 F 20.6658 16.783 7.3878 6 7
STA_F5 1 F 12.8618 16.2018 6.2391 6 7
STA_F6 1 F 22.6915 16.7738 8.869 6 7
STA_F7 1 F 12.4951 20.8176 6.9118 6 7
STA_F8 1 F 11.1246 10.5389 3.0248 6 7
AP_G 0 G 31.25 15.0 7.3537 0 7
STA_G1 1 G 31.7802 7.8726 8.3298 0 7
STA_G2 1 G 31.5991 23.4715 4.8151 0 7
STA_G3 1 G 36.3335 8.5717 4.8852 0 7
STA_G4 1 G 31.4486 20.44 4.0544 0 7
STA_G5 1 G 29.5906 7.7367 8.8219 0 7
STA_G6 1 G 33.4028 23.7949 4.5937 0 7
STA_G7 1 G 29.4694 9.3592 6.0982 0 7
STA_G8 1 G 32.5888 7.3895 4.9837 0 7
STA_G9 1 G 22.358 12.2151 7.4434 0 7
AP_H 0 H 43.75 15.0 7.0823 0 3
STA_H1 1 H 40.8197 22.6965 6.7961 0 3
STA_H2 1 H 35.5103 13.3848 9.6257 0 3
STA_H3 1 H 46.9001 21.9696 4.9005 0 3
STA_H4 1 H 43.566 9.2694 4.4183 0 3
STA_H5 1 H 38.1726 16.2647 9.2295 0 3
STA_H6 1 H 44.7797 10.5834 3.8268 0 3
STA_H7 1 H 47.4915 20.9809 8.1221 0 3
STA_H8 1 H 38.0971 21.3796 7.7784 0 3
STA_H9 1 H 40.2939 18.5931 9.7783 0 3
STA_H10 1 H 38.8792 11.9538 8.4848 0 3
STA_H11 1 H 43.5013 23.4604 8.0559 0 3
STA_H12 1 H 51.3149 18.3407 3.4321 0 3
