node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
AP_A 0 A 6.25 5.0 7.7297 0 1
STA_A1 1 A 4.563 10.9373 5.0354 0 1
STA_A2 1 A 14.134 -0.6285 5.4682 0 1
STA_A3 1 A 0.2351 11.0488 9.5047 0 1
STA_A4 1 A 14.2711 3.0217 5.9655 0 1
STA_A5 1 A 3.4933 -2.5788 7.3057 0 1
STA_A6 1 A 4.4745 12.5576 6.6753 0 1
STA_A7 1 A -2.6785 6.6773 4.3377 0 1
STA_A8 1 A 3.9447 6.9251 6.6448 0 1
STA_A9 1 A -0.1927 3.8914 8.0732 0 1
STA_A10 1 A 6.5466 -1.1853 4.2951 0 1
STA_A11 1 A 14.231 6.7462 3.1809 0 1
STA_A12 1 A 0.6328 1.0117 4.2983 0 1
STA_A13 1 A 12.2218 6.9119 6.4528 0 1
STA_A14 1 A -1.0457 6.9947 6.7781 0 1
AP_B 0 B 18.75 5.0 7.4373 0 3
STA_B1 1 B 13.2597 2.709 3.6067 0 3
STA_B2 1 B 24.8214 6.0971 9.1284 0 3
STA_B3 1 B 14.7462 4.963 3.1067 0 3
STA_B4 1 B 16.5698 7.884 6.7171 0 3
STA_B5 1 B 9.0254 5.5071 7.4741 0 3
STA_B6 1 B 14.9219 9.9655 4.3054 0 3
STA_B7 1 B 17.882 1.3447 9.1781 0 3
STA_B8 1 B 11.1641 3.7811 3.532 0 3
STA_B9 1 B 15.9341 14.0023 3.0157 0 3
AP_C 0 C 31.25 5.0 5.7426 0 3
STA_C1 1 C 26.3587 -0.1481 6.7814 0 3
STA_C2 1 C 34.2605 -1.667 7.0265 0 3
STA_C3 1 C 36.5758 6.6719 9.5203 0 3
STA_C4 1 C 40.4219 5.3263 5.1953 0 3
STA_C5 1 C 28.6321 3.0544 4.2515 0 3
STA_C6 1 C 37.2171 3.3542 6.4506 0 3
STA_C7 1 C 30.8399 2.4027 3.8679 0 3
STA_C8 1 C 25.2181 -2.6282 7.0061 0 3
STA_C9 1 C 25.9916 1.5031 9.3612 0 3
STA_C10 1 C 24.9511 6.5737 4.086 0 3
STA_C11 1 C 40.8456 5.161 9.5543 0 3
STA_C12 1 C 32.1104 0.7689 7.0594 0 3
STA_C13 1 C 35.8437 -0.8241 7.504 0 3
STA_C14 1 C 39.7329 4.0365 8.7541 0 3
STA_C15 1 C 34.1979 -0.8016 5.2773 0 3
STA_C16 1 C 25.7101 0.9604 5.8622 0 3
AP_D 0 D 43.75 5.0 8.1274 6 7
STA_D1 1 D 38.4109 5.3759 8.9676 6 7
STA_D2 1 D 44.1344 -0.5944 4.2282 6 7
STA_D3 1 D 38.4714 6.2456 9.9859 6 7
STA_D4 1 D 39.5027 11.1836 3.7699 6 7
STA_D5 1 D 48.3432 -3.8334 3.5741 6 7
STA_D6 1 D 50.6315 9.3717 6.3237 6 7
STA_D7 1 D 43.8643 -4.7196 3.3796 6 7
STA_D8 1 D 48.1996 13.8599 8.4327 6 7
STA_D9 1 D 34.1937 4.471 3.8418 6 7
AP_E 0 E 6.25 15.0 3.6881 2 3
STA_E1 1 E 2.8534 23.4156 8.0536 2 3
STA_E2 1 E 5.6741 18.5522 8.5943 2 3
STA_E3 1 E 10.2089 17.4572 9.1424 2 3
STA_E4 1 E 0.0283 9.052 3.4458 2 3
STA_E5 1 E 9.7876 7.0453 4.5589 2 3
STA_E6 1 E 5.129 8.5362 7.4704 2 3
STA_E7 1 E -0.3542 20.6404 6.2391 2 3
STA_E8 1 E 15.3817 17.5032 5.4427 2 3
STA_E9 1 E 14.6035 19.5279 3.5165 2 3
STA_E10 1 E -1.3094 20.1614 3.6846 2 3
AP_F 0 F 18.75 15.0 8.5342 2 3
STA_F1 1 F 23.2327 9.196 9.9132 2 3
STA_F2 1 F 13.9171 16.7025 4.0587 2 3
STA_F3 1 F 16.0163 12.9034 9.509 2 3
STA_F4 1 F 10.9418 17.58 7.0018 2 3
STA_F5 1 F 22.5532 8.9008 8.2872 2 3
STA_F6 1 F 17.0139 13.0476 4.3074 2 3
STA_F7 1 F 20.6301 19.4208 7.1113 2 3
STA_F8 1 F 22.4561 23.9915 8.7751 2 3
STA_F9 1 F 22.6904 19.6658 6.696 2 3
STA_F10 1 F 25.3133 19.5513 5.4867 2 3
STA_F11 1 F 14.0554 15.3353 3.0398 2 3
STA_F12 1 F 25.9205 18.5649 6.7475 2 3
STA_F13 1 F 10.7132 15.7136 3.7083 2 3
STA_F14 1 F 20.6893 17.8133 5.9103 2 3
AP_G 0 G 31.25 15.0 9.9291 2 3
STA_G1 1 G 34.0435 19.6347 3.5004 2 3
STA_G2 1 G 29.3045 19.3777 7.6363 2 3
STA_G3 1 G 33.4274 22.9453 4.3 2 3
STA_G4 1 G 21.7413 12.1401 5.5772 2 3
STA_G5 1 G 27.3649 14.7984 4.1499 2 3
STA_G6 1 G 23.1483 17.2616 5.0713 2 3
STA_G7 1 G 28.1592 12.337 6.3429 2 3
STA_G8 1 G 37.0555 22.5296 5.7342 2 3
STA_G9 1 G 27.5192 11.626 6.6663 2 3
STA_G10 1 G 30.2241 5.2898 4.233 2 3
STA_G11 1 G 32.9543 20.4534 7.3302 2 3
AP_H 0 H 43.75 15.0 7.0321 0 7
STA_H1 1 H 36.3708 21.0915 8.674 0 7
STA_H2 1 H 35.2839 13.9795 5.6287 0 7
STA_H3 1 H 34.7062 12.1856 9.083 0 7
STA_H4 1 H 50.9195 15.3361 9.7521 0 7
STA_H5 1 H 37.8685 21.8528 9.1251 0 7
STA_H6 1 H 51.9358 12.6985 9.843 0 7
STA_H7 1 H 41.7394 11.2204 8.4706 0 7
STA_H8 1 H 49.6541 8.1055 9.2498 0 7
STA_H9 1 H 42.7795 13.3782 3.737 0 7
STA_H10 1 H 37.2672 18.07 5.8609 0 7
STA_H11 1 H 39.1066 23.1976 8.8416 0 7
STA_H12 1 H 37.4936 10.3323 7.5914 0 7
STA_H13 1 H 42.9988 22.634 7.9811 0 7
STA_H14 1 H 46.589 19.9118 4.7312 0 7
STA_H15 1 H 49.7884 22.1597 8.1916 0 7
STA_H16 1 H 45.2473 10.2465 8.6087 0 7
STA_H17 1 H 40.1725 10.1869 6.2413 0 7
STA_H18 1 H 48.0977 11.4825 3.0728 0 7
