node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
AP_A 0 A 6.25 5.0 8.2223 0 3
STA_A1 1 A 8.0892 13.6092 7.7783 0 3
STA_A2 1 A 10.2071 5.0399 7.5727 0 3
STA_A3 1 A 8.9677 13.8168 5.4512 0 3
STA_A4 1 A 8.9665 -0.7423 5.1754 0 3
STA_A5 1 A -1.849 9.9289 3.2392 0 3
STA_A6 1 A 12.1571 7.317 9.4987 0 3
STA_A7 1 A 13.5301 9.5537 3.1021 0 3
STA_A8 1 A 6.914 8.7105 3.0306 0 3
STA_A9 1 A 7.4758 14.2556 3.2856 0 3
STA_A10 1 A 14.935 6.988 6.3017 0 3
STA_A11 1 A 11.4232 8.357 4.9966 0 3
STA_A12 1 A 2.9808 8.2083 8.6644 0 3
STA_A13 1 A 4.69 10.1969 4.9738 0 3
STA_A14 1 A 13.2129 7.8658 3.8927 0 3
AP_B 0 B 18.75 5.0 9.7618 0 3
STA_B1 1 B 24.1133 10.5832 5.8113 0 3
STA_B2 1 B 22.8756 5.613 8.2125 0 3
STA_B3 1 B 27.2043 6.4801 7.7785 0 3
STA_B4 1 B 10.0618 2.7617 8.8168 0 3
STA_B5 1 B 25.3916 -0.9816 6.1206 0 3
STA_B6 1 B 15.8309 7.3434 3.8009 0 3
STA_B7 1 B 14.5855 3.8164 9.1742 0 3
STA_B8 1 B 20.2123 13.2099 3.4279 0 3
STA_B9 1 B 11.89 0.13 5.2477 0 3
STA_B10 1 B 27.5105 5.8423 9.7569 0 3
STA_B11 1 B 20.219 1.932 5.9654 0 3
STA_B12 1 B 13.7086 12.917 8.5596 0 3
STA_B13 1 B 22.239 10.8429 4.3145 0 3
STA_B14 1 B 24.5741 2.5007 8.5992 0 3
STA_B15 1 B 28.0826 5.7611 7.4607 0 3
STA_B16 1 B 22.7692 5.576 9.3449 0 3
AP_C 0 C 31.25 5.0 4.1404 0 1
STA_C1 1 C 29.3656 12.1766 4.1679 0 1
STA_C2 1 C 37.4325 8.9359 7.9213 0 1
STA_C3 1 C 35.1889 6.8762 9.6625 0 1
STA_C4 1 C 22.7119 3.5223 8.7575 0 1
STA_C5 1 C 39.6711 9.4843 6.2286 0 1
STA_C6 1 C 21.9214 6.8277 5.7895 0 1
STA_C7 1 C 38.2722 3.9362 6.562 0 1
STA_C8 1 C 33.7302 14.0779 9.2383 0 1
STA_C9 1 C 28.9575 -0.9744 8.688 0 1
STA_C10 1 C 36.6733 2.1768 4.1282 0 1
STA_C11 1 C 27.2463 11.5905 5.6092 0 1
STA_C12 1 C 22.3274 4.2222 6.2723 0 1
STA_C13 1 C 28.7805 12.1473 5.6559 0 1
STA_C14 1 C 33.9471 11.7208 4.0652 0 1
STA_C15 1 C 38.1748 6.9169 3.4214 0 1
STA_C16 1 C 26.7829 7.324 9.8799 0 1
STA_C17 1 C 30.1502 12.963 9.9179 0 1
AP_D 0 D 43.75 5.0 9.5553 0 7
STA_D1 1 D 43.6521 1.4547 4.9036 0 7
STA_D2 1 D 51.2563 1.9548 5.0398 0 7
STA_D3 1 D 34.367 1.716 5.9772 0 7
STA_D4 1 D 48.4318 0.3133 8.6514 0 7
STA_D5 1 D 43.8203 -4.2901 6.8916 0 7
STA_D6 1 D 35.061 0.8953 9.6231 0 7
STA_D7 1 D 43.6052 -4.6712 9.2483 0 7
STA_D8 1 D 34.6523 0.9679 8.935 0 7
STA_D9 1 D 42.1071 -3.6258 3.8154 0 7
