node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
AP_A 0 A 6.25 5.0 7.3708 0 3
STA_A1 1 A 4.2737 13.3034 7.299 0 3
STA_A2 1 A 8.8788 11.1599 8.9648 0 3
STA_A3 1 A 6.1792 -4.042 9.2276 0 3
STA_A4 1 A 1.8456 2.8444 3.6833 0 3
STA_A5 1 A 3.175 -0.6097 5.1847 0 3
STA_A6 1 A 3.2017 4.6508 8.5277 0 3
STA_A7 1 A 2.3455 8.236 7.6148 0 3
STA_A8 1 A 7.0502 -4.8151 6.0288 0 3
STA_A9 1 A 0.6433 9.9631 3.155 0 3
STA_A10 1 A -0.4283 -0.0006 3.3137 0 3
STA_A11 1 A -1.4965 -0.5656 7.4184 0 3
STA_A12 1 A 8.7043 1.2217 8.0865 0 3
STA_A13 1 A 8.6649 9.6435 4.2327 0 3
STA_A14 1 A 6.9142 1.9559 6.2596 0 3
STA_A15 1 A 10.2831 0.8052 5.7147 0 3
STA_A16 1 A 12.1059 4.9843 6.431 0 3
STA_A17 1 A 10.8683 1.6992 3.6906 0 3
STA_A18 1 A 3.0909 9.8037 3.989 0 3
STA_A19 1 A 15.1307 1.8924 7.0942 0 3
STA_A20 1 A 1.5772 4.3962 4.7438 0 3
AP_B 0 B 18.75 5.0 5.2762 0 3
STA_B1 1 B 15.8468 5.8557 3.0306 0 3
STA_B2 1 B 24.5873 8.0347 3.0149 0 3
STA_B3 1 B 24.0833 12.3704 9.6817 0 3
STA_B4 1 B 24.986 3.7461 7.494 0 3
STA_B5 1 B 24.0043 5.3825 8.2257 0 3
STA_B6 1 B 19.4664 11.2762 6.6822 0 3
STA_B7 1 B 17.3897 10.7803 6.0701 0 3
STA_B8 1 B 13.3054 -2.1895 5.1905 0 3
STA_B9 1 B 13.9684 6.1489 4.3955 0 3
STA_B10 1 B 9.28 4.8022 8.2496 0 3
STA_B11 1 B 19.2003 1.4397 5.4142 0 3
STA_B12 1 B 13.4437 6.2155 5.033 0 3
STA_B13 1 B 26.7784 2.4952 4.5482 0 3
STA_B14 1 B 23.5287 -0.8663 3.5631 0 3
STA_B15 1 B 23.5302 8.8957 5.7342 0 3
STA_B16 1 B 12.1783 9.4342 7.4677 0 3
STA_B17 1 B 27.3696 8.3665 9.7911 0 3
STA_B18 1 B 13.9379 2.1495 4.2277 0 3
STA_B19 1 B 20.0279 -2.6645 7.4541 0 3
AP_C 0 C 31.25 5.0 3.6958 0 3
STA_C1 1 C 32.6461 12.8441 5.9906 0 3
STA_C2 1 C 26.7264 8.0054 5.8765 0 3
STA_C3 1 C 38.2724 6.8391 7.8131 0 3
STA_C4 1 C 24.0689 6.9049 5.089 0 3
STA_C5 1 C 36.7586 12.1944 4.702 0 3
STA_C6 1 C 24.2178 10.9801 9.5047 0 3
STA_C7 1 C 27.2829 -2.9014 4.7058 0 3
STA_C8 1 C 28.2444 2.2268 5.9751 0 3
STA_C9 1 C 28.8001 6.3794 6.6887 0 3
AP_D 0 D 43.75 5.0 6.2094 0 7
STA_D1 1 D 43.7461 -3.6561 6.3934 0 7
STA_D2 1 D 42.2257 -1.3574 6.5836 0 7
STA_D3 1 D 43.419 -3.4045 3.4199 0 7
STA_D4 1 D 34.6878 5.1028 7.6867 0 7
STA_D5 1 D 44.8149 -3.4149 6.7451 0 7
STA_D6 1 D 34.3364 6.0852 9.8745 0 7
STA_D7 1 D 42.3263 0.8427 8.533 0 7
STA_D8 1 D 47.4627 11.2524 9.3075 0 7
STA_D9 1 D 48.6589 -2.87 9.7526 0 7
STA_D10 1 D 35.4654 6.101 7.2073 0 7
STA_D11 1 D 51.9518 0.4092 6.4909 0 7
STA_D12 1 D 46.5639 14.043 7.5047 0 7
STA_D13 1 D 47.2805 4.1939 4.2828 0 7
STA_D14 1 D 51.7307 0.3462 9.7441 0 7
STA_D15 1 D 47.9301 13.2573 4.2897 0 7
AP_E 0 E 6.25 15.0 6.393 0 1
STA_E1 1 E -0.8698 19.2218 4.8725 0 1
STA_E2 1 E 12.0369 21.4233 5.7715 0 1
STA_E3 1 E 7.1359 23.8454 5.2425 0 1
STA_E4 1 E 8.7899 13.5329 8.2396 0 1
STA_E5 1 E 4.043 7.2717 7.1789 0 1
STA_E6 1 E 9.1775 24.0423 6.4843 0 1
STA_E7 1 E 14.806 16.4671 8.8624 0 1
STA_E8 1 E 2.3504 9.7289 7.0703 0 1
STA_E9 1 E -1.3063 16.1808 3.0362 0 1
STA_E10 1 E 4.0548 8.97 4.109 0 1
