node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
AP_A 0 A 6.25 5.0 3.0298 0 7
STA_A1 1 A 8.8624 -0.2444 3.4199 0 7
STA_A2 1 A 11.9364 1.5543 7.074 0 7
STA_A3 1 A 11.2938 9.4526 5.5154 0 7
STA_A4 1 A 12.2847 8.9713 4.6396 0 7
STA_A5 1 A -0.5394 5.2791 8.7148 0 7
STA_A6 1 A 11.084 9.5681 7.4924 0 7
STA_A7 1 A 14.8019 2.1242 8.6521 0 7
STA_A8 1 A -0.3663 -2.1559 3.2324 0 7
STA_A9 1 A -2.3023 3.2719 7.2323 0 7
STA_A10 1 A 4.247 1.6843 9.531 0 7
AP_B 0 B 18.75 5.0 9.7437 0 7
STA_B1 1 B 10.2609 2.918 5.1505 0 7
STA_B2 1 B 26.5112 5.5064 7.2515 0 7
STA_B3 1 B 16.0339 8.5908 9.9406 0 7
STA_B4 1 B 20.241 -3.8538 9.3408 0 7
STA_B5 1 B 26.928 10.0416 4.4926 0 7
STA_B6 1 B 19.701 0.1049 7.7466 0 7
STA_B7 1 B 22.0203 -2.5705 5.7298 0 7
STA_B8 1 B 17.7794 14.1828 3.3697 0 7
STA_B9 1 B 11.4489 8.156 9.8351 0 7
STA_B10 1 B 11.2487 -0.9303 8.8583 0 7
STA_B11 1 B 23.3263 8.9946 6.9976 0 7
STA_B12 1 B 16.2849 8.3161 8.9742 0 7
STA_B13 1 B 24.9053 3.3369 3.8518 0 7
STA_B14 1 B 15.1442 4.5709 3.7852 0 7
STA_B15 1 B 11.8494 -0.6203 8.9864 0 7
STA_B16 1 B 13.7908 7.1017 7.0869 0 7
STA_B17 1 B 12.4186 5.7532 8.0809 0 7
AP_C 0 C 31.25 5.0 9.5659 0 7
STA_C1 1 C 30.3922 -4.735 6.2935 0 7
STA_C2 1 C 39.1672 3.6658 8.7967 0 7
STA_C3 1 C 35.0666 10.6601 4.4831 0 7
STA_C4 1 C 30.5769 13.396 7.0929 0 7
STA_C5 1 C 34.7363 -2.6701 6.0246 0 7
STA_C6 1 C 38.6812 10.8062 7.4301 0 7
STA_C7 1 C 23.6863 8.4266 8.9995 0 7
STA_C8 1 C 33.0027 7.8153 3.0007 0 7
STA_C9 1 C 30.2395 14.2619 7.0813 0 7
STA_C10 1 C 33.536 0.7873 8.171 0 7
STA_C11 1 C 40.5218 3.0318 6.1952 0 7
STA_C12 1 C 34.0486 12.2405 9.4441 0 7
STA_C13 1 C 29.6133 -0.4737 5.2345 0 7
STA_C14 1 C 24.1024 7.0844 5.9486 0 7
STA_C15 1 C 35.4092 2.5219 5.6493 0 7
STA_C16 1 C 31.5335 -4.8355 7.6429 0 7
STA_C17 1 C 36.7666 -2.0012 6.3155 0 7
STA_C18 1 C 30.8486 3.0209 7.6457 0 7
STA_C19 1 C 40.3936 7.9265 9.433 0 7
AP_D 0 D 43.75 5.0 3.9212 0 7
STA_D1 1 D 45.8909 -1.3175 9.5196 0 7
STA_D2 1 D 49.0199 2.5879 5.0116 0 7
STA_D3 1 D 40.6386 12.6012 5.2857 0 7
STA_D4 1 D 39.1303 8.8967 9.4333 0 7
STA_D5 1 D 45.6307 -0.1493 5.0557 0 7
STA_D6 1 D 47.7652 4.1076 9.1013 0 7
STA_D7 1 D 48.3757 10.2199 5.5282 0 7
STA_D8 1 D 49.216 12.1352 3.0821 0 7
STA_D9 1 D 41.3746 2.3782 8.5658 0 7
STA_D10 1 D 41.6668 -4.0694 5.5348 0 7
STA_D11 1 D 49.0802 7.6486 8.1687 0 7
STA_D12 1 D 47.1127 13.9218 9.8855 0 7
STA_D13 1 D 52.8533 8.1931 5.2343 0 7
STA_D14 1 D 39.066 9.321 6.8467 0 7
STA_D15 1 D 49.0437 1.3105 3.298 0 7
AP_E 0 E 6.25 15.0 6.8344 0 7
STA_E1 1 E 7.761 21.3366 4.6552 0 7
STA_E2 1 E 7.7868 20.54 7.9106 0 7
STA_E3 1 E 10.5197 16.8956 6.5591 0 7
STA_E4 1 E 3.6983 10.6788 5.3187 0 7
STA_E5 1 E 10.46 12.8 7.531 0 7
STA_E6 1 E 10.0961 15.4078 9.2176 0 7
STA_E7 1 E -3.4112 13.7552 3.779 0 7
STA_E8 1 E 3.6909 11.2712 8.9061 0 7
STA_E9 1 E 5.6266 5.9704 7.2103 0 7
STA_E10 1 E 0.17 19.7254 7.3801 0 7
STA_E11 1 E 8.4665 20.6303 3.502 0 7
STA_E12 1 E 8.4191 8.6525 7.7365 0 7
STA_E13 1 E 12.3522 16.3993 5.0657 0 7
AP_F 0 F 18.75 15.0 9.7125 0 7
STA_F1 1 F 21.7612 7.7022 9.3598 0 7
STA_F2 1 F 14.4385 18.535 7.707 0 7
STA_F3 1 F 19.753 24.3771 5.491 0 7
STA_F4 1 F 26.6212 9.5891 9.2261 0 7
STA_F5 1 F 23.1641 10.128 3.8023 0 7
STA_F6 1 F 24.496 17.1747 8.707 0 7
STA_F7 1 F 15.6435 9.6255 9.2234 0 7
STA_F8 1 F 22.4364 23.483 3.8274 0 7
AP_G 0 G 31.25 15.0 3.7261 0 7
STA_G1 1 G 37.3418 22.6261 4.9005 0 7
STA_G2 1 G 25.6772 16.7855 8.7929 0 7
STA_G3 1 G 33.6335 18.406 8.0097 0 7
STA_G4 1 G 27.6294 11.8598 5.0577 0 7
STA_G5 1 G 29.2447 20.3313 4.0281 0 7
STA_G6 1 G 30.3713 22.5998 4.8852 0 7
STA_G7 1 G 28.8618 7.3378 9.8056 0 7
STA_G8 1 G 40.7718 17.8368 6.8236 0 7
STA_G9 1 G 35.9755 22.5772 6.1807 0 7
STA_G10 1 G 30.0235 17.6453 3.9715 0 7
STA_G11 1 G 26.506 10.8467 9.4209 0 7
STA_G12 1 G 29.2481 15.1637 3.3679 0 7
STA_G13 1 G 37.9598 7.7852 8.1216 0 7
STA_G14 1 G 22.487 11.0756 8.1569 0 7
STA_G15 1 G 28.3698 10.8184 8.9651 0 7
AP_H 0 H 43.75 15.0 7.0198 0 3
STA_H1 1 H 44.7757 23.2254 6.9451 0 3
STA_H2 1 H 35.5172 16.406 9.9582 0 3
