node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
AP_A 0 A 6.25 5.0 6.8266 2 3
STA_A1 1 A -2.7194 6.2062 6.4046 2 3
STA_A2 1 A 4.2537 13.469 6.0766 2 3
STA_A3 1 A 3.5483 4.4171 7.0319 2 3
STA_A4 1 A 11.4207 2.8886 9.4747 2 3
STA_A5 1 A 9.4208 2.8403 7.7117 2 3
STA_A6 1 A 11.5322 10.9938 5.3585 2 3
STA_A7 1 A 2.3749 12.2772 4.8844 2 3
STA_A8 1 A 0.7997 12.3132 9.5324 2 3
STA_A9 1 A 9.8618 5.0516 8.281 2 3
AP_B 0 B 18.75 5.0 9.7873 0 7
STA_B1 1 B 26.9808 6.4649 4.9562 0 7
STA_B2 1 B 13.301 6.9602 4.8443 0 7
STA_B3 1 B 13.3826 9.2978 9.1463 0 7
STA_B4 1 B 21.5164 11.002 9.6216 0 7
STA_B5 1 B 15.9367 5.4621 6.771 0 7
STA_B6 1 B 14.8331 9.8568 7.0969 0 7
STA_B7 1 B 19.7702 2.8049 4.0611 0 7
STA_B8 1 B 19.3242 -0.7156 3.1404 0 7
STA_B9 1 B 26.1916 9.5361 4.9788 0 7
STA_B10 1 B 18.6748 -0.6174 4.8558 0 7
STA_B11 1 B 20.6011 -2.1433 6.146 0 7
STA_B12 1 B 28.4291 4.7612 3.3998 0 7
STA_B13 1 B 16.9337 13.8292 4.4715 0 7
STA_B14 1 B 22.2665 1.443 4.8938 0 7
STA_B15 1 B 14.1376 -2.7212 6.3878 0 7
STA_B16 1 B 22.6278 -1.1874 7.7516 0 7
AP_C 0 C 31.25 5.0 6.7446 0 3
STA_C1 1 C 35.0428 10.6511 7.4937 0 3
STA_C2 1 C 26.2002 10.7616 8.8113 0 3
STA_C3 1 C 35.081 8.5212 4.8685 0 3
STA_C4 1 C 36.8013 11.1975 8.9161 0 3
STA_C5 1 C 31.9141 2.0389 8.6003 0 3
STA_C6 1 C 37.465 10.5539 7.891 0 3
STA_C7 1 C 29.0049 -4.0773 7.6829 0 3
STA_C8 1 C 35.6602 -3.0529 7.1966 0 3
STA_C9 1 C 32.2318 12.6248 3.0525 0 3
STA_C10 1 C 32.3048 2.7369 9.81 0 3
STA_C11 1 C 37.9177 2.0181 5.9827 0 3
STA_C12 1 C 29.5774 10.9416 5.3352 0 3
STA_C13 1 C 29.523 -0.5233 9.1417 0 3
STA_C14 1 C 28.3974 13.7501 7.4996 0 3
STA_C15 1 C 35.684 0.9136 3.0936 0 3
STA_C16 1 C 28.9645 -4.7352 8.0576 0 3
STA_C17 1 C 34.8581 0.0205 8.499 0 3
AP_D 0 D 43.75 5.0 3.0558 4 5
STA_D1 1 D 45.3639 12.8833 9.6718 4 5
STA_D2 1 D 37.0844 1.0514 9.7011 4 5
STA_D3 1 D 51.5698 2.6571 9.584 4 5
STA_D4 1 D 38.2922 11.4072 9.7435 4 5
STA_D5 1 D 38.5507 -0.2297 6.1705 4 5
STA_D6 1 D 50.8819 7.5383 8.1226 4 5
STA_D7 1 D 37.978 -2.3124 6.9712 4 5
STA_D8 1 D 36.193 0.886 4.5563 4 5
STA_D9 1 D 50.2036 2.9898 5.0228 4 5
STA_D10 1 D 48.6205 9.9839 7.1097 4 5
STA_D11 1 D 42.4524 2.6153 9.7065 4 5
STA_D12 1 D 40.606 -2.7973 5.6553 4 5
STA_D13 1 D 42.9688 -3.522 4.3988 4 5
STA_D14 1 D 48.678 11.6878 4.935 4 5
STA_D15 1 D 48.7389 3.0578 4.5815 4 5
STA_D16 1 D 34.5992 3.7052 4.5855 4 5
STA_D17 1 D 38.2518 4.0738 9.2293 4 5
STA_D18 1 D 46.0691 -3.706 4.8313 4 5
STA_D19 1 D 45.2505 -0.3163 7.6469 4 5
STA_D20 1 D 36.4334 7.2902 6.1277 4 5
AP_E 0 E 6.25 15.0 6.1881 0 3
STA_E1 1 E -1.0465 16.0107 5.4949 0 3
STA_E2 1 E 1.9122 20.8567 3.3856 0 3
STA_E3 1 E -1.975 18.9337 6.2578 0 3
STA_E4 1 E 6.4045 6.2664 5.9579 0 3
STA_E5 1 E 4.4262 14.1893 7.7055 0 3
STA_E6 1 E 3.1785 15.6038 6.295 0 3
STA_E7 1 E -1.6589 15.3215 5.3259 0 3
STA_E8 1 E 12.579 19.749 5.8708 0 3
STA_E9 1 E 12.9604 12.3394 5.969 0 3
STA_E10 1 E 13.2829 13.0235 6.3669 0 3
STA_E11 1 E 0.6595 11.9812 6.071 0 3
STA_E12 1 E 12.2661 17.5703 5.9553 0 3
STA_E13 1 E 14.6203 14.6636 4.8031 0 3
STA_E14 1 E 8.5321 9.6129 8.9417 0 3
STA_E15 1 E 13.8296 12.8017 8.3308 0 3
STA_E16 1 E 2.2869 24.125 3.5463 0 3
STA_E17 1 E 9.0972 21.7291 4.3154 0 3
STA_E18 1 E 3.0053 13.217 4.8338 0 3
STA_E19 1 E 6.1148 11.8625 8.8553 0 3
STA_E20 1 E 6.2743 24.4399 5.2525 0 3
AP_F 0 F 18.75 15.0 8.896 2 3
STA_F1 1 F 12.995 7.4383 6.833 2 3
