node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
AP_A 0 A 6.25 5.0 3.1779 0 7
STA_A1 1 A 2.4579 -3.8922 4.3002 0 7
STA_A2 1 A 1.0161 4.7021 8.9065 0 7
STA_A3 1 A -0.6763 1.9927 7.2972 0 7
STA_A4 1 A -2.1523 9.7599 6.4133 0 7
STA_A5 1 A 5.3364 12.4715 4.8873 0 7
STA_A6 1 A 11.2034 3.124 6.9058 0 7
STA_A7 1 A 5.3563 7.0537 5.6483 0 7
STA_A8 1 A 11.021 1.7148 6.4192 0 7
STA_A9 1 A 3.8658 -3.434 5.3413 0 7
STA_A10 1 A 13.141 6.8652 7.6388 0 7
STA_A11 1 A 13.3882 3.5506 5.2572 0 7
STA_A12 1 A 11.3123 3.1498 4.3169 0 7
STA_A13 1 A 13.9505 7.7358 5.2483 0 7
STA_A14 1 A 8.5635 -1.4975 3.1641 0 7
STA_A15 1 A 11.804 12.2903 4.5359 0 7
STA_A16 1 A 3.9161 -1.8299 8.0386 0 7
STA_A17 1 A 15.1627 4.3991 5.1143 0 7
STA_A18 1 A 4.6753 -1.0289 3.9209 0 7
AP_B 0 B 18.75 5.0 4.1178 0 3
STA_B1 1 B 25.8243 6.7294 3.9688 0 3
STA_B2 1 B 17.4561 -1.2067 4.0772 0 3
STA_B3 1 B 24.7792 12.8999 9.1607 0 3
STA_B4 1 B 19.0776 -3.5393 4.1764 0 3
STA_B5 1 B 23.4048 3.2587 3.329 0 3
STA_B6 1 B 18.0099 -0.1492 9.9305 0 3
STA_B7 1 B 14.2931 5.7792 3.2142 0 3
STA_B8 1 B 21.4923 0.947 5.5964 0 3
STA_B9 1 B 24.9673 11.8977 8.7023 0 3
AP_C 0 C 31.25 5.0 6.228 0 7
STA_C1 1 C 30.8235 8.2761 8.8502 0 7
STA_C2 1 C 32.2639 1.4204 3.0046 0 7
STA_C3 1 C 23.7005 7.75 9.3089 0 7
STA_C4 1 C 32.2713 7.6827 9.2599 0 7
STA_C5 1 C 34.3129 5.3087 5.4568 0 7
STA_C6 1 C 36.6561 10.057 7.5953 0 7
STA_C7 1 C 28.9507 -0.7597 6.0572 0 7
STA_C8 1 C 26.1572 3.7125 8.2456 0 7
STA_C9 1 C 35.1744 2.0925 3.7926 0 7
STA_C10 1 C 29.2677 -1.8029 6.3573 0 7
STA_C11 1 C 37.3082 9.4583 7.0853 0 7
STA_C12 1 C 34.879 10.2217 3.0957 0 7
STA_C13 1 C 23.104 0.0658 3.4243 0 7
