node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
AP_A 0 A 6.25 5.0 4.5619 0 3
STA_A1 1 A 6.7852 6.0094 8.7586 0 3
STA_A2 1 A 10.5385 4.1048 6.4006 0 3
STA_A3 1 A 0.5034 -0.5061 7.8074 0 3
STA_A4 1 A 1.0245 5.7434 7.5748 0 3
STA_A5 1 A -0.5593 -1.2424 6.9932 0 3
STA_A6 1 A 4.1791 4.0249 4.8459 0 3
STA_A7 1 A -1.9435 2.7711 9.0242 0 3
STA_A8 1 A 13.553 0.1755 4.7031 0 3
STA_A9 1 A 11.0016 0.234 5.9667 0 3
STA_A10 1 A 9.5376 -1.619 4.3604 0 3
STA_A11 1 A 1.1734 -0.2741 4.7772 0 3
STA_A12 1 A 14.0768 2.6229 6.7314 0 3
STA_A13 1 A 8.0536 11.0212 5.174 0 3
STA_A14 1 A 10.6338 -0.2336 3.3508 0 3
STA_A15 1 A 8.7857 1.2006 7.2536 0 3
STA_A16 1 A 2.8175 10.3971 7.7842 0 3
STA_A17 1 A 6.5968 7.6477 6.5607 0 3
STA_A18 1 A 6.3671 1.6066 3.6695 0 3
STA_A19 1 A -1.9851 7.4416 6.8008 0 3
STA_A20 1 A -2.1525 3.2105 9.814 0 3
AP_B 0 B 18.75 5.0 9.636 0 3
STA_B1 1 B 21.9156 4.7046 6.5057 0 3
STA_B2 1 B 22.7653 -1.4961 3.5189 0 3
STA_B3 1 B 15.8258 -2.8367 4.2776 0 3
STA_B4 1 B 10.4044 7.0935 4.2756 0 3
STA_B5 1 B 16.4394 13.7437 6.497 0 3
STA_B6 1 B 11.5729 3.7388 4.4878 0 3
STA_B7 1 B 11.2888 6.239 9.2893 0 3
STA_B8 1 B 10.1381 1.6724 6.9929 0 3
STA_B9 1 B 27.3355 1.7509 3.0557 0 3
STA_B10 1 B 21.8589 -1.9499 9.932 0 3
STA_B11 1 B 15.084 1.8838 5.2671 0 3
STA_B12 1 B 21.8594 -2.2727 4.6513 0 3
STA_B13 1 B 21.5803 -1.1622 3.0354 0 3
STA_B14 1 B 26.1758 7.282 6.4851 0 3
STA_B15 1 B 17.0396 -2.5625 4.452 0 3
STA_B16 1 B 19.8145 9.0337 7.8351 0 3
AP_C 0 C 31.25 5.0 8.5508 4 5
STA_C1 1 C 24.4602 -2.0388 8.3407 4 5
STA_C2 1 C 25.7908 4.0138 8.6554 4 5
STA_C3 1 C 33.1212 -2.0974 3.908 4 5
STA_C4 1 C 34.1724 8.6759 4.0564 4 5
STA_C5 1 C 34.5153 12.2251 3.4455 4 5
STA_C6 1 C 32.8578 -4.6376 3.1284 4 5
STA_C7 1 C 36.9229 7.281 8.5015 4 5
STA_C8 1 C 40.9652 4.0307 6.79 4 5
STA_C9 1 C 28.4653 11.1533 9.8881 4 5
STA_C10 1 C 39.2134 0.9478 5.1025 4 5
STA_C11 1 C 33.7655 12.0527 6.4381 4 5
STA_C12 1 C 36.8789 3.3233 5.8153 4 5
AP_D 0 D 43.75 5.0 7.1074 0 3
STA_D1 1 D 35.9178 2.7969 3.1042 0 3
STA_D2 1 D 38.8924 13.0789 6.7069 0 3
STA_D3 1 D 50.3117 0.7188 3.3804 0 3
STA_D4 1 D 48.239 2.6898 8.2136 0 3
STA_D5 1 D 44.5892 -1.4165 9.6253 0 3
STA_D6 1 D 52.1176 9.1234 4.3912 0 3
STA_D7 1 D 35.5249 3.7693 7.2027 0 3
STA_D8 1 D 38.7423 -2.1294 4.2893 0 3
AP_E 0 E 6.25 15.0 5.7818 0 3
STA_E1 1 E 6.0428 19.4794 6.1786 0 3
STA_E2 1 E 14.077 15.3363 6.5506 0 3
STA_E3 1 E 5.5498 17.2764 5.2844 0 3
STA_E4 1 E 2.5687 16.7275 8.5198 0 3
STA_E5 1 E 5.2092 17.2012 4.5322 0 3
STA_E6 1 E 3.2723 13.9193 3.7664 0 3
STA_E7 1 E 14.3411 9.5573 8.7243 0 3
STA_E8 1 E 6.1685 7.5101 3.6561 0 3
STA_E9 1 E 12.5185 10.8274 9.8356 0 3
STA_E10 1 E -1.4194 14.8661 5.713 0 3
STA_E11 1 E -2.2772 18.9837 5.5062 0 3
STA_E12 1 E 2.398 11.0489 6.1587 0 3
STA_E13 1 E 1.0738 20.5894 5.3277 0 3
STA_E14 1 E 2.2674 15.3553 8.1953 0 3
STA_E15 1 E 10.4868 23.3489 4.5986 0 3
STA_E16 1 E 9.493 18.4359 9.1531 0 3
STA_E17 1 E 5.5529 20.2859 8.6861 0 3
STA_E18 1 E 10.9821 19.4621 6.1842 0 3
AP_F 0 F 18.75 15.0 4.6177 0 3
STA_F1 1 F 15.5372 14.0445 9.7732 0 3
STA_F2 1 F 12.3188 19.3407 3.2417 0 3
STA_F3 1 F 10.594 10.959 9.9702 0 3
STA_F4 1 F 20.2884 21.6543 9.1463 0 3
STA_F5 1 F 22.1367 20.6652 3.8814 0 3
STA_F6 1 F 22.2447 5.8089 7.9535 0 3
STA_F7 1 F 13.0732 15.6395 3.0523 0 3
STA_F8 1 F 27.9667 18.0491 6.7811 0 3
STA_F9 1 F 19.9201 19.3721 7.0125 0 3
STA_F10 1 F 17.7798 20.6674 7.4382 0 3
STA_F11 1 F 18.3342 6.1392 8.8518 0 3
STA_F12 1 F 24.868 12.16 3.5676 0 3
STA_F13 1 F 21.8758 16.9148 3.9218 0 3
STA_F14 1 F 13.4257 10.616 6.1635 0 3
STA_F15 1 F 16.5353 18.189 6.4287 0 3
STA_F16 1 F 26.9908 19.6431 9.1075 0 3
STA_F17 1 F 15.458 20.5535 9.5448 0 3
AP_G 0 G 31.25 15.0 3.2628 0 3
STA_G1 1 G 27.993 23.1782 3.6603 0 3
STA_G2 1 G 23.9442 8.4801 8.291 0 3
STA_G3 1 G 32.7371 7.0793 9.5687 0 3
STA_G4 1 G 25.3523 19.9971 3.056 0 3
STA_G5 1 G 34.3977 19.4402 4.2607 0 3
STA_G6 1 G 34.7413 6.3729 4.2995 0 3
STA_G7 1 G 26.0481 13.1716 3.4797 0 3
STA_G8 1 G 35.6729 10.7802 3.0634 0 3
STA_G9 1 G 27.2473 8.4797 9.0525 0 3
STA_G10 1 G 25.3165 16.738 3.6453 0 3
STA_G11 1 G 26.2489 22.9995 9.6768 0 3
STA_G12 1 G 38.2645 15.427 8.3441 0 3
STA_G13 1 G 33.1455 14.2557 9.6129 0 3
STA_G14 1 G 29.4579 24.4399 8.0713 0 3
STA_G15 1 G 35.1109 24.1089 4.8519 0 3
STA_G16 1 G 28.0528 10.6175 8.0793 0 3
STA_G17 1 G 28.3749 11.3287 9.4763 0 3
STA_G18 1 G 36.7745 20.9545 4.0452 0 3
STA_G19 1 G 27.5508 21.6341 8.5407 0 3
AP_H 0 H 43.75 15.0 3.4655 0 3
STA_H1 1 H 45.4125 9.0649 5.8757 0 3
STA_H2 1 H 35.2271 16.158 6.4533 0 3
STA_H3 1 H 44.5863 7.4993 7.5924 0 3
STA_H4 1 H 48.7138 16.6816 5.6347 0 3
STA_H5 1 H 34.8483 10.652 6.4219 0 3
STA_H6 1 H 44.7242 8.7129 4.107 0 3
STA_H7 1 H 38.5696 13.2014 3.5233 0 3
STA_H8 1 H 46.4976 7.5479 9.6769 0 3
STA_H9 1 H 46.4016 7.5309 8.2069 0 3
STA_H10 1 H 37.1342 20.99 7.6406 0 3
STA_H11 1 H 44.2702 17.5086 5.9261 0 3
STA_H12 1 H 35.4832 11.8007 8.4339 0 3
STA_H13 1 H 51.9841 20.4248 7.2778 0 3
STA_H14 1 H 40.65 12.4069 7.3752 0 3
STA_H15 1 H 43.0298 11.8919 9.4345 0 3
STA_H16 1 H 42.8894 24.7661 4.3935 0 3
