node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
AP_A 0 A 6.25 5.0 3.4515 0 7
STA_A1 1 A 11.5006 -2.9942 9.1391 0 7
STA_A2 1 A 1.046 -1.9202 6.0289 0 7
STA_A3 1 A 7.0874 -3.2534 5.5819 0 7
STA_A4 1 A 0.9535 3.0244 5.2285 0 7
STA_A5 1 A 7.2018 -1.3757 9.1301 0 7
STA_A6 1 A 2.9968 5.1908 7.4369 0 7
STA_A7 1 A 11.8917 13.1634 7.3415 0 7
STA_A8 1 A 4.3816 1.695 9.6273 0 7
STA_A9 1 A 6.9337 12.7079 4.0948 0 7
STA_A10 1 A 13.1857 9.951 6.6203 0 7
STA_A11 1 A 5.0367 9.1102 8.8492 0 7
STA_A12 1 A 12.9367 2.4569 6.0954 0 7
STA_A13 1 A 11.3233 -2.9901 7.9586 0 7
STA_A14 1 A 2.78 13.484 7.5665 0 7
STA_A15 1 A 10.8088 12.829 3.1661 0 7
STA_A16 1 A -3.2267 7.1668 8.1963 0 7
STA_A17 1 A 5.8505 -3.8269 4.6643 0 7
STA_A18 1 A -0.1544 4.5148 8.887 0 7
STA_A19 1 A 11.9263 1.0939 9.4092 0 7
AP_B 0 B 18.75 5.0 8.7121 0 1
STA_B1 1 B 27.7491 6.6036 4.7544 0 1
STA_B2 1 B 18.0164 11.6406 8.8072 0 1
STA_B3 1 B 19.4343 7.8552 9.573 0 1
STA_B4 1 B 22.4434 4.8147 7.8627 0 1
STA_B5 1 B 25.6601 1.9723 6.5403 0 1
STA_B6 1 B 10.422 8.2992 8.1792 0 1
STA_B7 1 B 11.5806 2.0957 5.2855 0 1
STA_B8 1 B 20.2752 12.0225 8.7775 0 1
STA_B9 1 B 22.0227 14.3321 3.0198 0 1
STA_B10 1 B 19.0414 8.6979 6.0255 0 1
STA_B11 1 B 21.3838 9.0235 5.8678 0 1
STA_B12 1 B 20.0396 -3.9667 5.6157 0 1
STA_B13 1 B 18.733 -4.9247 3.4918 0 1
STA_B14 1 B 20.9607 -4.3411 5.1859 0 1
