node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
AP_A 0 A 6.25 5.0 7.085 0 3
STA_A1 1 A 0.7943 3.254 4.402 0 3
STA_A2 1 A 13.7457 2.8118 8.8502 0 3
STA_A3 1 A 14.2617 10.5938 6.5745 0 3
STA_A4 1 A 4.274 4.5781 5.7137 0 3
STA_A5 1 A 8.5392 14.2885 6.6985 0 3
STA_A6 1 A 0.9251 0.4865 3.4618 0 3
STA_A7 1 A 12.4591 4.2976 6.6856 0 3
STA_A8 1 A 9.1901 10.4591 9.6905 0 3
STA_A9 1 A 14.7035 2.4815 4.4613 0 3
STA_A10 1 A 3.6251 13.1846 5.2189 0 3
AP_B 0 B 18.75 5.0 5.3359 0 7
STA_B1 1 B 21.2921 -2.4378 8.6707 0 7
STA_B2 1 B 12.6646 4.2875 7.2976 0 7
STA_B3 1 B 15.6351 6.6133 8.1013 0 7
STA_B4 1 B 26.4919 3.3351 6.9117 0 7
STA_B5 1 B 14.6385 10.8208 5.6971 0 7
STA_B6 1 B 18.3218 -1.2199 6.3337 0 7
STA_B7 1 B 17.2259 13.5731 6.2192 0 7
STA_B8 1 B 17.423 -0.4247 5.124 0 7
AP_C 0 C 31.25 5.0 4.0034 0 3
STA_C1 1 C 38.5834 6.7619 8.9883 0 3
STA_C2 1 C 34.12 10.7516 7.741 0 3
STA_C3 1 C 25.2716 0.0087 3.7523 0 3
STA_C4 1 C 33.9892 10.2023 4.3485 0 3
STA_C5 1 C 29.9625 14.7345 8.1222 0 3
STA_C6 1 C 38.9596 -0.3327 9.7202 0 3
STA_C7 1 C 34.1292 12.8371 7.0698 0 3
STA_C8 1 C 37.0338 4.702 3.4935 0 3
AP_D 0 D 43.75 5.0 4.6532 0 7
STA_D1 1 D 50.5051 9.0128 7.3572 0 7
STA_D2 1 D 41.255 10.4654 7.8484 0 7
STA_D3 1 D 46.1315 -3.3614 6.1976 0 7
STA_D4 1 D 42.6406 6.1226 7.9565 0 7
STA_D5 1 D 49.9454 5.6373 3.1091 0 7
STA_D6 1 D 36.9032 8.0098 8.7909 0 7
STA_D7 1 D 43.5286 -2.6561 8.2373 0 7
STA_D8 1 D 47.0939 9.8874 5.0357 0 7
STA_D9 1 D 36.9657 9.1334 5.2499 0 7
STA_D10 1 D 51.568 3.2033 8.5108 0 7
STA_D11 1 D 51.049 1.9256 9.0017 0 7
AP_E 0 E 6.25 15.0 5.2651 0 3
STA_E1 1 E 13.894 11.1986 6.8314 0 3
STA_E2 1 E 0.4711 18.3698 5.0761 0 3
STA_E3 1 E 1.4158 16.8148 6.0977 0 3
STA_E4 1 E -0.3107 19.8863 3.981 0 3
STA_E5 1 E 2.8944 22.0703 8.7591 0 3
STA_E6 1 E 2.4816 12.1549 7.7229 0 3
STA_E7 1 E 4.6018 12.3483 3.6559 0 3
STA_E8 1 E 13.4389 9.2434 6.0165 0 3
STA_E9 1 E -0.6823 18.4483 3.1807 0 3
STA_E10 1 E 12.0728 17.1101 6.2792 0 3
STA_E11 1 E 10.0874 20.0035 6.703 0 3
STA_E12 1 E 2.8787 16.3186 4.6745 0 3
STA_E13 1 E 2.8082 14.0156 9.1085 0 3
STA_E14 1 E -1.7074 9.0688 6.8053 0 3
STA_E15 1 E 12.893 7.6939 6.4685 0 3
STA_E16 1 E 2.3184 23.3018 5.4964 0 3
STA_E17 1 E 5.3276 10.6887 8.1425 0 3
STA_E18 1 E 5.6114 5.5459 5.7821 0 3
AP_F 0 F 18.75 15.0 3.8559 0 3
STA_F1 1 F 22.0293 20.2389 6.1354 0 3
STA_F2 1 F 27.6618 15.5369 6.4889 0 3
STA_F3 1 F 22.0633 19.8942 9.6383 0 3
STA_F4 1 F 25.9674 9.5271 4.9093 0 3
STA_F5 1 F 11.329 12.5706 8.294 0 3
STA_F6 1 F 11.7948 16.4462 4.9627 0 3
STA_F7 1 F 11.5366 19.506 5.1531 0 3
