node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
AP_A 0 A 6.25 5.0 6.5027 0 7
STA_A1 1 A 5.3459 13.2793 4.9639 0 7
STA_A2 1 A 5.5812 14.0403 3.616 0 7
STA_A3 1 A 1.8908 -0.1151 7.2373 0 7
STA_A4 1 A 7.2985 -1.114 8.9944 0 7
STA_A5 1 A 5.5855 8.0034 8.7841 0 7
STA_A6 1 A 13.3841 3.9717 5.0066 0 7
STA_A7 1 A 15.262 5.9712 6.0115 0 7
STA_A8 1 A 12.0173 6.3966 5.0812 0 7
STA_A9 1 A -1.617 10.7898 9.8778 0 7
STA_A10 1 A 0.5578 7.791 7.371 0 7
STA_A11 1 A 6.6176 7.5665 6.0778 0 7
AP_B 0 B 18.75 5.0 9.9766 0 3
STA_B1 1 B 20.3919 13.0882 6.0376 0 3
STA_B2 1 B 17.1136 0.8934 9.9182 0 3
STA_B3 1 B 25.3492 6.8653 5.255 0 3
STA_B4 1 B 21.199 2.4527 6.9853 0 3
STA_B5 1 B 25.8611 5.4131 4.4903 0 3
STA_B6 1 B 16.4553 -0.3368 6.6473 0 3
STA_B7 1 B 18.4307 -0.9218 4.2912 0 3
STA_B8 1 B 21.7578 8.4225 7.8538 0 3
STA_B9 1 B 27.7483 3.2345 7.3873 0 3
STA_B10 1 B 19.6472 -4.7019 3.6509 0 3
STA_B11 1 B 10.7833 10.414 7.6912 0 3
STA_B12 1 B 26.8515 1.0256 8.0398 0 3
STA_B13 1 B 21.8571 -0.4369 9.9681 0 3
STA_B14 1 B 26.0199 5.4081 5.4301 0 3
STA_B15 1 B 25.6736 0.7308 6.6142 0 3
STA_B16 1 B 15.2385 -2.3556 3.2934 0 3
STA_B17 1 B 25.6575 9.1564 7.2464 0 3
STA_B18 1 B 22.9333 -1.5618 6.7403 0 3
STA_B19 1 B 14.4515 1.796 3.6975 0 3
STA_B20 1 B 19.5055 13.7746 8.8835 0 3
AP_C 0 C 31.25 5.0 7.7483 0 7
STA_C1 1 C 24.2379 10.0549 7.431 0 7
STA_C2 1 C 27.4609 -0.4335 8.2115 0 7
STA_C3 1 C 32.0845 -3.9915 7.6036 0 7
STA_C4 1 C 28.8423 4.4527 4.6861 0 7
STA_C5 1 C 29.2674 -4.396 4.6532 0 7
STA_C6 1 C 39.7008 1.1346 7.9464 0 7
STA_C7 1 C 28.1447 6.7925 7.457 0 7
STA_C8 1 C 32.4754 9.8812 7.4061 0 7
STA_C9 1 C 35.5313 6.4006 9.3917 0 7
STA_C10 1 C 34.9732 13.5638 3.7367 0 7
STA_C11 1 C 30.7123 10.2786 3.9233 0 7
STA_C12 1 C 28.8348 13.9829 7.1616 0 7
AP_D 0 D 43.75 5.0 7.5354 0 1
STA_D1 1 D 42.3969 -3.6587 8.5115 0 1
STA_D2 1 D 35.3039 1.2634 3.0074 0 1
STA_D3 1 D 42.202 2.2013 5.3326 0 1
STA_D4 1 D 40.9994 10.2378 5.2551 0 1
STA_D5 1 D 39.314 -0.8029 4.4983 0 1
STA_D6 1 D 49.8584 6.9469 9.1435 0 1
STA_D7 1 D 38.416 9.2204 5.9701 0 1
STA_D8 1 D 34.2133 4.9036 8.8985 0 1
STA_D9 1 D 48.0537 10.5198 3.7791 0 1
STA_D10 1 D 49.6111 -0.5384 5.7051 0 1
STA_D11 1 D 35.3856 9.939 9.9715 0 1
STA_D12 1 D 46.6189 7.1386 4.2057 0 1
STA_D13 1 D 45.8073 14.5908 4.188 0 1
STA_D14 1 D 49.3283 -2.0026 7.5313 0 1
STA_D15 1 D 51.3305 6.0072 8.3444 0 1
AP_E 0 E 6.25 15.0 5.6593 0 7
STA_E1 1 E 8.9653 7.7427 9.7234 0 7
STA_E2 1 E 12.4237 8.4407 9.1249 0 7
STA_E3 1 E -1.2449 11.181 4.3398 0 7
STA_E4 1 E 15.5889 18.5211 5.5032 0 7
STA_E5 1 E 1.016 19.9629 6.5128 0 7
STA_E6 1 E -0.2641 16.5899 7.6398 0 7
STA_E7 1 E 11.1772 22.9484 8.0213 0 7
STA_E8 1 E 0.969 9.2927 4.9327 0 7
STA_E9 1 E -2.1491 15.1417 3.6896 0 7
STA_E10 1 E 8.3198 13.0192 9.2466 0 7
STA_E11 1 E 9.3777 11.604 4.3765 0 7
STA_E12 1 E 9.0111 13.0321 9.5772 0 7
STA_E13 1 E 3.5863 15.4476 4.7357 0 7
STA_E14 1 E 15.3733 12.7796 5.3469 0 7
AP_F 0 F 18.75 15.0 9.2141 0 3
STA_F1 1 F 21.2719 19.2281 5.0094 0 3
STA_F2 1 F 25.3526 11.0809 8.3144 0 3
STA_F3 1 F 25.3326 18.822 7.1088 0 3
STA_F4 1 F 23.7678 10.3304 3.108 0 3
STA_F5 1 F 12.3678 10.7574 4.6984 0 3
STA_F6 1 F 20.8843 15.5282 4.6174 0 3
STA_F7 1 F 22.3072 6.2965 8.682 0 3
STA_F8 1 F 11.7028 11.6879 3.1027 0 3
STA_F9 1 F 20.7834 10.7527 4.7038 0 3
STA_F10 1 F 18.1769 8.1438 5.6171 0 3
STA_F11 1 F 21.2859 13.6855 9.4581 0 3
STA_F12 1 F 19.1559 23.3467 6.8977 0 3
STA_F13 1 F 16.1206 18.8148 6.4508 0 3
STA_F14 1 F 22.323 18.1668 4.2085 0 3
STA_F15 1 F 18.4484 11.5444 7.1045 0 3
AP_G 0 G 31.25 15.0 6.193 4 5
STA_G1 1 G 29.0151 13.288 8.6752 4 5
STA_G2 1 G 24.1644 19.5631 8.7007 4 5
STA_G3 1 G 40.6146 14.0285 6.2532 4 5
STA_G4 1 G 30.7535 24.1259 6.1911 4 5
STA_G5 1 G 33.7908 9.7053 3.1564 4 5
STA_G6 1 G 25.3467 20.8287 5.9431 4 5
STA_G7 1 G 39.6715 18.8516 7.4289 4 5
STA_G8 1 G 34.5155 19.6976 8.4 4 5
STA_G9 1 G 26.0777 17.0917 6.8465 4 5
STA_G10 1 G 39.123 16.8939 6.6223 4 5
STA_G11 1 G 29.1653 8.6402 3.1663 4 5
STA_G12 1 G 38.5528 9.9867 9.5495 4 5
STA_G13 1 G 29.9607 20.78 9.2144 4 5
STA_G14 1 G 26.5652 11.6548 6.3744 4 5
STA_G15 1 G 27.7166 18.5835 8.3923 4 5
STA_G16 1 G 36.1811 12.6435 9.8773 4 5
STA_G17 1 G 24.9983 14.9828 3.0155 4 5
STA_G18 1 G 21.6877 12.9683 8.5036 4 5
STA_G19 1 G 33.0637 10.1754 7.0708 4 5
STA_G20 1 G 29.1545 21.8374 8.7253 4 5
AP_H 0 H 43.75 15.0 3.7285 0 7
STA_H1 1 H 46.2527 17.9835 4.9974 0 7
STA_H2 1 H 50.7541 10.2743 4.0991 0 7
STA_H3 1 H 53.2294 15.7995 7.0131 0 7
STA_H4 1 H 45.3883 6.8588 5.4161 0 7
STA_H5 1 H 43.9607 20.0645 3.647 0 7
STA_H6 1 H 48.3319 10.3697 5.2641 0 7
STA_H7 1 H 51.5374 13.6828 7.7108 0 7
STA_H8 1 H 41.6525 6.9954 4.5664 0 7
STA_H9 1 H 35.4268 9.5612 4.5228 0 7
STA_H10 1 H 40.9888 20.8104 6.386 0 7
STA_H11 1 H 44.054 22.1495 4.2613 0 7
STA_H12 1 H 52.2174 19.9425 7.3162 0 7
