node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
AP_A 0 A 6.25 5.0 5.4336 0 7
STA_A1 1 A 11.7909 4.2399 3.8569 0 7
STA_A2 1 A 11.9173 8.2836 6.7506 0 7
STA_A3 1 A 6.3884 -2.5317 9.409 0 7
STA_A4 1 A 3.5599 -3.5564 8.7612 0 7
STA_A5 1 A 4.1349 -2.6901 8.5451 0 7
STA_A6 1 A 11.6697 11.7315 6.379 0 7
STA_A7 1 A 0.9676 9.493 8.0497 0 7
STA_A8 1 A 9.8411 3.5585 8.6735 0 7
STA_A9 1 A 13.3075 -1.7574 7.8744 0 7
STA_A10 1 A 14.6323 -0.0414 5.4378 0 7
STA_A11 1 A 3.8812 10.1565 3.8477 0 7
STA_A12 1 A 2.4699 2.8399 7.268 0 7
STA_A13 1 A 14.4007 8.4441 4.9397 0 7
STA_A14 1 A 1.6846 13.6155 7.9108 0 7
STA_A15 1 A -3.0102 6.9284 4.5497 0 7
STA_A16 1 A 9.2333 10.7561 6.5242 0 7
STA_A17 1 A 5.3127 -4.8711 8.2855 0 7
STA_A18 1 A -0.4313 10.9228 6.4379 0 7
AP_B 0 B 18.75 5.0 8.1869 0 7
STA_B1 1 B 10.3216 0.4269 7.4468 0 7
STA_B2 1 B 17.6279 2.2738 9.8363 0 7
STA_B3 1 B 27.3224 3.1416 9.7202 0 7
STA_B4 1 B 14.1372 10.1565 3.8157 0 7
STA_B5 1 B 15.0166 -3.1864 7.1989 0 7
STA_B6 1 B 20.2572 8.4272 8.6882 0 7
STA_B7 1 B 23.2005 0.6835 7.0703 0 7
STA_B8 1 B 26.1686 11.6899 6.307 0 7
STA_B9 1 B 26.7676 7.4268 7.6994 0 7
STA_B10 1 B 16.7796 10.92 4.2166 0 7
STA_B11 1 B 19.986 8.127 7.7557 0 7
STA_B12 1 B 21.3509 10.2838 6.29 0 7
STA_B13 1 B 11.043 -1.3619 9.7112 0 7
AP_C 0 C 31.25 5.0 6.8043 0 7
STA_C1 1 C 38.2721 6.9575 7.3948 0 7
STA_C2 1 C 36.8359 12.0254 3.6331 0 7
STA_C3 1 C 32.5467 7.9738 6.1214 0 7
STA_C4 1 C 34.1361 10.7031 8.0238 0 7
STA_C5 1 C 24.4263 -2.2826 4.752 0 7
STA_C6 1 C 26.5544 4.1449 9.9063 0 7
STA_C7 1 C 40.7381 2.8178 4.2315 0 7
STA_C8 1 C 31.5754 -3.2224 3.5764 0 7
STA_C9 1 C 39.5154 0.8881 7.7622 0 7
STA_C10 1 C 35.8879 -3.4495 9.2472 0 7
STA_C11 1 C 32.5253 11.9393 5.2142 0 7
STA_C12 1 C 28.6326 14.5777 5.8716 0 7
STA_C13 1 C 25.2925 4.3072 6.6866 0 7
STA_C14 1 C 34.48 9.6224 3.551 0 7
STA_C15 1 C 35.7957 -0.2455 3.0689 0 7
AP_D 0 D 43.75 5.0 5.7961 2 3
STA_D1 1 D 52.3642 2.8969 7.9048 2 3
STA_D2 1 D 46.4206 -2.5887 3.468 2 3
STA_D3 1 D 44.3501 -2.7421 8.9993 2 3
STA_D4 1 D 47.3589 8.4281 8.0842 2 3
STA_D5 1 D 50.3875 6.4888 7.9904 2 3
STA_D6 1 D 46.7514 -0.9608 4.7511 2 3
STA_D7 1 D 38.9057 3.0333 8.0597 2 3
STA_D8 1 D 40.8946 10.2746 3.9003 2 3
STA_D9 1 D 38.4354 4.6384 9.2673 2 3
STA_D10 1 D 43.9403 14.4661 9.7305 2 3
STA_D11 1 D 50.5272 2.9589 4.6929 2 3
STA_D12 1 D 43.9363 12.7075 7.1104 2 3
STA_D13 1 D 48.5911 4.3532 4.0396 2 3
STA_D14 1 D 51.0249 3.9064 3.1413 2 3
STA_D15 1 D 44.9236 -1.7973 6.5054 2 3
STA_D16 1 D 49.4347 8.3366 8.0702 2 3
STA_D17 1 D 43.8156 1.0134 5.0463 2 3
STA_D18 1 D 37.771 4.9956 9.3556 2 3
STA_D19 1 D 51.0275 10.3652 3.991 2 3
AP_E 0 E 6.25 15.0 5.1621 0 7
STA_E1 1 E 2.1747 23.8485 5.047 0 7
STA_E2 1 E 6.2151 8.2781 5.8908 0 7
STA_E3 1 E 2.1999 11.1888 7.444 0 7
STA_E4 1 E 3.4151 21.6161 8.37 0 7
STA_E5 1 E 6.5634 23.8041 8.0478 0 7
STA_E6 1 E 10.2048 23.1346 4.1326 0 7
STA_E7 1 E 10.6432 23.9646 5.6924 0 7
STA_E8 1 E 12.2666 20.682 3.9823 0 7
AP_F 0 F 18.75 15.0 8.866 0 3
STA_F1 1 F 18.5259 22.2521 6.985 0 3
STA_F2 1 F 12.4695 13.1429 4.6746 0 3
STA_F3 1 F 16.2576 12.5611 4.5479 0 3
STA_F4 1 F 28.2413 17.3303 3.5279 0 3
STA_F5 1 F 19.7088 7.8652 9.7529 0 3
STA_F6 1 F 9.3383 17.1204 4.9845 0 3
STA_F7 1 F 19.5371 13.8499 9.5596 0 3
STA_F8 1 F 15.0956 6.0012 5.8227 0 3
STA_F9 1 F 22.3688 6.1436 7.831 0 3
STA_F10 1 F 9.0768 15.5216 9.731 0 3
STA_F11 1 F 28.365 13.1514 7.7191 0 3
STA_F12 1 F 13.2256 13.1528 7.004 0 3
STA_F13 1 F 20.0894 20.3622 3.498 0 3
STA_F14 1 F 9.5699 17.2578 4.6622 0 3
STA_F15 1 F 10.294 19.5061 7.2371 0 3
AP_G 0 G 31.25 15.0 4.0122 4 5
STA_G1 1 G 24.5169 10.5478 5.7411 4 5
STA_G2 1 G 36.4018 19.496 8.012 4 5
STA_G3 1 G 34.2306 20.7942 5.5165 4 5
STA_G4 1 G 30.9165 16.5598 3.8836 4 5
STA_G5 1 G 24.8579 19.9099 8.5244 4 5
STA_G6 1 G 28.1157 18.4532 4.529 4 5
STA_G7 1 G 29.5519 18.8499 3.2631 4 5
STA_G8 1 G 40.0268 12.2783 9.602 4 5
STA_G9 1 G 34.2496 8.1954 5.3097 4 5
STA_G10 1 G 29.5608 19.1375 3.3334 4 5
STA_G11 1 G 21.4833 14.4947 6.3125 4 5
STA_G12 1 G 22.2174 12.885 6.1564 4 5
AP_H 0 H 43.75 15.0 5.464 0 3
STA_H1 1 H 43.3971 18.8746 4.0833 0 3
STA_H2 1 H 48.7093 6.4328 5.2205 0 3
STA_H3 1 H 42.9486 23.3339 3.0739 0 3
STA_H4 1 H 41.2019 7.4332 8.5743 0 3
STA_H5 1 H 51.3647 20.1802 7.6142 0 3
STA_H6 1 H 50.0238 7.2454 5.4347 0 3
STA_H7 1 H 43.0663 21.0308 4.5282 0 3
STA_H8 1 H 51.3228 10.661 3.0114 0 3
