Inf,-69.66,-88.32,-104.50,-65.61,-77.29,-93.39,-99.78;
-69.66,Inf,-72.37,-91.22,-74.30,-69.00,-80.35,-87.38;
-85.31,-69.36,Inf,-75.42,-87.35,-77.57,-71.57,-74.35;
-98.48,-85.20,-72.41,Inf,-99.76,-90.42,-80.30,-65.47;
-65.61,-74.30,-90.36,-105.78,Inf,-72.56,-91.21,-98.45;
-74.28,-65.99,-77.57,-93.43,-69.55,Inf,-75.51,-85.23;
-87.37,-74.33,-68.56,-80.30,-85.19,-72.50,Inf,-69.36;
-99.78,-87.38,-77.36,-71.49,-98.45,-88.24,-75.38,Inf
Inf,-69.66,-88.32,-104.50,-65.61,-77.29,-93.39,-99.78;
-69.66,Inf,-72.37,-91.22,-74.30,-69.00,-80.35,-87.38;
-85.31,-69.36,Inf,-75.42,-87.35,-77.57,-71.57,-74.35;
-98.48,-85.20,-72.41,Inf,-99.76,-90.42,-80.30,-65.47;
-65.61,-74.30,-90.36,-105.78,Inf,-72.56,-91.21,-98.45;
-74.28,-65.99,-77.57,-93.43,-69.55,Inf,-75.51,-85.23;
-87.37,-74.33,-68.56,-80.30,-85.19,-72.50,Inf,-69.36;
-99.78,-87.38,-77.36,-71.49,-98.45,-88.24,-75.38,Inf
Inf,-69.66,-88.32,-104.50,-65.61,-77.29,-93.39,-99.78;
-69.66,Inf,-72.37,-91.22,-74.30,-69.00,-80.35,-87.38;
-85.31,-69.36,Inf,-75.42,-87.35,-77.57,-71.57,-74.35;
-98.48,-85.20,-72.41,Inf,-99.76,-90.42,-80.30,-65.47;
-65.61,-74.30,-90.36,-105.78,Inf,-72.56,-91.21,-98.45;
-74.28,-65.99,-77.57,-93.43,-69.55,Inf,-75.51,-85.23;
-87.37,-74.33,-68.56,-80.30,-85.19,-72.50,Inf,-69.36;
-99.78,-87.38,-77.36,-71.49,-98.45,-88.24,-75.38,Inf
Inf,-69.66,-88.32,-104.50,-65.61,-77.29,-93.39,-99.78;
-69.66,Inf,-72.37,-91.22,-74.30,-69.00,-80.35,-87.38;
-85.31,-69.36,Inf,-75.42,-87.35,-77.57,-71.57,-74.35;
-98.48,-85.20,-72.41,Inf,-99.76,-90.42,-80.30,-65.47;
-65.61,-74.30,-90.36,-105.78,Inf,-72.56,-91.21,-98.45;
-74.28,-65.99,-77.57,-93.43,-69.55,Inf,-75.51,-85.23;
-87.37,-74.33,-68.56,-80.30,-85.19,-72.50,Inf,-69.36;
-99.78,-87.38,-77.36,-71.49,-98.45,-88.24,-75.38,Inf
Inf,-69.66,-88.32,-104.50,-65.61,-77.29,-93.39,-99.78;
-69.66,Inf,-72.37,-91.22,-74.30,-69.00,-80.35,-87.38;
-85.31,-69.36,Inf,-75.42,-87.35,-77.57,-71.57,-74.35;
-98.48,-85.20,-72.41,Inf,-99.76,-90.42,-80.30,-65.47;
-65.61,-74.30,-90.36,-105.78,Inf,-72.56,-91.21,-98.45;
-74.28,-65.99,-77.57,-93.43,-69.55,Inf,-75.51,-85.23;
-87.37,-74.33,-68.56,-80.30,-85.19,-72.50,Inf,-69.36;
-99.78,-87.38,-77.36,-71.49,-98.45,-88.24,-75.38,Inf
