Inf,-69.36,-85.59,-98.52,-68.49,-74.74,-87.34,-100.00;
-75.38,Inf,-70.32,-85.29,-77.32,-66.26,-74.28,-87.69;
-91.61,-70.32,Inf,-69.59,-90.84,-74.31,-66.95,-74.28;
-104.54,-85.29,-69.59,Inf,-102.89,-87.36,-74.52,-65.77;
-71.50,-74.30,-87.83,-99.88,Inf,-70.29,-85.20,-98.78;
-80.76,-66.26,-74.31,-87.36,-73.30,Inf,-70.08,-85.21;
-93.36,-74.28,-66.95,-74.52,-88.21,-70.08,Inf,-70.49;
-106.02,-87.69,-74.28,-65.77,-101.79,-85.21,-70.49,Inf
Inf,-69.36,-85.59,-98.52,-68.49,-74.74,-87.34,-100.00;
-75.38,Inf,-70.32,-85.29,-77.32,-66.26,-74.28,-87.69;
-91.61,-70.32,Inf,-69.59,-90.84,-74.31,-66.95,-74.28;
-104.54,-85.29,-69.59,Inf,-102.89,-87.36,-74.52,-65.77;
-71.50,-74.30,-87.83,-99.88,Inf,-70.29,-85.20,-98.78;
-80.76,-66.26,-74.31,-87.36,-73.30,Inf,-70.08,-85.21;
-93.36,-74.28,-66.95,-74.52,-88.21,-70.08,Inf,-70.49;
-106.02,-87.69,-74.28,-65.77,-101.79,-85.21,-70.49,Inf
Inf,-69.36,-85.59,-98.52,-68.49,-74.74,-87.34,-100.00;
-75.38,Inf,-70.32,-85.29,-77.32,-66.26,-74.28,-87.69;
-91.61,-70.32,Inf,-69.59,-90.84,-74.31,-66.95,-74.28;
-104.54,-85.29,-69.59,Inf,-102.89,-87.36,-74.52,-65.77;
-71.50,-74.30,-87.83,-99.88,Inf,-70.29,-85.20,-98.78;
-80.76,-66.26,-74.31,-87.36,-73.30,Inf,-70.08,-85.21;
-93.36,-74.28,-66.95,-74.52,-88.21,-70.08,Inf,-70.49;
-106.02,-87.69,-74.28,-65.77,-101.79,-85.21,-70.49,Inf
Inf,-69.36,-85.59,-98.52,-68.49,-74.74,-87.34,-100.00;
-75.38,Inf,-70.32,-85.29,-77.32,-66.26,-74.28,-87.69;
-91.61,-70.32,Inf,-69.59,-90.84,-74.31,-66.95,-74.28;
-104.54,-85.29,-69.59,Inf,-102.89,-87.36,-74.52,-65.77;
-71.50,-74.30,-87.83,-99.88,Inf,-70.29,-85.20,-98.78;
-80.76,-66.26,-74.31,-87.36,-73.30,Inf,-70.08,-85.21;
-93.36,-74.28,-66.95,-74.52,-88.21,-70.08,Inf,-70.49;
-106.02,-87.69,-74.28,-65.77,-101.79,-85.21,-70.49,Inf
Inf,-69.36,-85.59,-98.52,-68.49,-74.74,-87.34,-100.00;
-75.38,Inf,-70.32,-85.29,-77.32,-66.26,-74.28,-87.69;
-91.61,-70.32,Inf,-69.59,-90.84,-74.31,-66.95,-74.28;
-104.54,-85.29,-69.59,Inf,-102.89,-87.36,-74.52,-65.77;
-71.50,-74.30,-87.83,-99.88,Inf,-70.29,-85.20,-98.78;
-80.76,-66.26,-74.31,-87.36,-73.30,Inf,-70.08,-85.21;
-93.36,-74.28,-66.95,-74.52,-88.21,-70.08,Inf,-70.49;
-106.02,-87.69,-74.28,-65.77,-101.79,-85.21,-70.49,Inf
