Inf,-69.37,-85.21,-98.78,-65.44,-74.47,-87.37,-100.01;
-69.37,Inf,-69.45,-85.80,-74.28,-65.93,-74.38,-87.77;
-85.21,-69.45,Inf,-70.28,-87.36,-74.34,-65.45,-74.75;
-98.78,-85.80,-70.28,Inf,-100.09,-87.50,-74.83,-65.47;
-65.44,-74.28,-87.36,-100.09,Inf,-69.67,-85.23,-98.71;
-74.47,-65.93,-74.34,-87.50,-69.67,Inf,-69.41,-85.30;
-87.37,-74.38,-65.45,-74.83,-85.23,-69.41,Inf,-69.91;
-100.01,-87.77,-74.75,-65.47,-98.71,-85.30,-69.91,Inf
Inf,-69.37,-85.21,-98.78,-65.44,-74.47,-87.37,-100.01;
-69.37,Inf,-69.45,-85.80,-74.28,-65.93,-74.38,-87.77;
-85.21,-69.45,Inf,-70.28,-87.36,-74.34,-65.45,-74.75;
-98.78,-85.80,-70.28,Inf,-100.09,-87.50,-74.83,-65.47;
-65.44,-74.28,-87.36,-100.09,Inf,-69.67,-85.23,-98.71;
-74.47,-65.93,-74.34,-87.50,-69.67,Inf,-69.41,-85.30;
-87.37,-74.38,-65.45,-74.83,-85.23,-69.41,Inf,-69.91;
-100.01,-87.77,-74.75,-65.47,-98.71,-85.30,-69.91,Inf
Inf,-69.37,-85.21,-98.78,-65.44,-74.47,-87.37,-100.01;
-69.37,Inf,-69.45,-85.80,-74.28,-65.93,-74.38,-87.77;
-85.21,-69.45,Inf,-70.28,-87.36,-74.34,-65.45,-74.75;
-98.78,-85.80,-70.28,Inf,-100.09,-87.50,-74.83,-65.47;
-65.44,-74.28,-87.36,-100.09,Inf,-69.67,-85.23,-98.71;
-74.47,-65.93,-74.34,-87.50,-69.67,Inf,-69.41,-85.30;
-87.37,-74.38,-65.45,-74.83,-85.23,-69.41,Inf,-69.91;
-100.01,-87.77,-74.75,-65.47,-98.71,-85.30,-69.91,Inf
Inf,-69.37,-85.21,-98.78,-65.44,-74.47,-87.37,-100.01;
-69.37,Inf,-69.45,-85.80,-74.28,-65.93,-74.38,-87.77;
-85.21,-69.45,Inf,-70.28,-87.36,-74.34,-65.45,-74.75;
-98.78,-85.80,-70.28,Inf,-100.09,-87.50,-74.83,-65.47;
-65.44,-74.28,-87.36,-100.09,Inf,-69.67,-85.23,-98.71;
-74.47,-65.93,-74.34,-87.50,-69.67,Inf,-69.41,-85.30;
-87.37,-74.38,-65.45,-74.83,-85.23,-69.41,Inf,-69.91;
-100.01,-87.77,-74.75,-65.47,-98.71,-85.30,-69.91,Inf
Inf,-69.37,-85.21,-98.78,-65.44,-74.47,-87.37,-100.01;
-69.37,Inf,-69.45,-85.80,-74.28,-65.93,-74.38,-87.77;
-85.21,-69.45,Inf,-70.28,-87.36,-74.34,-65.45,-74.75;
-98.78,-85.80,-70.28,Inf,-100.09,-87.50,-74.83,-65.47;
-65.44,-74.28,-87.36,-100.09,Inf,-69.67,-85.23,-98.71;
-74.47,-65.93,-74.34,-87.50,-69.67,Inf,-69.41,-85.30;
-87.37,-74.38,-65.45,-74.83,-85.23,-69.41,Inf,-69.91;
-100.01,-87.77,-74.75,-65.47,-98.71,-85.30,-69.91,Inf
