Inf,-71.37,-85.36,-101.46,-68.50,-75.39,-87.34,-99.79;
-77.39,Inf,-70.00,-89.14,-79.12,-65.49,-75.68,-87.78;
-91.38,-70.00,Inf,-72.96,-90.60,-74.54,-66.00,-74.35;
-104.47,-86.13,-69.95,Inf,-102.78,-88.00,-74.29,-65.71;
-71.51,-76.11,-87.59,-102.78,Inf,-71.39,-85.21,-98.51;
-81.41,-65.49,-74.54,-91.01,-74.40,Inf,-70.86,-85.53;
-93.36,-75.68,-66.00,-77.30,-88.22,-70.86,Inf,-69.46;
-105.81,-87.78,-74.35,-68.72,-101.52,-85.53,-69.46,Inf
Inf,-71.37,-85.36,-101.46,-68.50,-75.39,-87.34,-99.79;
-77.39,Inf,-70.00,-89.14,-79.12,-65.49,-75.68,-87.78;
-91.38,-70.00,Inf,-72.96,-90.60,-74.54,-66.00,-74.35;
-104.47,-86.13,-69.95,Inf,-102.78,-88.00,-74.29,-65.71;
-71.51,-76.11,-87.59,-102.78,Inf,-71.39,-85.21,-98.51;
-81.41,-65.49,-74.54,-91.01,-74.40,Inf,-70.86,-85.53;
-93.36,-75.68,-66.00,-77.30,-88.22,-70.86,Inf,-69.46;
-105.81,-87.78,-74.35,-68.72,-101.52,-85.53,-69.46,Inf
Inf,-71.37,-85.36,-101.46,-68.50,-75.39,-87.34,-99.79;
-77.39,Inf,-70.00,-89.14,-79.12,-65.49,-75.68,-87.78;
-91.38,-70.00,Inf,-72.96,-90.60,-74.54,-66.00,-74.35;
-104.47,-86.13,-69.95,Inf,-102.78,-88.00,-74.29,-65.71;
-71.51,-76.11,-87.59,-102.78,Inf,-71.39,-85.21,-98.51;
-81.41,-65.49,-74.54,-91.01,-74.40,Inf,-70.86,-85.53;
-93.36,-75.68,-66.00,-77.30,-88.22,-70.86,Inf,-69.46;
-105.81,-87.78,-74.35,-68.72,-101.52,-85.53,-69.46,Inf
Inf,-71.37,-85.36,-101.46,-68.50,-75.39,-87.34,-99.79;
-77.39,Inf,-70.00,-89.14,-79.12,-65.49,-75.68,-87.78;
-91.38,-70.00,Inf,-72.96,-90.60,-74.54,-66.00,-74.35;
-104.47,-86.13,-69.95,Inf,-102.78,-88.00,-74.29,-65.71;
-71.51,-76.11,-87.59,-102.78,Inf,-71.39,-85.21,-98.51;
-81.41,-65.49,-74.54,-91.01,-74.40,Inf,-70.86,-85.53;
-93.36,-75.68,-66.00,-77.30,-88.22,-70.86,Inf,-69.46;
-105.81,-87.78,-74.35,-68.72,-101.52,-85.53,-69.46,Inf
Inf,-71.37,-85.36,-101.46,-68.50,-75.39,-87.34,-99.79;
-77.39,Inf,-70.00,-89.14,-79.12,-65.49,-75.68,-87.78;
-91.38,-70.00,Inf,-72.96,-90.60,-74.54,-66.00,-74.35;
-104.47,-86.13,-69.95,Inf,-102.78,-88.00,-74.29,-65.71;
-71.51,-76.11,-87.59,-102.78,Inf,-71.39,-85.21,-98.51;
-81.41,-65.49,-74.54,-91.01,-74.40,Inf,-70.86,-85.53;
-93.36,-75.68,-66.00,-77.30,-88.22,-70.86,Inf,-69.46;
-105.81,-87.78,-74.35,-68.72,-101.52,-85.53,-69.46,Inf
