Inf,-72.49,-88.52,-98.45,-66.78,-75.28,-87.66,-99.78;
-69.48,Inf,-73.88,-85.21,-75.52,-68.46,-75.45,-87.47;
-85.51,-73.88,Inf,-70.44,-87.34,-74.34,-65.44,-74.57;
-98.45,-88.22,-73.45,Inf,-100.05,-87.98,-75.13,-65.67;
-66.78,-78.53,-90.35,-100.05,Inf,-69.41,-85.19,-98.57;
-75.28,-71.47,-77.35,-87.98,-69.41,Inf,-69.42,-85.54;
-87.66,-78.46,-68.45,-75.13,-85.19,-69.42,Inf,-69.86;
-99.78,-90.48,-77.58,-65.67,-98.57,-85.54,-69.86,Inf
Inf,-72.49,-88.52,-98.45,-66.78,-75.28,-87.66,-99.78;
-69.48,Inf,-73.88,-85.21,-75.52,-68.46,-75.45,-87.47;
-85.51,-73.88,Inf,-70.44,-87.34,-74.34,-65.44,-74.57;
-98.45,-88.22,-73.45,Inf,-100.05,-87.98,-75.13,-65.67;
-66.78,-78.53,-90.35,-100.05,Inf,-69.41,-85.19,-98.57;
-75.28,-71.47,-77.35,-87.98,-69.41,Inf,-69.42,-85.54;
-87.66,-78.46,-68.45,-75.13,-85.19,-69.42,Inf,-69.86;
-99.78,-90.48,-77.58,-65.67,-98.57,-85.54,-69.86,Inf
Inf,-72.49,-88.52,-98.45,-66.78,-75.28,-87.66,-99.78;
-69.48,Inf,-73.88,-85.21,-75.52,-68.46,-75.45,-87.47;
-85.51,-73.88,Inf,-70.44,-87.34,-74.34,-65.44,-74.57;
-98.45,-88.22,-73.45,Inf,-100.05,-87.98,-75.13,-65.67;
-66.78,-78.53,-90.35,-100.05,Inf,-69.41,-85.19,-98.57;
-75.28,-71.47,-77.35,-87.98,-69.41,Inf,-69.42,-85.54;
-87.66,-78.46,-68.45,-75.13,-85.19,-69.42,Inf,-69.86;
-99.78,-90.48,-77.58,-65.67,-98.57,-85.54,-69.86,Inf
Inf,-72.49,-88.52,-98.45,-66.78,-75.28,-87.66,-99.78;
-69.48,Inf,-73.88,-85.21,-75.52,-68.46,-75.45,-87.47;
-85.51,-73.88,Inf,-70.44,-87.34,-74.34,-65.44,-74.57;
-98.45,-88.22,-73.45,Inf,-100.05,-87.98,-75.13,-65.67;
-66.78,-78.53,-90.35,-100.05,Inf,-69.41,-85.19,-98.57;
-75.28,-71.47,-77.35,-87.98,-69.41,Inf,-69.42,-85.54;
-87.66,-78.46,-68.45,-75.13,-85.19,-69.42,Inf,-69.86;
-99.78,-90.48,-77.58,-65.67,-98.57,-85.54,-69.86,Inf
Inf,-72.49,-88.52,-98.45,-66.78,-75.28,-87.66,-99.78;
-69.48,Inf,-73.88,-85.21,-75.52,-68.46,-75.45,-87.47;
-85.51,-73.88,Inf,-70.44,-87.34,-74.34,-65.44,-74.57;
-98.45,-88.22,-73.45,Inf,-100.05,-87.98,-75.13,-65.67;
-66.78,-78.53,-90.35,-100.05,Inf,-69.41,-85.19,-98.57;
-75.28,-71.47,-77.35,-87.98,-69.41,Inf,-69.42,-85.54;
-87.66,-78.46,-68.45,-75.13,-85.19,-69.42,Inf,-69.86;
-99.78,-90.48,-77.58,-65.67,-98.57,-85.54,-69.86,Inf
