Inf,-70.79,-85.25,-104.56,-65.89,-80.31,-90.38,-99.79;
-70.79,Inf,-71.74,-91.34,-74.58,-73.87,-78.83,-87.61;
-85.25,-71.74,Inf,-76.39,-87.65,-80.33,-68.46,-74.64;
-98.54,-85.32,-70.37,Inf,-99.77,-93.58,-77.89,-65.57;
-65.89,-74.58,-87.65,-105.79,Inf,-75.90,-88.49,-98.46;
-74.29,-67.84,-74.31,-93.58,-69.88,Inf,-72.39,-85.28;
-87.37,-75.82,-65.45,-80.90,-85.48,-75.40,Inf,-69.76;
-99.79,-87.61,-74.64,-71.59,-98.46,-91.30,-72.77,Inf
Inf,-70.79,-85.25,-104.56,-65.89,-80.31,-90.38,-99.79;
-70.79,Inf,-71.74,-91.34,-74.58,-73.87,-78.83,-87.61;
-85.25,-71.74,Inf,-76.39,-87.65,-80.33,-68.46,-74.64;
-98.54,-85.32,-70.37,Inf,-99.77,-93.58,-77.89,-65.57;
-65.89,-74.58,-87.65,-105.79,Inf,-75.90,-88.49,-98.46;
-74.29,-67.84,-74.31,-93.58,-69.88,Inf,-72.39,-85.28;
-87.37,-75.82,-65.45,-80.90,-85.48,-75.40,Inf,-69.76;
-99.79,-87.61,-74.64,-71.59,-98.46,-91.30,-72.77,Inf
Inf,-70.79,-85.25,-104.56,-65.89,-80.31,-90.38,-99.79;
-70.79,Inf,-71.74,-91.34,-74.58,-73.87,-78.83,-87.61;
-85.25,-71.74,Inf,-76.39,-87.65,-80.33,-68.46,-74.64;
-98.54,-85.32,-70.37,Inf,-99.77,-93.58,-77.89,-65.57;
-65.89,-74.58,-87.65,-105.79,Inf,-75.90,-88.49,-98.46;
-74.29,-67.84,-74.31,-93.58,-69.88,Inf,-72.39,-85.28;
-87.37,-75.82,-65.45,-80.90,-85.48,-75.40,Inf,-69.76;
-99.79,-87.61,-74.64,-71.59,-98.46,-91.30,-72.77,Inf
Inf,-70.79,-85.25,-104.56,-65.89,-80.31,-90.38,-99.79;
-70.79,Inf,-71.74,-91.34,-74.58,-73.87,-78.83,-87.61;
-85.25,-71.74,Inf,-76.39,-87.65,-80.33,-68.46,-74.64;
-98.54,-85.32,-70.37,Inf,-99.77,-93.58,-77.89,-65.57;
-65.89,-74.58,-87.65,-105.79,Inf,-75.90,-88.49,-98.46;
-74.29,-67.84,-74.31,-93.58,-69.88,Inf,-72.39,-85.28;
-87.37,-75.82,-65.45,-80.90,-85.48,-75.40,Inf,-69.76;
-99.79,-87.61,-74.64,-71.59,-98.46,-91.30,-72.77,Inf
Inf,-70.79,-85.25,-104.56,-65.89,-80.31,-90.38,-99.79;
-70.79,Inf,-71.74,-91.34,-74.58,-73.87,-78.83,-87.61;
-85.25,-71.74,Inf,-76.39,-87.65,-80.33,-68.46,-74.64;
-98.54,-85.32,-70.37,Inf,-99.77,-93.58,-77.89,-65.57;
-65.89,-74.58,-87.65,-105.79,Inf,-75.90,-88.49,-98.46;
-74.29,-67.84,-74.31,-93.58,-69.88,Inf,-72.39,-85.28;
-87.37,-75.82,-65.45,-80.90,-85.48,-75.40,Inf,-69.76;
-99.79,-87.61,-74.64,-71.59,-98.46,-91.30,-72.77,Inf
