Inf,-77.49,-91.23,-104.88,-68.04,-77.44,-93.57,-102.82;
-74.48,Inf,-77.03,-91.22,-74.28,-69.89,-80.66,-90.73;
-88.21,-77.03,Inf,-76.69,-87.88,-77.34,-71.95,-77.34;
-101.87,-91.22,-76.69,Inf,-99.77,-90.62,-80.52,-69.54;
-71.05,-80.30,-93.90,-105.79,Inf,-73.31,-91.38,-101.68;
-77.44,-72.90,-80.35,-93.63,-70.29,Inf,-75.49,-88.20;
-90.56,-80.66,-71.95,-80.52,-85.36,-72.48,Inf,-72.48;
-102.82,-93.74,-80.35,-72.55,-98.67,-88.20,-75.49,Inf
Inf,-77.49,-91.23,-104.88,-68.04,-77.44,-93.57,-102.82;
-74.48,Inf,-77.03,-91.22,-74.28,-69.89,-80.66,-90.73;
-88.21,-77.03,Inf,-76.69,-87.88,-77.34,-71.95,-77.34;
-101.87,-91.22,-76.69,Inf,-99.77,-90.62,-80.52,-69.54;
-71.05,-80.30,-93.90,-105.79,Inf,-73.31,-91.38,-101.68;
-77.44,-72.90,-80.35,-93.63,-70.29,Inf,-75.49,-88.20;
-90.56,-80.66,-71.95,-80.52,-85.36,-72.48,Inf,-72.48;
-102.82,-93.74,-80.35,-72.55,-98.67,-88.20,-75.49,Inf
Inf,-77.49,-91.23,-104.88,-68.04,-77.44,-93.57,-102.82;
-74.48,Inf,-77.03,-91.22,-74.28,-69.89,-80.66,-90.73;
-88.21,-77.03,Inf,-76.69,-87.88,-77.34,-71.95,-77.34;
-101.87,-91.22,-76.69,Inf,-99.77,-90.62,-80.52,-69.54;
-71.05,-80.30,-93.90,-105.79,Inf,-73.31,-91.38,-101.68;
-77.44,-72.90,-80.35,-93.63,-70.29,Inf,-75.49,-88.20;
-90.56,-80.66,-71.95,-80.52,-85.36,-72.48,Inf,-72.48;
-102.82,-93.74,-80.35,-72.55,-98.67,-88.20,-75.49,Inf
Inf,-77.49,-91.23,-104.88,-68.04,-77.44,-93.57,-102.82;
-74.48,Inf,-77.03,-91.22,-74.28,-69.89,-80.66,-90.73;
-88.21,-77.03,Inf,-76.69,-87.88,-77.34,-71.95,-77.34;
-101.87,-91.22,-76.69,Inf,-99.77,-90.62,-80.52,-69.54;
-71.05,-80.30,-93.90,-105.79,Inf,-73.31,-91.38,-101.68;
-77.44,-72.90,-80.35,-93.63,-70.29,Inf,-75.49,-88.20;
-90.56,-80.66,-71.95,-80.52,-85.36,-72.48,Inf,-72.48;
-102.82,-93.74,-80.35,-72.55,-98.67,-88.20,-75.49,Inf
Inf,-77.49,-91.23,-104.88,-68.04,-77.44,-93.57,-102.82;
-74.48,Inf,-77.03,-91.22,-74.28,-69.89,-80.66,-90.73;
-88.21,-77.03,Inf,-76.69,-87.88,-77.34,-71.95,-77.34;
-101.87,-91.22,-76.69,Inf,-99.77,-90.62,-80.52,-69.54;
-71.05,-80.30,-93.90,-105.79,Inf,-73.31,-91.38,-101.68;
-77.44,-72.90,-80.35,-93.63,-70.29,Inf,-75.49,-88.20;
-90.56,-80.66,-71.95,-80.52,-85.36,-72.48,Inf,-72.48;
-102.82,-93.74,-80.35,-72.55,-98.67,-88.20,-75.49,Inf
