Inf,-73.23,-91.31,-101.56,-65.46,-74.32,-93.39,-102.79;
-76.24,Inf,-77.33,-88.23,-75.03,-67.27,-80.58,-90.52;
-91.31,-74.32,Inf,-73.69,-87.39,-74.32,-72.34,-77.67;
-104.57,-88.23,-76.70,Inf,-99.90,-87.63,-80.39,-68.71;
-71.48,-78.04,-93.41,-102.91,Inf,-69.38,-91.28,-101.48;
-80.34,-70.28,-80.34,-90.64,-69.38,Inf,-75.68,-88.29;
-93.39,-77.57,-72.34,-77.38,-85.26,-69.66,Inf,-72.38;
-105.80,-90.52,-80.68,-68.71,-98.47,-85.28,-75.39,Inf
Inf,-73.23,-91.31,-101.56,-65.46,-74.32,-93.39,-102.79;
-76.24,Inf,-77.33,-88.23,-75.03,-67.27,-80.58,-90.52;
-91.31,-74.32,Inf,-73.69,-87.39,-74.32,-72.34,-77.67;
-104.57,-88.23,-76.70,Inf,-99.90,-87.63,-80.39,-68.71;
-71.48,-78.04,-93.41,-102.91,Inf,-69.38,-91.28,-101.48;
-80.34,-70.28,-80.34,-90.64,-69.38,Inf,-75.68,-88.29;
-93.39,-77.57,-72.34,-77.38,-85.26,-69.66,Inf,-72.38;
-105.80,-90.52,-80.68,-68.71,-98.47,-85.28,-75.39,Inf
Inf,-73.23,-91.31,-101.56,-65.46,-74.32,-93.39,-102.79;
-76.24,Inf,-77.33,-88.23,-75.03,-67.27,-80.58,-90.52;
-91.31,-74.32,Inf,-73.69,-87.39,-74.32,-72.34,-77.67;
-104.57,-88.23,-76.70,Inf,-99.90,-87.63,-80.39,-68.71;
-71.48,-78.04,-93.41,-102.91,Inf,-69.38,-91.28,-101.48;
-80.34,-70.28,-80.34,-90.64,-69.38,Inf,-75.68,-88.29;
-93.39,-77.57,-72.34,-77.38,-85.26,-69.66,Inf,-72.38;
-105.80,-90.52,-80.68,-68.71,-98.47,-85.28,-75.39,Inf
Inf,-73.23,-91.31,-101.56,-65.46,-74.32,-93.39,-102.79;
-76.24,Inf,-77.33,-88.23,-75.03,-67.27,-80.58,-90.52;
-91.31,-74.32,Inf,-73.69,-87.39,-74.32,-72.34,-77.67;
-104.57,-88.23,-76.70,Inf,-99.90,-87.63,-80.39,-68.71;
-71.48,-78.04,-93.41,-102.91,Inf,-69.38,-91.28,-101.48;
-80.34,-70.28,-80.34,-90.64,-69.38,Inf,-75.68,-88.29;
-93.39,-77.57,-72.34,-77.38,-85.26,-69.66,Inf,-72.38;
-105.80,-90.52,-80.68,-68.71,-98.47,-85.28,-75.39,Inf
Inf,-73.23,-91.31,-101.56,-65.46,-74.32,-93.39,-102.79;
-76.24,Inf,-77.33,-88.23,-75.03,-67.27,-80.58,-90.52;
-91.31,-74.32,Inf,-73.69,-87.39,-74.32,-72.34,-77.67;
-104.57,-88.23,-76.70,Inf,-99.90,-87.63,-80.39,-68.71;
-71.48,-78.04,-93.41,-102.91,Inf,-69.38,-91.28,-101.48;
-80.34,-70.28,-80.34,-90.64,-69.38,Inf,-75.68,-88.29;
-93.39,-77.57,-72.34,-77.38,-85.26,-69.66,Inf,-72.38;
-105.80,-90.52,-80.68,-68.71,-98.47,-85.28,-75.39,Inf
