Inf,-76.77,-88.32,-101.51,-68.76,-78.41,-87.89,-102.79;
-70.75,Inf,-72.79,-88.40,-77.67,-68.46,-74.28,-90.65;
-85.31,-75.80,Inf,-72.38,-90.35,-77.66,-66.12,-77.34;
-98.50,-91.41,-72.38,Inf,-102.77,-90.57,-74.69,-68.51;
-65.75,-80.68,-90.35,-102.77,Inf,-73.03,-85.43,-101.47;
-75.40,-71.47,-77.66,-90.57,-73.03,Inf,-69.36,-88.59;
-87.89,-80.30,-69.13,-77.70,-88.44,-72.37,Inf,-73.32;
-99.78,-93.66,-77.34,-68.51,-101.47,-88.59,-70.31,Inf
Inf,-76.77,-88.32,-101.51,-68.76,-78.41,-87.89,-102.79;
-70.75,Inf,-72.79,-88.40,-77.67,-68.46,-74.28,-90.65;
-85.31,-75.80,Inf,-72.38,-90.35,-77.66,-66.12,-77.34;
-98.50,-91.41,-72.38,Inf,-102.77,-90.57,-74.69,-68.51;
-65.75,-80.68,-90.35,-102.77,Inf,-73.03,-85.43,-101.47;
-75.40,-71.47,-77.66,-90.57,-73.03,Inf,-69.36,-88.59;
-87.89,-80.30,-69.13,-77.70,-88.44,-72.37,Inf,-73.32;
-99.78,-93.66,-77.34,-68.51,-101.47,-88.59,-70.31,Inf
Inf,-76.77,-88.32,-101.51,-68.76,-78.41,-87.89,-102.79;
-70.75,Inf,-72.79,-88.40,-77.67,-68.46,-74.28,-90.65;
-85.31,-75.80,Inf,-72.38,-90.35,-77.66,-66.12,-77.34;
-98.50,-91.41,-72.38,Inf,-102.77,-90.57,-74.69,-68.51;
-65.75,-80.68,-90.35,-102.77,Inf,-73.03,-85.43,-101.47;
-75.40,-71.47,-77.66,-90.57,-73.03,Inf,-69.36,-88.59;
-87.89,-80.30,-69.13,-77.70,-88.44,-72.37,Inf,-73.32;
-99.78,-93.66,-77.34,-68.51,-101.47,-88.59,-70.31,Inf
Inf,-76.77,-88.32,-101.51,-68.76,-78.41,-87.89,-102.79;
-70.75,Inf,-72.79,-88.40,-77.67,-68.46,-74.28,-90.65;
-85.31,-75.80,Inf,-72.38,-90.35,-77.66,-66.12,-77.34;
-98.50,-91.41,-72.38,Inf,-102.77,-90.57,-74.69,-68.51;
-65.75,-80.68,-90.35,-102.77,Inf,-73.03,-85.43,-101.47;
-75.40,-71.47,-77.66,-90.57,-73.03,Inf,-69.36,-88.59;
-87.89,-80.30,-69.13,-77.70,-88.44,-72.37,Inf,-73.32;
-99.78,-93.66,-77.34,-68.51,-101.47,-88.59,-70.31,Inf
Inf,-76.77,-88.32,-101.51,-68.76,-78.41,-87.89,-102.79;
-70.75,Inf,-72.79,-88.40,-77.67,-68.46,-74.28,-90.65;
-85.31,-75.80,Inf,-72.38,-90.35,-77.66,-66.12,-77.34;
-98.50,-91.41,-72.38,Inf,-102.77,-90.57,-74.69,-68.51;
-65.75,-80.68,-90.35,-102.77,Inf,-73.03,-85.43,-101.47;
-75.40,-71.47,-77.66,-90.57,-73.03,Inf,-69.36,-88.59;
-87.89,-80.30,-69.13,-77.70,-88.44,-72.37,Inf,-73.32;
-99.78,-93.66,-77.34,-68.51,-101.47,-88.59,-70.31,Inf
