Inf,-77.67,-91.24,-101.50,-71.47,-80.90,-87.77,-99.79;
-77.67,Inf,-77.03,-88.68,-81.77,-72.03,-74.42,-87.87;
-91.24,-77.03,Inf,-72.41,-93.37,-80.62,-66.45,-74.28;
-104.51,-91.69,-75.42,Inf,-105.81,-93.44,-74.59,-65.46;
-71.47,-81.77,-93.37,-102.80,Inf,-76.07,-85.59,-98.46;
-80.90,-72.03,-80.62,-90.43,-76.07,Inf,-69.40,-85.33;
-93.79,-80.44,-72.48,-77.60,-91.61,-75.42,Inf,-69.97;
-105.81,-93.89,-80.30,-68.47,-104.48,-91.35,-69.97,Inf
Inf,-77.67,-91.24,-101.50,-71.47,-80.90,-87.77,-99.79;
-77.67,Inf,-77.03,-88.68,-81.77,-72.03,-74.42,-87.87;
-91.24,-77.03,Inf,-72.41,-93.37,-80.62,-66.45,-74.28;
-104.51,-91.69,-75.42,Inf,-105.81,-93.44,-74.59,-65.46;
-71.47,-81.77,-93.37,-102.80,Inf,-76.07,-85.59,-98.46;
-80.90,-72.03,-80.62,-90.43,-76.07,Inf,-69.40,-85.33;
-93.79,-80.44,-72.48,-77.60,-91.61,-75.42,Inf,-69.97;
-105.81,-93.89,-80.30,-68.47,-104.48,-91.35,-69.97,Inf
Inf,-77.67,-91.24,-101.50,-71.47,-80.90,-87.77,-99.79;
-77.67,Inf,-77.03,-88.68,-81.77,-72.03,-74.42,-87.87;
-91.24,-77.03,Inf,-72.41,-93.37,-80.62,-66.45,-74.28;
-104.51,-91.69,-75.42,Inf,-105.81,-93.44,-74.59,-65.46;
-71.47,-81.77,-93.37,-102.80,Inf,-76.07,-85.59,-98.46;
-80.90,-72.03,-80.62,-90.43,-76.07,Inf,-69.40,-85.33;
-93.79,-80.44,-72.48,-77.60,-91.61,-75.42,Inf,-69.97;
-105.81,-93.89,-80.30,-68.47,-104.48,-91.35,-69.97,Inf
Inf,-77.67,-91.24,-101.50,-71.47,-80.90,-87.77,-99.79;
-77.67,Inf,-77.03,-88.68,-81.77,-72.03,-74.42,-87.87;
-91.24,-77.03,Inf,-72.41,-93.37,-80.62,-66.45,-74.28;
-104.51,-91.69,-75.42,Inf,-105.81,-93.44,-74.59,-65.46;
-71.47,-81.77,-93.37,-102.80,Inf,-76.07,-85.59,-98.46;
-80.90,-72.03,-80.62,-90.43,-76.07,Inf,-69.40,-85.33;
-93.79,-80.44,-72.48,-77.60,-91.61,-75.42,Inf,-69.97;
-105.81,-93.89,-80.30,-68.47,-104.48,-91.35,-69.97,Inf
Inf,-77.67,-91.24,-101.50,-71.47,-80.90,-87.77,-99.79;
-77.67,Inf,-77.03,-88.68,-81.77,-72.03,-74.42,-87.87;
-91.24,-77.03,Inf,-72.41,-93.37,-80.62,-66.45,-74.28;
-104.51,-91.69,-75.42,Inf,-105.81,-93.44,-74.59,-65.46;
-71.47,-81.77,-93.37,-102.80,Inf,-76.07,-85.59,-98.46;
-80.90,-72.03,-80.62,-90.43,-76.07,Inf,-69.40,-85.33;
-93.79,-80.44,-72.48,-77.60,-91.61,-75.42,Inf,-69.97;
-105.81,-93.89,-80.30,-68.47,-104.48,-91.35,-69.97,Inf
