Inf,-70.72,-88.66,-101.46,-72.45,-77.42,-90.59,-102.78;
-76.74,Inf,-72.38,-88.79,-80.38,-69.23,-77.38,-90.68;
-91.68,-69.37,Inf,-73.66,-93.38,-77.60,-68.56,-77.84;
-104.47,-85.78,-73.66,Inf,-105.96,-90.43,-77.83,-68.55;
-72.45,-74.36,-90.37,-102.95,Inf,-72.55,-88.20,-101.55;
-80.43,-66.22,-77.60,-90.43,-75.56,Inf,-72.53,-88.22;
-93.60,-74.37,-68.56,-77.83,-91.21,-72.53,Inf,-72.75;
-105.79,-87.67,-77.84,-68.55,-104.56,-88.22,-72.75,Inf
Inf,-70.72,-88.66,-101.46,-72.45,-77.42,-90.59,-102.78;
-76.74,Inf,-72.38,-88.79,-80.38,-69.23,-77.38,-90.68;
-91.68,-69.37,Inf,-73.66,-93.38,-77.60,-68.56,-77.84;
-104.47,-85.78,-73.66,Inf,-105.96,-90.43,-77.83,-68.55;
-72.45,-74.36,-90.37,-102.95,Inf,-72.55,-88.20,-101.55;
-80.43,-66.22,-77.60,-90.43,-75.56,Inf,-72.53,-88.22;
-93.60,-74.37,-68.56,-77.83,-91.21,-72.53,Inf,-72.75;
-105.79,-87.67,-77.84,-68.55,-104.56,-88.22,-72.75,Inf
Inf,-70.72,-88.66,-101.46,-72.45,-77.42,-90.59,-102.78;
-76.74,Inf,-72.38,-88.79,-80.38,-69.23,-77.38,-90.68;
-91.68,-69.37,Inf,-73.66,-93.38,-77.60,-68.56,-77.84;
-104.47,-85.78,-73.66,Inf,-105.96,-90.43,-77.83,-68.55;
-72.45,-74.36,-90.37,-102.95,Inf,-72.55,-88.20,-101.55;
-80.43,-66.22,-77.60,-90.43,-75.56,Inf,-72.53,-88.22;
-93.60,-74.37,-68.56,-77.83,-91.21,-72.53,Inf,-72.75;
-105.79,-87.67,-77.84,-68.55,-104.56,-88.22,-72.75,Inf
Inf,-70.72,-88.66,-101.46,-72.45,-77.42,-90.59,-102.78;
-76.74,Inf,-72.38,-88.79,-80.38,-69.23,-77.38,-90.68;
-91.68,-69.37,Inf,-73.66,-93.38,-77.60,-68.56,-77.84;
-104.47,-85.78,-73.66,Inf,-105.96,-90.43,-77.83,-68.55;
-72.45,-74.36,-90.37,-102.95,Inf,-72.55,-88.20,-101.55;
-80.43,-66.22,-77.60,-90.43,-75.56,Inf,-72.53,-88.22;
-93.60,-74.37,-68.56,-77.83,-91.21,-72.53,Inf,-72.75;
-105.79,-87.67,-77.84,-68.55,-104.56,-88.22,-72.75,Inf
Inf,-70.72,-88.66,-101.46,-72.45,-77.42,-90.59,-102.78;
-76.74,Inf,-72.38,-88.79,-80.38,-69.23,-77.38,-90.68;
-91.68,-69.37,Inf,-73.66,-93.38,-77.60,-68.56,-77.84;
-104.47,-85.78,-73.66,Inf,-105.96,-90.43,-77.83,-68.55;
-72.45,-74.36,-90.37,-102.95,Inf,-72.55,-88.20,-101.55;
-80.43,-66.22,-77.60,-90.43,-75.56,Inf,-72.53,-88.22;
-93.60,-74.37,-68.56,-77.83,-91.21,-72.53,Inf,-72.75;
-105.79,-87.67,-77.84,-68.55,-104.56,-88.22,-72.75,Inf
