Inf,-74.16,-85.33,-104.90,-65.44,-74.58,-93.43,-106.32;
-71.15,Inf,-69.96,-91.21,-75.56,-66.15,-80.90,-93.37;
-85.33,-72.97,Inf,-75.98,-87.46,-74.28,-71.49,-80.95;
-98.88,-88.20,-69.96,Inf,-100.18,-87.52,-80.90,-71.51;
-65.44,-78.57,-87.46,-106.20,Inf,-69.79,-91.29,-105.03;
-74.58,-69.16,-74.28,-93.54,-69.79,Inf,-75.43,-91.53;
-87.41,-77.89,-65.47,-80.90,-85.27,-69.41,Inf,-76.59;
-100.30,-90.36,-74.92,-71.51,-99.00,-85.51,-76.59,Inf
Inf,-74.16,-85.33,-104.90,-65.44,-74.58,-93.43,-106.32;
-71.15,Inf,-69.96,-91.21,-75.56,-66.15,-80.90,-93.37;
-85.33,-72.97,Inf,-75.98,-87.46,-74.28,-71.49,-80.95;
-98.88,-88.20,-69.96,Inf,-100.18,-87.52,-80.90,-71.51;
-65.44,-78.57,-87.46,-106.20,Inf,-69.79,-91.29,-105.03;
-74.58,-69.16,-74.28,-93.54,-69.79,Inf,-75.43,-91.53;
-87.41,-77.89,-65.47,-80.90,-85.27,-69.41,Inf,-76.59;
-100.30,-90.36,-74.92,-71.51,-99.00,-85.51,-76.59,Inf
Inf,-74.16,-85.33,-104.90,-65.44,-74.58,-93.43,-106.32;
-71.15,Inf,-69.96,-91.21,-75.56,-66.15,-80.90,-93.37;
-85.33,-72.97,Inf,-75.98,-87.46,-74.28,-71.49,-80.95;
-98.88,-88.20,-69.96,Inf,-100.18,-87.52,-80.90,-71.51;
-65.44,-78.57,-87.46,-106.20,Inf,-69.79,-91.29,-105.03;
-74.58,-69.16,-74.28,-93.54,-69.79,Inf,-75.43,-91.53;
-87.41,-77.89,-65.47,-80.90,-85.27,-69.41,Inf,-76.59;
-100.30,-90.36,-74.92,-71.51,-99.00,-85.51,-76.59,Inf
Inf,-74.16,-85.33,-104.90,-65.44,-74.58,-93.43,-106.32;
-71.15,Inf,-69.96,-91.21,-75.56,-66.15,-80.90,-93.37;
-85.33,-72.97,Inf,-75.98,-87.46,-74.28,-71.49,-80.95;
-98.88,-88.20,-69.96,Inf,-100.18,-87.52,-80.90,-71.51;
-65.44,-78.57,-87.46,-106.20,Inf,-69.79,-91.29,-105.03;
-74.58,-69.16,-74.28,-93.54,-69.79,Inf,-75.43,-91.53;
-87.41,-77.89,-65.47,-80.90,-85.27,-69.41,Inf,-76.59;
-100.30,-90.36,-74.92,-71.51,-99.00,-85.51,-76.59,Inf
Inf,-74.16,-85.33,-104.90,-65.44,-74.58,-93.43,-106.32;
-71.15,Inf,-69.96,-91.21,-75.56,-66.15,-80.90,-93.37;
-85.33,-72.97,Inf,-75.98,-87.46,-74.28,-71.49,-80.95;
-98.88,-88.20,-69.96,Inf,-100.18,-87.52,-80.90,-71.51;
-65.44,-78.57,-87.46,-106.20,Inf,-69.79,-91.29,-105.03;
-74.58,-69.16,-74.28,-93.54,-69.79,Inf,-75.43,-91.53;
-87.41,-77.89,-65.47,-80.90,-85.27,-69.41,Inf,-76.59;
-100.30,-90.36,-74.92,-71.51,-99.00,-85.51,-76.59,Inf
