Inf,-69.74,-85.23,-98.50,-68.49,-77.57,-87.37,-99.90;
-72.75,Inf,-69.45,-85.63,-77.42,-70.46,-74.35,-87.35;
-88.24,-69.45,Inf,-69.96,-90.36,-77.91,-65.44,-74.43;
-101.51,-85.63,-69.96,Inf,-102.86,-90.36,-74.68,-67.44;
-68.49,-74.41,-87.35,-99.85,Inf,-73.02,-85.20,-98.53;
-77.57,-67.45,-74.90,-87.35,-73.02,Inf,-70.21,-85.95;
-90.38,-74.35,-65.44,-74.68,-88.21,-73.23,Inf,-69.60;
-102.91,-87.35,-74.43,-67.44,-101.54,-88.96,-69.60,Inf
Inf,-69.74,-85.23,-98.50,-68.49,-77.57,-87.37,-99.90;
-72.75,Inf,-69.45,-85.63,-77.42,-70.46,-74.35,-87.35;
-88.24,-69.45,Inf,-69.96,-90.36,-77.91,-65.44,-74.43;
-101.51,-85.63,-69.96,Inf,-102.86,-90.36,-74.68,-67.44;
-68.49,-74.41,-87.35,-99.85,Inf,-73.02,-85.20,-98.53;
-77.57,-67.45,-74.90,-87.35,-73.02,Inf,-70.21,-85.95;
-90.38,-74.35,-65.44,-74.68,-88.21,-73.23,Inf,-69.60;
-102.91,-87.35,-74.43,-67.44,-101.54,-88.96,-69.60,Inf
Inf,-69.74,-85.23,-98.50,-68.49,-77.57,-87.37,-99.90;
-72.75,Inf,-69.45,-85.63,-77.42,-70.46,-74.35,-87.35;
-88.24,-69.45,Inf,-69.96,-90.36,-77.91,-65.44,-74.43;
-101.51,-85.63,-69.96,Inf,-102.86,-90.36,-74.68,-67.44;
-68.49,-74.41,-87.35,-99.85,Inf,-73.02,-85.20,-98.53;
-77.57,-67.45,-74.90,-87.35,-73.02,Inf,-70.21,-85.95;
-90.38,-74.35,-65.44,-74.68,-88.21,-73.23,Inf,-69.60;
-102.91,-87.35,-74.43,-67.44,-101.54,-88.96,-69.60,Inf
Inf,-69.74,-85.23,-98.50,-68.49,-77.57,-87.37,-99.90;
-72.75,Inf,-69.45,-85.63,-77.42,-70.46,-74.35,-87.35;
-88.24,-69.45,Inf,-69.96,-90.36,-77.91,-65.44,-74.43;
-101.51,-85.63,-69.96,Inf,-102.86,-90.36,-74.68,-67.44;
-68.49,-74.41,-87.35,-99.85,Inf,-73.02,-85.20,-98.53;
-77.57,-67.45,-74.90,-87.35,-73.02,Inf,-70.21,-85.95;
-90.38,-74.35,-65.44,-74.68,-88.21,-73.23,Inf,-69.60;
-102.91,-87.35,-74.43,-67.44,-101.54,-88.96,-69.60,Inf
Inf,-69.74,-85.23,-98.50,-68.49,-77.57,-87.37,-99.90;
-72.75,Inf,-69.45,-85.63,-77.42,-70.46,-74.35,-87.35;
-88.24,-69.45,Inf,-69.96,-90.36,-77.91,-65.44,-74.43;
-101.51,-85.63,-69.96,Inf,-102.86,-90.36,-74.68,-67.44;
-68.49,-74.41,-87.35,-99.85,Inf,-73.02,-85.20,-98.53;
-77.57,-67.45,-74.90,-87.35,-73.02,Inf,-70.21,-85.95;
-90.38,-74.35,-65.44,-74.68,-88.21,-73.23,Inf,-69.60;
-102.91,-87.35,-74.43,-67.44,-101.54,-88.96,-69.60,Inf
