Inf,-76.04,-85.20,-101.46,-65.45,-75.30,-90.92,-99.76;
-70.02,Inf,-70.27,-88.45,-74.64,-65.67,-77.44,-87.55;
-85.20,-76.29,Inf,-72.40,-87.36,-75.55,-71.03,-74.30;
-98.45,-91.46,-69.39,Inf,-99.77,-87.85,-78.40,-65.44;
-65.45,-80.66,-87.36,-102.78,Inf,-70.59,-88.74,-98.45;
-75.30,-71.69,-75.55,-90.86,-70.59,Inf,-72.38,-85.73;
-87.91,-80.45,-68.02,-78.40,-85.73,-69.36,Inf,-70.85;
-99.76,-93.57,-74.30,-68.45,-98.45,-85.73,-73.86,Inf
Inf,-76.04,-85.20,-101.46,-65.45,-75.30,-90.92,-99.76;
-70.02,Inf,-70.27,-88.45,-74.64,-65.67,-77.44,-87.55;
-85.20,-76.29,Inf,-72.40,-87.36,-75.55,-71.03,-74.30;
-98.45,-91.46,-69.39,Inf,-99.77,-87.85,-78.40,-65.44;
-65.45,-80.66,-87.36,-102.78,Inf,-70.59,-88.74,-98.45;
-75.30,-71.69,-75.55,-90.86,-70.59,Inf,-72.38,-85.73;
-87.91,-80.45,-68.02,-78.40,-85.73,-69.36,Inf,-70.85;
-99.76,-93.57,-74.30,-68.45,-98.45,-85.73,-73.86,Inf
Inf,-76.04,-85.20,-101.46,-65.45,-75.30,-90.92,-99.76;
-70.02,Inf,-70.27,-88.45,-74.64,-65.67,-77.44,-87.55;
-85.20,-76.29,Inf,-72.40,-87.36,-75.55,-71.03,-74.30;
-98.45,-91.46,-69.39,Inf,-99.77,-87.85,-78.40,-65.44;
-65.45,-80.66,-87.36,-102.78,Inf,-70.59,-88.74,-98.45;
-75.30,-71.69,-75.55,-90.86,-70.59,Inf,-72.38,-85.73;
-87.91,-80.45,-68.02,-78.40,-85.73,-69.36,Inf,-70.85;
-99.76,-93.57,-74.30,-68.45,-98.45,-85.73,-73.86,Inf
Inf,-76.04,-85.20,-101.46,-65.45,-75.30,-90.92,-99.76;
-70.02,Inf,-70.27,-88.45,-74.64,-65.67,-77.44,-87.55;
-85.20,-76.29,Inf,-72.40,-87.36,-75.55,-71.03,-74.30;
-98.45,-91.46,-69.39,Inf,-99.77,-87.85,-78.40,-65.44;
-65.45,-80.66,-87.36,-102.78,Inf,-70.59,-88.74,-98.45;
-75.30,-71.69,-75.55,-90.86,-70.59,Inf,-72.38,-85.73;
-87.91,-80.45,-68.02,-78.40,-85.73,-69.36,Inf,-70.85;
-99.76,-93.57,-74.30,-68.45,-98.45,-85.73,-73.86,Inf
Inf,-76.04,-85.20,-101.46,-65.45,-75.30,-90.92,-99.76;
-70.02,Inf,-70.27,-88.45,-74.64,-65.67,-77.44,-87.55;
-85.20,-76.29,Inf,-72.40,-87.36,-75.55,-71.03,-74.30;
-98.45,-91.46,-69.39,Inf,-99.77,-87.85,-78.40,-65.44;
-65.45,-80.66,-87.36,-102.78,Inf,-70.59,-88.74,-98.45;
-75.30,-71.69,-75.55,-90.86,-70.59,Inf,-72.38,-85.73;
-87.91,-80.45,-68.02,-78.40,-85.73,-69.36,Inf,-70.85;
-99.76,-93.57,-74.30,-68.45,-98.45,-85.73,-73.86,Inf
