Inf,-72.45,-91.49,-101.49,-65.47,-77.31,-90.73,-105.81;
-72.45,Inf,-75.70,-88.21,-74.41,-68.46,-77.70,-93.51;
-88.48,-72.69,Inf,-72.57,-87.69,-77.59,-68.51,-81.31;
-101.49,-88.21,-75.58,Inf,-99.83,-90.36,-77.58,-72.26;
-68.48,-77.42,-93.71,-102.84,Inf,-72.50,-88.76,-104.48;
-77.31,-68.46,-80.60,-90.36,-69.49,Inf,-73.09,-91.33;
-90.73,-77.70,-71.52,-77.58,-85.75,-73.09,Inf,-77.27;
-102.80,-90.50,-81.31,-69.25,-98.46,-88.32,-74.26,Inf
Inf,-72.45,-91.49,-101.49,-65.47,-77.31,-90.73,-105.81;
-72.45,Inf,-75.70,-88.21,-74.41,-68.46,-77.70,-93.51;
-88.48,-72.69,Inf,-72.57,-87.69,-77.59,-68.51,-81.31;
-101.49,-88.21,-75.58,Inf,-99.83,-90.36,-77.58,-72.26;
-68.48,-77.42,-93.71,-102.84,Inf,-72.50,-88.76,-104.48;
-77.31,-68.46,-80.60,-90.36,-69.49,Inf,-73.09,-91.33;
-90.73,-77.70,-71.52,-77.58,-85.75,-73.09,Inf,-77.27;
-102.80,-90.50,-81.31,-69.25,-98.46,-88.32,-74.26,Inf
Inf,-72.45,-91.49,-101.49,-65.47,-77.31,-90.73,-105.81;
-72.45,Inf,-75.70,-88.21,-74.41,-68.46,-77.70,-93.51;
-88.48,-72.69,Inf,-72.57,-87.69,-77.59,-68.51,-81.31;
-101.49,-88.21,-75.58,Inf,-99.83,-90.36,-77.58,-72.26;
-68.48,-77.42,-93.71,-102.84,Inf,-72.50,-88.76,-104.48;
-77.31,-68.46,-80.60,-90.36,-69.49,Inf,-73.09,-91.33;
-90.73,-77.70,-71.52,-77.58,-85.75,-73.09,Inf,-77.27;
-102.80,-90.50,-81.31,-69.25,-98.46,-88.32,-74.26,Inf
Inf,-72.45,-91.49,-101.49,-65.47,-77.31,-90.73,-105.81;
-72.45,Inf,-75.70,-88.21,-74.41,-68.46,-77.70,-93.51;
-88.48,-72.69,Inf,-72.57,-87.69,-77.59,-68.51,-81.31;
-101.49,-88.21,-75.58,Inf,-99.83,-90.36,-77.58,-72.26;
-68.48,-77.42,-93.71,-102.84,Inf,-72.50,-88.76,-104.48;
-77.31,-68.46,-80.60,-90.36,-69.49,Inf,-73.09,-91.33;
-90.73,-77.70,-71.52,-77.58,-85.75,-73.09,Inf,-77.27;
-102.80,-90.50,-81.31,-69.25,-98.46,-88.32,-74.26,Inf
Inf,-72.45,-91.49,-101.49,-65.47,-77.31,-90.73,-105.81;
-72.45,Inf,-75.70,-88.21,-74.41,-68.46,-77.70,-93.51;
-88.48,-72.69,Inf,-72.57,-87.69,-77.59,-68.51,-81.31;
-101.49,-88.21,-75.58,Inf,-99.83,-90.36,-77.58,-72.26;
-68.48,-77.42,-93.71,-102.84,Inf,-72.50,-88.76,-104.48;
-77.31,-68.46,-80.60,-90.36,-69.49,Inf,-73.09,-91.33;
-90.73,-77.70,-71.52,-77.58,-85.75,-73.09,Inf,-77.27;
-102.80,-90.50,-81.31,-69.25,-98.46,-88.32,-74.26,Inf
