Inf,-67.99,-88.45,-98.80,-73.21,-80.43,-90.35,-102.86;
-77.03,Inf,-72.64,-85.19,-80.31,-72.50,-78.45,-90.52;
-91.46,-66.62,Inf,-69.56,-93.40,-80.39,-69.30,-77.31;
-104.82,-82.18,-72.57,Inf,-105.79,-93.58,-78.33,-69.00;
-73.21,-71.28,-90.39,-99.77,Inf,-75.89,-88.71,-101.53;
-80.43,-63.47,-77.38,-87.56,-75.89,Inf,-72.56,-88.21;
-93.36,-72.43,-69.30,-75.32,-91.72,-75.57,Inf,-72.74;
-105.87,-84.50,-77.31,-65.99,-104.54,-91.22,-72.74,Inf
Inf,-67.99,-88.45,-98.80,-73.21,-80.43,-90.35,-102.86;
-77.03,Inf,-72.64,-85.19,-80.31,-72.50,-78.45,-90.52;
-91.46,-66.62,Inf,-69.56,-93.40,-80.39,-69.30,-77.31;
-104.82,-82.18,-72.57,Inf,-105.79,-93.58,-78.33,-69.00;
-73.21,-71.28,-90.39,-99.77,Inf,-75.89,-88.71,-101.53;
-80.43,-63.47,-77.38,-87.56,-75.89,Inf,-72.56,-88.21;
-93.36,-72.43,-69.30,-75.32,-91.72,-75.57,Inf,-72.74;
-105.87,-84.50,-77.31,-65.99,-104.54,-91.22,-72.74,Inf
Inf,-67.99,-88.45,-98.80,-73.21,-80.43,-90.35,-102.86;
-77.03,Inf,-72.64,-85.19,-80.31,-72.50,-78.45,-90.52;
-91.46,-66.62,Inf,-69.56,-93.40,-80.39,-69.30,-77.31;
-104.82,-82.18,-72.57,Inf,-105.79,-93.58,-78.33,-69.00;
-73.21,-71.28,-90.39,-99.77,Inf,-75.89,-88.71,-101.53;
-80.43,-63.47,-77.38,-87.56,-75.89,Inf,-72.56,-88.21;
-93.36,-72.43,-69.30,-75.32,-91.72,-75.57,Inf,-72.74;
-105.87,-84.50,-77.31,-65.99,-104.54,-91.22,-72.74,Inf
Inf,-67.99,-88.45,-98.80,-73.21,-80.43,-90.35,-102.86;
-77.03,Inf,-72.64,-85.19,-80.31,-72.50,-78.45,-90.52;
-91.46,-66.62,Inf,-69.56,-93.40,-80.39,-69.30,-77.31;
-104.82,-82.18,-72.57,Inf,-105.79,-93.58,-78.33,-69.00;
-73.21,-71.28,-90.39,-99.77,Inf,-75.89,-88.71,-101.53;
-80.43,-63.47,-77.38,-87.56,-75.89,Inf,-72.56,-88.21;
-93.36,-72.43,-69.30,-75.32,-91.72,-75.57,Inf,-72.74;
-105.87,-84.50,-77.31,-65.99,-104.54,-91.22,-72.74,Inf
Inf,-67.99,-88.45,-98.80,-73.21,-80.43,-90.35,-102.86;
-77.03,Inf,-72.64,-85.19,-80.31,-72.50,-78.45,-90.52;
-91.46,-66.62,Inf,-69.56,-93.40,-80.39,-69.30,-77.31;
-104.82,-82.18,-72.57,Inf,-105.79,-93.58,-78.33,-69.00;
-73.21,-71.28,-90.39,-99.77,Inf,-75.89,-88.71,-101.53;
-80.43,-63.47,-77.38,-87.56,-75.89,Inf,-72.56,-88.21;
-93.36,-72.43,-69.30,-75.32,-91.72,-75.57,Inf,-72.74;
-105.87,-84.50,-77.31,-65.99,-104.54,-91.22,-72.74,Inf
