Inf,-70.81,-85.80,-98.57,-65.44,-75.63,-87.87,-99.78;
-70.81,Inf,-69.36,-85.28,-75.29,-65.49,-74.28,-87.65;
-85.80,-69.36,Inf,-69.64,-87.88,-74.29,-65.44,-74.94;
-98.57,-85.28,-69.64,Inf,-99.88,-87.50,-74.45,-65.73;
-65.44,-75.29,-87.88,-99.88,Inf,-71.22,-85.76,-98.46;
-75.63,-65.49,-74.29,-87.50,-71.22,Inf,-69.39,-85.68;
-87.87,-74.28,-65.44,-74.45,-85.76,-69.39,Inf,-70.25;
-99.78,-87.65,-74.94,-65.73,-98.46,-85.68,-70.25,Inf
Inf,-70.81,-85.80,-98.57,-65.44,-75.63,-87.87,-99.78;
-70.81,Inf,-69.36,-85.28,-75.29,-65.49,-74.28,-87.65;
-85.80,-69.36,Inf,-69.64,-87.88,-74.29,-65.44,-74.94;
-98.57,-85.28,-69.64,Inf,-99.88,-87.50,-74.45,-65.73;
-65.44,-75.29,-87.88,-99.88,Inf,-71.22,-85.76,-98.46;
-75.63,-65.49,-74.29,-87.50,-71.22,Inf,-69.39,-85.68;
-87.87,-74.28,-65.44,-74.45,-85.76,-69.39,Inf,-70.25;
-99.78,-87.65,-74.94,-65.73,-98.46,-85.68,-70.25,Inf
Inf,-70.81,-85.80,-98.57,-65.44,-75.63,-87.87,-99.78;
-70.81,Inf,-69.36,-85.28,-75.29,-65.49,-74.28,-87.65;
-85.80,-69.36,Inf,-69.64,-87.88,-74.29,-65.44,-74.94;
-98.57,-85.28,-69.64,Inf,-99.88,-87.50,-74.45,-65.73;
-65.44,-75.29,-87.88,-99.88,Inf,-71.22,-85.76,-98.46;
-75.63,-65.49,-74.29,-87.50,-71.22,Inf,-69.39,-85.68;
-87.87,-74.28,-65.44,-74.45,-85.76,-69.39,Inf,-70.25;
-99.78,-87.65,-74.94,-65.73,-98.46,-85.68,-70.25,Inf
Inf,-70.81,-85.80,-98.57,-65.44,-75.63,-87.87,-99.78;
-70.81,Inf,-69.36,-85.28,-75.29,-65.49,-74.28,-87.65;
-85.80,-69.36,Inf,-69.64,-87.88,-74.29,-65.44,-74.94;
-98.57,-85.28,-69.64,Inf,-99.88,-87.50,-74.45,-65.73;
-65.44,-75.29,-87.88,-99.88,Inf,-71.22,-85.76,-98.46;
-75.63,-65.49,-74.29,-87.50,-71.22,Inf,-69.39,-85.68;
-87.87,-74.28,-65.44,-74.45,-85.76,-69.39,Inf,-70.25;
-99.78,-87.65,-74.94,-65.73,-98.46,-85.68,-70.25,Inf
Inf,-70.81,-85.80,-98.57,-65.44,-75.63,-87.87,-99.78;
-70.81,Inf,-69.36,-85.28,-75.29,-65.49,-74.28,-87.65;
-85.80,-69.36,Inf,-69.64,-87.88,-74.29,-65.44,-74.94;
-98.57,-85.28,-69.64,Inf,-99.88,-87.50,-74.45,-65.73;
-65.44,-75.29,-87.88,-99.88,Inf,-71.22,-85.76,-98.46;
-75.63,-65.49,-74.29,-87.50,-71.22,Inf,-69.39,-85.68;
-87.87,-74.28,-65.44,-74.45,-85.76,-69.39,Inf,-70.25;
-99.78,-87.65,-74.94,-65.73,-98.46,-85.68,-70.25,Inf
