Inf,-69.69,-85.20,-98.46,-68.99,-74.62,-87.34,-99.83;
-69.69,Inf,-69.88,-85.24,-77.29,-65.46,-74.44,-87.34;
-85.20,-69.88,Inf,-69.51,-90.56,-74.78,-65.52,-74.64;
-98.46,-85.24,-69.51,Inf,-102.81,-87.42,-74.29,-65.60;
-65.98,-74.28,-87.55,-99.80,Inf,-69.37,-85.30,-98.45;
-74.62,-65.46,-74.78,-87.42,-72.38,Inf,-69.74,-85.20;
-87.34,-74.44,-65.52,-74.29,-88.31,-69.74,Inf,-69.59;
-99.83,-87.34,-74.64,-65.60,-101.46,-85.20,-69.59,Inf
Inf,-69.69,-85.20,-98.46,-68.99,-74.62,-87.34,-99.83;
-69.69,Inf,-69.88,-85.24,-77.29,-65.46,-74.44,-87.34;
-85.20,-69.88,Inf,-69.51,-90.56,-74.78,-65.52,-74.64;
-98.46,-85.24,-69.51,Inf,-102.81,-87.42,-74.29,-65.60;
-65.98,-74.28,-87.55,-99.80,Inf,-69.37,-85.30,-98.45;
-74.62,-65.46,-74.78,-87.42,-72.38,Inf,-69.74,-85.20;
-87.34,-74.44,-65.52,-74.29,-88.31,-69.74,Inf,-69.59;
-99.83,-87.34,-74.64,-65.60,-101.46,-85.20,-69.59,Inf
Inf,-69.69,-85.20,-98.46,-68.99,-74.62,-87.34,-99.83;
-69.69,Inf,-69.88,-85.24,-77.29,-65.46,-74.44,-87.34;
-85.20,-69.88,Inf,-69.51,-90.56,-74.78,-65.52,-74.64;
-98.46,-85.24,-69.51,Inf,-102.81,-87.42,-74.29,-65.60;
-65.98,-74.28,-87.55,-99.80,Inf,-69.37,-85.30,-98.45;
-74.62,-65.46,-74.78,-87.42,-72.38,Inf,-69.74,-85.20;
-87.34,-74.44,-65.52,-74.29,-88.31,-69.74,Inf,-69.59;
-99.83,-87.34,-74.64,-65.60,-101.46,-85.20,-69.59,Inf
Inf,-69.69,-85.20,-98.46,-68.99,-74.62,-87.34,-99.83;
-69.69,Inf,-69.88,-85.24,-77.29,-65.46,-74.44,-87.34;
-85.20,-69.88,Inf,-69.51,-90.56,-74.78,-65.52,-74.64;
-98.46,-85.24,-69.51,Inf,-102.81,-87.42,-74.29,-65.60;
-65.98,-74.28,-87.55,-99.80,Inf,-69.37,-85.30,-98.45;
-74.62,-65.46,-74.78,-87.42,-72.38,Inf,-69.74,-85.20;
-87.34,-74.44,-65.52,-74.29,-88.31,-69.74,Inf,-69.59;
-99.83,-87.34,-74.64,-65.60,-101.46,-85.20,-69.59,Inf
Inf,-69.69,-85.20,-98.46,-68.99,-74.62,-87.34,-99.83;
-69.69,Inf,-69.88,-85.24,-77.29,-65.46,-74.44,-87.34;
-85.20,-69.88,Inf,-69.51,-90.56,-74.78,-65.52,-74.64;
-98.46,-85.24,-69.51,Inf,-102.81,-87.42,-74.29,-65.60;
-65.98,-74.28,-87.55,-99.80,Inf,-69.37,-85.30,-98.45;
-74.62,-65.46,-74.78,-87.42,-72.38,Inf,-69.74,-85.20;
-87.34,-74.44,-65.52,-74.29,-88.31,-69.74,Inf,-69.59;
-99.83,-87.34,-74.64,-65.60,-101.46,-85.20,-69.59,Inf
