Inf,-72.37,-85.37,-98.91,-68.46,-74.29,-90.58,-99.83;
-69.36,Inf,-69.89,-86.00,-77.29,-65.49,-77.80,-87.46;
-85.37,-72.90,Inf,-69.89,-90.56,-74.48,-68.47,-74.29;
-98.91,-89.01,-69.89,Inf,-103.27,-87.90,-77.54,-66.48;
-65.45,-77.29,-87.55,-100.26,Inf,-69.41,-88.51,-98.54;
-74.29,-68.50,-74.48,-87.90,-72.42,Inf,-72.83,-85.25;
-87.57,-77.80,-65.46,-74.53,-88.51,-69.82,Inf,-69.44;
-99.83,-90.47,-74.29,-66.48,-101.55,-85.25,-72.45,Inf
Inf,-72.37,-85.37,-98.91,-68.46,-74.29,-90.58,-99.83;
-69.36,Inf,-69.89,-86.00,-77.29,-65.49,-77.80,-87.46;
-85.37,-72.90,Inf,-69.89,-90.56,-74.48,-68.47,-74.29;
-98.91,-89.01,-69.89,Inf,-103.27,-87.90,-77.54,-66.48;
-65.45,-77.29,-87.55,-100.26,Inf,-69.41,-88.51,-98.54;
-74.29,-68.50,-74.48,-87.90,-72.42,Inf,-72.83,-85.25;
-87.57,-77.80,-65.46,-74.53,-88.51,-69.82,Inf,-69.44;
-99.83,-90.47,-74.29,-66.48,-101.55,-85.25,-72.45,Inf
Inf,-72.37,-85.37,-98.91,-68.46,-74.29,-90.58,-99.83;
-69.36,Inf,-69.89,-86.00,-77.29,-65.49,-77.80,-87.46;
-85.37,-72.90,Inf,-69.89,-90.56,-74.48,-68.47,-74.29;
-98.91,-89.01,-69.89,Inf,-103.27,-87.90,-77.54,-66.48;
-65.45,-77.29,-87.55,-100.26,Inf,-69.41,-88.51,-98.54;
-74.29,-68.50,-74.48,-87.90,-72.42,Inf,-72.83,-85.25;
-87.57,-77.80,-65.46,-74.53,-88.51,-69.82,Inf,-69.44;
-99.83,-90.47,-74.29,-66.48,-101.55,-85.25,-72.45,Inf
Inf,-72.37,-85.37,-98.91,-68.46,-74.29,-90.58,-99.83;
-69.36,Inf,-69.89,-86.00,-77.29,-65.49,-77.80,-87.46;
-85.37,-72.90,Inf,-69.89,-90.56,-74.48,-68.47,-74.29;
-98.91,-89.01,-69.89,Inf,-103.27,-87.90,-77.54,-66.48;
-65.45,-77.29,-87.55,-100.26,Inf,-69.41,-88.51,-98.54;
-74.29,-68.50,-74.48,-87.90,-72.42,Inf,-72.83,-85.25;
-87.57,-77.80,-65.46,-74.53,-88.51,-69.82,Inf,-69.44;
-99.83,-90.47,-74.29,-66.48,-101.55,-85.25,-72.45,Inf
Inf,-72.37,-85.37,-98.91,-68.46,-74.29,-90.58,-99.83;
-69.36,Inf,-69.89,-86.00,-77.29,-65.49,-77.80,-87.46;
-85.37,-72.90,Inf,-69.89,-90.56,-74.48,-68.47,-74.29;
-98.91,-89.01,-69.89,Inf,-103.27,-87.90,-77.54,-66.48;
-65.45,-77.29,-87.55,-100.26,Inf,-69.41,-88.51,-98.54;
-74.29,-68.50,-74.48,-87.90,-72.42,Inf,-72.83,-85.25;
-87.57,-77.80,-65.46,-74.53,-88.51,-69.82,Inf,-69.44;
-99.83,-90.47,-74.29,-66.48,-101.55,-85.25,-72.45,Inf
