Inf,-72.97,-91.32,-101.51,-73.27,-74.69,-90.83,-105.79;
-75.98,Inf,-75.45,-88.24,-80.41,-65.44,-77.40,-93.52;
-91.32,-72.44,Inf,-72.37,-93.51,-74.32,-69.05,-80.42;
-104.52,-88.24,-75.38,Inf,-105.89,-87.37,-77.63,-71.66;
-73.27,-77.40,-93.51,-102.88,Inf,-69.53,-88.20,-104.73;
-80.71,-68.45,-80.34,-90.38,-75.55,Inf,-72.54,-91.38;
-93.84,-77.40,-72.06,-77.63,-91.21,-69.53,Inf,-76.51;
-105.79,-90.51,-80.42,-68.65,-104.73,-85.36,-73.50,Inf
Inf,-72.97,-91.32,-101.51,-73.27,-74.69,-90.83,-105.79;
-75.98,Inf,-75.45,-88.24,-80.41,-65.44,-77.40,-93.52;
-91.32,-72.44,Inf,-72.37,-93.51,-74.32,-69.05,-80.42;
-104.52,-88.24,-75.38,Inf,-105.89,-87.37,-77.63,-71.66;
-73.27,-77.40,-93.51,-102.88,Inf,-69.53,-88.20,-104.73;
-80.71,-68.45,-80.34,-90.38,-75.55,Inf,-72.54,-91.38;
-93.84,-77.40,-72.06,-77.63,-91.21,-69.53,Inf,-76.51;
-105.79,-90.51,-80.42,-68.65,-104.73,-85.36,-73.50,Inf
Inf,-72.97,-91.32,-101.51,-73.27,-74.69,-90.83,-105.79;
-75.98,Inf,-75.45,-88.24,-80.41,-65.44,-77.40,-93.52;
-91.32,-72.44,Inf,-72.37,-93.51,-74.32,-69.05,-80.42;
-104.52,-88.24,-75.38,Inf,-105.89,-87.37,-77.63,-71.66;
-73.27,-77.40,-93.51,-102.88,Inf,-69.53,-88.20,-104.73;
-80.71,-68.45,-80.34,-90.38,-75.55,Inf,-72.54,-91.38;
-93.84,-77.40,-72.06,-77.63,-91.21,-69.53,Inf,-76.51;
-105.79,-90.51,-80.42,-68.65,-104.73,-85.36,-73.50,Inf
Inf,-72.97,-91.32,-101.51,-73.27,-74.69,-90.83,-105.79;
-75.98,Inf,-75.45,-88.24,-80.41,-65.44,-77.40,-93.52;
-91.32,-72.44,Inf,-72.37,-93.51,-74.32,-69.05,-80.42;
-104.52,-88.24,-75.38,Inf,-105.89,-87.37,-77.63,-71.66;
-73.27,-77.40,-93.51,-102.88,Inf,-69.53,-88.20,-104.73;
-80.71,-68.45,-80.34,-90.38,-75.55,Inf,-72.54,-91.38;
-93.84,-77.40,-72.06,-77.63,-91.21,-69.53,Inf,-76.51;
-105.79,-90.51,-80.42,-68.65,-104.73,-85.36,-73.50,Inf
Inf,-72.97,-91.32,-101.51,-73.27,-74.69,-90.83,-105.79;
-75.98,Inf,-75.45,-88.24,-80.41,-65.44,-77.40,-93.52;
-91.32,-72.44,Inf,-72.37,-93.51,-74.32,-69.05,-80.42;
-104.52,-88.24,-75.38,Inf,-105.89,-87.37,-77.63,-71.66;
-73.27,-77.40,-93.51,-102.88,Inf,-69.53,-88.20,-104.73;
-80.71,-68.45,-80.34,-90.38,-75.55,Inf,-72.54,-91.38;
-93.84,-77.40,-72.06,-77.63,-91.21,-69.53,Inf,-76.51;
-105.79,-90.51,-80.42,-68.65,-104.73,-85.36,-73.50,Inf
