Inf,-76.21,-85.20,-101.46,-66.01,-80.30,-91.02,-105.85;
-70.19,Inf,-70.48,-88.65,-74.33,-72.72,-77.45,-93.41;
-85.20,-76.50,Inf,-72.37,-87.56,-80.30,-71.43,-80.64;
-98.45,-91.66,-69.36,Inf,-99.91,-93.36,-78.92,-72.14;
-66.01,-80.35,-87.56,-102.92,Inf,-75.86,-88.42,-104.47;
-74.28,-72.72,-74.28,-90.35,-69.84,Inf,-74.34,-91.35;
-88.01,-80.46,-68.42,-78.92,-85.41,-77.35,Inf,-76.10;
-99.83,-93.41,-74.62,-69.13,-98.45,-91.35,-73.09,Inf
Inf,-76.21,-85.20,-101.46,-66.01,-80.30,-91.02,-105.85;
-70.19,Inf,-70.48,-88.65,-74.33,-72.72,-77.45,-93.41;
-85.20,-76.50,Inf,-72.37,-87.56,-80.30,-71.43,-80.64;
-98.45,-91.66,-69.36,Inf,-99.91,-93.36,-78.92,-72.14;
-66.01,-80.35,-87.56,-102.92,Inf,-75.86,-88.42,-104.47;
-74.28,-72.72,-74.28,-90.35,-69.84,Inf,-74.34,-91.35;
-88.01,-80.46,-68.42,-78.92,-85.41,-77.35,Inf,-76.10;
-99.83,-93.41,-74.62,-69.13,-98.45,-91.35,-73.09,Inf
Inf,-76.21,-85.20,-101.46,-66.01,-80.30,-91.02,-105.85;
-70.19,Inf,-70.48,-88.65,-74.33,-72.72,-77.45,-93.41;
-85.20,-76.50,Inf,-72.37,-87.56,-80.30,-71.43,-80.64;
-98.45,-91.66,-69.36,Inf,-99.91,-93.36,-78.92,-72.14;
-66.01,-80.35,-87.56,-102.92,Inf,-75.86,-88.42,-104.47;
-74.28,-72.72,-74.28,-90.35,-69.84,Inf,-74.34,-91.35;
-88.01,-80.46,-68.42,-78.92,-85.41,-77.35,Inf,-76.10;
-99.83,-93.41,-74.62,-69.13,-98.45,-91.35,-73.09,Inf
Inf,-76.21,-85.20,-101.46,-66.01,-80.30,-91.02,-105.85;
-70.19,Inf,-70.48,-88.65,-74.33,-72.72,-77.45,-93.41;
-85.20,-76.50,Inf,-72.37,-87.56,-80.30,-71.43,-80.64;
-98.45,-91.66,-69.36,Inf,-99.91,-93.36,-78.92,-72.14;
-66.01,-80.35,-87.56,-102.92,Inf,-75.86,-88.42,-104.47;
-74.28,-72.72,-74.28,-90.35,-69.84,Inf,-74.34,-91.35;
-88.01,-80.46,-68.42,-78.92,-85.41,-77.35,Inf,-76.10;
-99.83,-93.41,-74.62,-69.13,-98.45,-91.35,-73.09,Inf
Inf,-76.21,-85.20,-101.46,-66.01,-80.30,-91.02,-105.85;
-70.19,Inf,-70.48,-88.65,-74.33,-72.72,-77.45,-93.41;
-85.20,-76.50,Inf,-72.37,-87.56,-80.30,-71.43,-80.64;
-98.45,-91.66,-69.36,Inf,-99.91,-93.36,-78.92,-72.14;
-66.01,-80.35,-87.56,-102.92,Inf,-75.86,-88.42,-104.47;
-74.28,-72.72,-74.28,-90.35,-69.84,Inf,-74.34,-91.35;
-88.01,-80.46,-68.42,-78.92,-85.41,-77.35,Inf,-76.10;
-99.83,-93.41,-74.62,-69.13,-98.45,-91.35,-73.09,Inf
