Inf,-69.90,-88.41,-98.53,-65.49,-77.32,-93.54,-102.90;
-72.91,Inf,-72.37,-85.86,-74.49,-68.83,-80.30,-90.35;
-88.41,-69.36,Inf,-71.05,-87.45,-77.48,-71.46,-77.29;
-101.54,-85.86,-74.06,Inf,-99.90,-90.58,-81.48,-70.74;
-68.50,-74.49,-90.46,-99.90,Inf,-72.37,-91.33,-101.53;
-77.32,-65.82,-77.48,-87.57,-69.36,Inf,-75.64,-88.31;
-90.53,-74.28,-68.45,-75.46,-85.30,-72.63,Inf,-72.37;
-102.90,-87.34,-77.29,-67.73,-98.52,-88.31,-75.38,Inf
Inf,-69.90,-88.41,-98.53,-65.49,-77.32,-93.54,-102.90;
-72.91,Inf,-72.37,-85.86,-74.49,-68.83,-80.30,-90.35;
-88.41,-69.36,Inf,-71.05,-87.45,-77.48,-71.46,-77.29;
-101.54,-85.86,-74.06,Inf,-99.90,-90.58,-81.48,-70.74;
-68.50,-74.49,-90.46,-99.90,Inf,-72.37,-91.33,-101.53;
-77.32,-65.82,-77.48,-87.57,-69.36,Inf,-75.64,-88.31;
-90.53,-74.28,-68.45,-75.46,-85.30,-72.63,Inf,-72.37;
-102.90,-87.34,-77.29,-67.73,-98.52,-88.31,-75.38,Inf
Inf,-69.90,-88.41,-98.53,-65.49,-77.32,-93.54,-102.90;
-72.91,Inf,-72.37,-85.86,-74.49,-68.83,-80.30,-90.35;
-88.41,-69.36,Inf,-71.05,-87.45,-77.48,-71.46,-77.29;
-101.54,-85.86,-74.06,Inf,-99.90,-90.58,-81.48,-70.74;
-68.50,-74.49,-90.46,-99.90,Inf,-72.37,-91.33,-101.53;
-77.32,-65.82,-77.48,-87.57,-69.36,Inf,-75.64,-88.31;
-90.53,-74.28,-68.45,-75.46,-85.30,-72.63,Inf,-72.37;
-102.90,-87.34,-77.29,-67.73,-98.52,-88.31,-75.38,Inf
Inf,-69.90,-88.41,-98.53,-65.49,-77.32,-93.54,-102.90;
-72.91,Inf,-72.37,-85.86,-74.49,-68.83,-80.30,-90.35;
-88.41,-69.36,Inf,-71.05,-87.45,-77.48,-71.46,-77.29;
-101.54,-85.86,-74.06,Inf,-99.90,-90.58,-81.48,-70.74;
-68.50,-74.49,-90.46,-99.90,Inf,-72.37,-91.33,-101.53;
-77.32,-65.82,-77.48,-87.57,-69.36,Inf,-75.64,-88.31;
-90.53,-74.28,-68.45,-75.46,-85.30,-72.63,Inf,-72.37;
-102.90,-87.34,-77.29,-67.73,-98.52,-88.31,-75.38,Inf
Inf,-69.90,-88.41,-98.53,-65.49,-77.32,-93.54,-102.90;
-72.91,Inf,-72.37,-85.86,-74.49,-68.83,-80.30,-90.35;
-88.41,-69.36,Inf,-71.05,-87.45,-77.48,-71.46,-77.29;
-101.54,-85.86,-74.06,Inf,-99.90,-90.58,-81.48,-70.74;
-68.50,-74.49,-90.46,-99.90,Inf,-72.37,-91.33,-101.53;
-77.32,-65.82,-77.48,-87.57,-69.36,Inf,-75.64,-88.31;
-90.53,-74.28,-68.45,-75.46,-85.30,-72.63,Inf,-72.37;
-102.90,-87.34,-77.29,-67.73,-98.52,-88.31,-75.38,Inf
