Inf,-72.63,-88.50,-104.49,-65.52,-80.57,-90.41,-102.78;
-72.63,Inf,-72.52,-91.23,-74.33,-73.14,-77.29,-90.41;
-88.50,-72.52,Inf,-75.75,-87.49,-81.84,-68.76,-77.74;
-101.48,-88.22,-72.74,Inf,-99.76,-93.64,-77.30,-68.50;
-68.53,-77.34,-90.50,-105.79,Inf,-76.11,-88.21,-101.46;
-77.56,-70.13,-78.83,-93.64,-70.09,Inf,-73.42,-88.39;
-90.41,-77.29,-68.76,-80.31,-85.20,-76.43,Inf,-72.48;
-102.78,-90.41,-77.74,-71.51,-98.45,-91.40,-72.48,Inf
Inf,-72.63,-88.50,-104.49,-65.52,-80.57,-90.41,-102.78;
-72.63,Inf,-72.52,-91.23,-74.33,-73.14,-77.29,-90.41;
-88.50,-72.52,Inf,-75.75,-87.49,-81.84,-68.76,-77.74;
-101.48,-88.22,-72.74,Inf,-99.76,-93.64,-77.30,-68.50;
-68.53,-77.34,-90.50,-105.79,Inf,-76.11,-88.21,-101.46;
-77.56,-70.13,-78.83,-93.64,-70.09,Inf,-73.42,-88.39;
-90.41,-77.29,-68.76,-80.31,-85.20,-76.43,Inf,-72.48;
-102.78,-90.41,-77.74,-71.51,-98.45,-91.40,-72.48,Inf
Inf,-72.63,-88.50,-104.49,-65.52,-80.57,-90.41,-102.78;
-72.63,Inf,-72.52,-91.23,-74.33,-73.14,-77.29,-90.41;
-88.50,-72.52,Inf,-75.75,-87.49,-81.84,-68.76,-77.74;
-101.48,-88.22,-72.74,Inf,-99.76,-93.64,-77.30,-68.50;
-68.53,-77.34,-90.50,-105.79,Inf,-76.11,-88.21,-101.46;
-77.56,-70.13,-78.83,-93.64,-70.09,Inf,-73.42,-88.39;
-90.41,-77.29,-68.76,-80.31,-85.20,-76.43,Inf,-72.48;
-102.78,-90.41,-77.74,-71.51,-98.45,-91.40,-72.48,Inf
Inf,-72.63,-88.50,-104.49,-65.52,-80.57,-90.41,-102.78;
-72.63,Inf,-72.52,-91.23,-74.33,-73.14,-77.29,-90.41;
-88.50,-72.52,Inf,-75.75,-87.49,-81.84,-68.76,-77.74;
-101.48,-88.22,-72.74,Inf,-99.76,-93.64,-77.30,-68.50;
-68.53,-77.34,-90.50,-105.79,Inf,-76.11,-88.21,-101.46;
-77.56,-70.13,-78.83,-93.64,-70.09,Inf,-73.42,-88.39;
-90.41,-77.29,-68.76,-80.31,-85.20,-76.43,Inf,-72.48;
-102.78,-90.41,-77.74,-71.51,-98.45,-91.40,-72.48,Inf
Inf,-72.63,-88.50,-104.49,-65.52,-80.57,-90.41,-102.78;
-72.63,Inf,-72.52,-91.23,-74.33,-73.14,-77.29,-90.41;
-88.50,-72.52,Inf,-75.75,-87.49,-81.84,-68.76,-77.74;
-101.48,-88.22,-72.74,Inf,-99.76,-93.64,-77.30,-68.50;
-68.53,-77.34,-90.50,-105.79,Inf,-76.11,-88.21,-101.46;
-77.56,-70.13,-78.83,-93.64,-70.09,Inf,-73.42,-88.39;
-90.41,-77.29,-68.76,-80.31,-85.20,-76.43,Inf,-72.48;
-102.78,-90.41,-77.74,-71.51,-98.45,-91.40,-72.48,Inf
