Inf,-69.48,-85.19,-98.49,-65.76,-74.76,-87.36,-102.84;
-69.48,Inf,-69.46,-85.41,-74.74,-67.24,-74.51,-90.36;
-85.19,-69.46,Inf,-69.56,-87.43,-74.80,-65.54,-77.48;
-98.49,-85.41,-69.56,Inf,-99.77,-87.40,-74.30,-69.70;
-65.76,-74.74,-87.43,-99.77,Inf,-69.49,-85.22,-101.70;
-74.76,-67.24,-74.80,-87.40,-69.49,Inf,-69.72,-88.93;
-87.36,-74.51,-65.54,-74.30,-85.22,-69.72,Inf,-72.98;
-99.83,-87.35,-74.47,-66.69,-98.69,-85.92,-69.97,Inf
Inf,-69.48,-85.19,-98.49,-65.76,-74.76,-87.36,-102.84;
-69.48,Inf,-69.46,-85.41,-74.74,-67.24,-74.51,-90.36;
-85.19,-69.46,Inf,-69.56,-87.43,-74.80,-65.54,-77.48;
-98.49,-85.41,-69.56,Inf,-99.77,-87.40,-74.30,-69.70;
-65.76,-74.74,-87.43,-99.77,Inf,-69.49,-85.22,-101.70;
-74.76,-67.24,-74.80,-87.40,-69.49,Inf,-69.72,-88.93;
-87.36,-74.51,-65.54,-74.30,-85.22,-69.72,Inf,-72.98;
-99.83,-87.35,-74.47,-66.69,-98.69,-85.92,-69.97,Inf
Inf,-69.48,-85.19,-98.49,-65.76,-74.76,-87.36,-102.84;
-69.48,Inf,-69.46,-85.41,-74.74,-67.24,-74.51,-90.36;
-85.19,-69.46,Inf,-69.56,-87.43,-74.80,-65.54,-77.48;
-98.49,-85.41,-69.56,Inf,-99.77,-87.40,-74.30,-69.70;
-65.76,-74.74,-87.43,-99.77,Inf,-69.49,-85.22,-101.70;
-74.76,-67.24,-74.80,-87.40,-69.49,Inf,-69.72,-88.93;
-87.36,-74.51,-65.54,-74.30,-85.22,-69.72,Inf,-72.98;
-99.83,-87.35,-74.47,-66.69,-98.69,-85.92,-69.97,Inf
Inf,-69.48,-85.19,-98.49,-65.76,-74.76,-87.36,-102.84;
-69.48,Inf,-69.46,-85.41,-74.74,-67.24,-74.51,-90.36;
-85.19,-69.46,Inf,-69.56,-87.43,-74.80,-65.54,-77.48;
-98.49,-85.41,-69.56,Inf,-99.77,-87.40,-74.30,-69.70;
-65.76,-74.74,-87.43,-99.77,Inf,-69.49,-85.22,-101.70;
-74.76,-67.24,-74.80,-87.40,-69.49,Inf,-69.72,-88.93;
-87.36,-74.51,-65.54,-74.30,-85.22,-69.72,Inf,-72.98;
-99.83,-87.35,-74.47,-66.69,-98.69,-85.92,-69.97,Inf
Inf,-69.48,-85.19,-98.49,-65.76,-74.76,-87.36,-102.84;
-69.48,Inf,-69.46,-85.41,-74.74,-67.24,-74.51,-90.36;
-85.19,-69.46,Inf,-69.56,-87.43,-74.80,-65.54,-77.48;
-98.49,-85.41,-69.56,Inf,-99.77,-87.40,-74.30,-69.70;
-65.76,-74.74,-87.43,-99.77,Inf,-69.49,-85.22,-101.70;
-74.76,-67.24,-74.80,-87.40,-69.49,Inf,-69.72,-88.93;
-87.36,-74.51,-65.54,-74.30,-85.22,-69.72,Inf,-72.98;
-99.83,-87.35,-74.47,-66.69,-98.69,-85.92,-69.97,Inf
