Inf,-76.15,-85.34,-104.47,-68.02,-80.62,-93.52,-103.19;
-73.14,Inf,-69.43,-91.44,-74.49,-71.52,-80.32,-90.43;
-88.35,-75.45,Inf,-75.64,-87.57,-80.30,-71.47,-77.68;
-101.46,-91.44,-69.62,Inf,-100.14,-93.47,-80.53,-70.49;
-71.03,-80.51,-87.57,-106.16,Inf,-75.94,-91.42,-101.46;
-77.61,-71.52,-74.28,-93.47,-69.92,Inf,-75.38,-88.39;
-90.51,-80.32,-65.44,-80.53,-85.40,-75.38,Inf,-72.84;
-103.19,-93.44,-74.67,-73.50,-98.45,-91.40,-75.85,Inf
Inf,-76.15,-85.34,-104.47,-68.02,-80.62,-93.52,-103.19;
-73.14,Inf,-69.43,-91.44,-74.49,-71.52,-80.32,-90.43;
-88.35,-75.45,Inf,-75.64,-87.57,-80.30,-71.47,-77.68;
-101.46,-91.44,-69.62,Inf,-100.14,-93.47,-80.53,-70.49;
-71.03,-80.51,-87.57,-106.16,Inf,-75.94,-91.42,-101.46;
-77.61,-71.52,-74.28,-93.47,-69.92,Inf,-75.38,-88.39;
-90.51,-80.32,-65.44,-80.53,-85.40,-75.38,Inf,-72.84;
-103.19,-93.44,-74.67,-73.50,-98.45,-91.40,-75.85,Inf
Inf,-76.15,-85.34,-104.47,-68.02,-80.62,-93.52,-103.19;
-73.14,Inf,-69.43,-91.44,-74.49,-71.52,-80.32,-90.43;
-88.35,-75.45,Inf,-75.64,-87.57,-80.30,-71.47,-77.68;
-101.46,-91.44,-69.62,Inf,-100.14,-93.47,-80.53,-70.49;
-71.03,-80.51,-87.57,-106.16,Inf,-75.94,-91.42,-101.46;
-77.61,-71.52,-74.28,-93.47,-69.92,Inf,-75.38,-88.39;
-90.51,-80.32,-65.44,-80.53,-85.40,-75.38,Inf,-72.84;
-103.19,-93.44,-74.67,-73.50,-98.45,-91.40,-75.85,Inf
Inf,-76.15,-85.34,-104.47,-68.02,-80.62,-93.52,-103.19;
-73.14,Inf,-69.43,-91.44,-74.49,-71.52,-80.32,-90.43;
-88.35,-75.45,Inf,-75.64,-87.57,-80.30,-71.47,-77.68;
-101.46,-91.44,-69.62,Inf,-100.14,-93.47,-80.53,-70.49;
-71.03,-80.51,-87.57,-106.16,Inf,-75.94,-91.42,-101.46;
-77.61,-71.52,-74.28,-93.47,-69.92,Inf,-75.38,-88.39;
-90.51,-80.32,-65.44,-80.53,-85.40,-75.38,Inf,-72.84;
-103.19,-93.44,-74.67,-73.50,-98.45,-91.40,-75.85,Inf
Inf,-76.15,-85.34,-104.47,-68.02,-80.62,-93.52,-103.19;
-73.14,Inf,-69.43,-91.44,-74.49,-71.52,-80.32,-90.43;
-88.35,-75.45,Inf,-75.64,-87.57,-80.30,-71.47,-77.68;
-101.46,-91.44,-69.62,Inf,-100.14,-93.47,-80.53,-70.49;
-71.03,-80.51,-87.57,-106.16,Inf,-75.94,-91.42,-101.46;
-77.61,-71.52,-74.28,-93.47,-69.92,Inf,-75.38,-88.39;
-90.51,-80.32,-65.44,-80.53,-85.40,-75.38,Inf,-72.84;
-103.19,-93.44,-74.67,-73.50,-98.45,-91.40,-75.85,Inf
