Inf,-73.52,-91.58,-104.47,-65.46,-74.36,-90.36,-99.80;
-70.51,Inf,-75.39,-91.72,-74.94,-68.00,-78.41,-87.50;
-85.56,-72.38,Inf,-76.45,-87.60,-75.45,-70.24,-74.51;
-98.45,-88.71,-76.45,Inf,-99.77,-87.36,-77.30,-65.75;
-65.46,-77.95,-93.62,-105.79,Inf,-69.56,-88.24,-98.47;
-74.36,-71.01,-81.47,-93.38,-69.56,Inf,-72.39,-85.40;
-87.35,-78.41,-73.25,-80.31,-85.23,-69.38,Inf,-69.71;
-99.80,-90.51,-80.53,-71.77,-98.47,-85.40,-72.72,Inf
Inf,-73.52,-91.58,-104.47,-65.46,-74.36,-90.36,-99.80;
-70.51,Inf,-75.39,-91.72,-74.94,-68.00,-78.41,-87.50;
-85.56,-72.38,Inf,-76.45,-87.60,-75.45,-70.24,-74.51;
-98.45,-88.71,-76.45,Inf,-99.77,-87.36,-77.30,-65.75;
-65.46,-77.95,-93.62,-105.79,Inf,-69.56,-88.24,-98.47;
-74.36,-71.01,-81.47,-93.38,-69.56,Inf,-72.39,-85.40;
-87.35,-78.41,-73.25,-80.31,-85.23,-69.38,Inf,-69.71;
-99.80,-90.51,-80.53,-71.77,-98.47,-85.40,-72.72,Inf
Inf,-73.52,-91.58,-104.47,-65.46,-74.36,-90.36,-99.80;
-70.51,Inf,-75.39,-91.72,-74.94,-68.00,-78.41,-87.50;
-85.56,-72.38,Inf,-76.45,-87.60,-75.45,-70.24,-74.51;
-98.45,-88.71,-76.45,Inf,-99.77,-87.36,-77.30,-65.75;
-65.46,-77.95,-93.62,-105.79,Inf,-69.56,-88.24,-98.47;
-74.36,-71.01,-81.47,-93.38,-69.56,Inf,-72.39,-85.40;
-87.35,-78.41,-73.25,-80.31,-85.23,-69.38,Inf,-69.71;
-99.80,-90.51,-80.53,-71.77,-98.47,-85.40,-72.72,Inf
Inf,-73.52,-91.58,-104.47,-65.46,-74.36,-90.36,-99.80;
-70.51,Inf,-75.39,-91.72,-74.94,-68.00,-78.41,-87.50;
-85.56,-72.38,Inf,-76.45,-87.60,-75.45,-70.24,-74.51;
-98.45,-88.71,-76.45,Inf,-99.77,-87.36,-77.30,-65.75;
-65.46,-77.95,-93.62,-105.79,Inf,-69.56,-88.24,-98.47;
-74.36,-71.01,-81.47,-93.38,-69.56,Inf,-72.39,-85.40;
-87.35,-78.41,-73.25,-80.31,-85.23,-69.38,Inf,-69.71;
-99.80,-90.51,-80.53,-71.77,-98.47,-85.40,-72.72,Inf
Inf,-73.52,-91.58,-104.47,-65.46,-74.36,-90.36,-99.80;
-70.51,Inf,-75.39,-91.72,-74.94,-68.00,-78.41,-87.50;
-85.56,-72.38,Inf,-76.45,-87.60,-75.45,-70.24,-74.51;
-98.45,-88.71,-76.45,Inf,-99.77,-87.36,-77.30,-65.75;
-65.46,-77.95,-93.62,-105.79,Inf,-69.56,-88.24,-98.47;
-74.36,-71.01,-81.47,-93.38,-69.56,Inf,-72.39,-85.40;
-87.35,-78.41,-73.25,-80.31,-85.23,-69.38,Inf,-69.71;
-99.80,-90.51,-80.53,-71.77,-98.47,-85.40,-72.72,Inf
