Inf,-72.65,-92.05,-101.54,-65.46,-74.50,-93.59,-106.12;
-72.65,Inf,-76.30,-88.20,-74.56,-65.44,-80.35,-93.54;
-89.04,-73.29,Inf,-73.13,-88.22,-74.87,-72.10,-80.34;
-101.54,-88.20,-76.14,Inf,-99.88,-87.34,-80.32,-72.01;
-68.47,-77.57,-94.24,-102.89,Inf,-69.82,-91.54,-104.89;
-77.51,-68.45,-80.89,-90.35,-69.82,Inf,-75.44,-91.39;
-90.58,-77.34,-72.10,-77.31,-85.52,-69.42,Inf,-75.57;
-103.11,-90.53,-80.34,-69.00,-98.87,-85.37,-75.57,Inf
Inf,-72.65,-92.05,-101.54,-65.46,-74.50,-93.59,-106.12;
-72.65,Inf,-76.30,-88.20,-74.56,-65.44,-80.35,-93.54;
-89.04,-73.29,Inf,-73.13,-88.22,-74.87,-72.10,-80.34;
-101.54,-88.20,-76.14,Inf,-99.88,-87.34,-80.32,-72.01;
-68.47,-77.57,-94.24,-102.89,Inf,-69.82,-91.54,-104.89;
-77.51,-68.45,-80.89,-90.35,-69.82,Inf,-75.44,-91.39;
-90.58,-77.34,-72.10,-77.31,-85.52,-69.42,Inf,-75.57;
-103.11,-90.53,-80.34,-69.00,-98.87,-85.37,-75.57,Inf
Inf,-72.65,-92.05,-101.54,-65.46,-74.50,-93.59,-106.12;
-72.65,Inf,-76.30,-88.20,-74.56,-65.44,-80.35,-93.54;
-89.04,-73.29,Inf,-73.13,-88.22,-74.87,-72.10,-80.34;
-101.54,-88.20,-76.14,Inf,-99.88,-87.34,-80.32,-72.01;
-68.47,-77.57,-94.24,-102.89,Inf,-69.82,-91.54,-104.89;
-77.51,-68.45,-80.89,-90.35,-69.82,Inf,-75.44,-91.39;
-90.58,-77.34,-72.10,-77.31,-85.52,-69.42,Inf,-75.57;
-103.11,-90.53,-80.34,-69.00,-98.87,-85.37,-75.57,Inf
Inf,-72.65,-92.05,-101.54,-65.46,-74.50,-93.59,-106.12;
-72.65,Inf,-76.30,-88.20,-74.56,-65.44,-80.35,-93.54;
-89.04,-73.29,Inf,-73.13,-88.22,-74.87,-72.10,-80.34;
-101.54,-88.20,-76.14,Inf,-99.88,-87.34,-80.32,-72.01;
-68.47,-77.57,-94.24,-102.89,Inf,-69.82,-91.54,-104.89;
-77.51,-68.45,-80.89,-90.35,-69.82,Inf,-75.44,-91.39;
-90.58,-77.34,-72.10,-77.31,-85.52,-69.42,Inf,-75.57;
-103.11,-90.53,-80.34,-69.00,-98.87,-85.37,-75.57,Inf
Inf,-72.65,-92.05,-101.54,-65.46,-74.50,-93.59,-106.12;
-72.65,Inf,-76.30,-88.20,-74.56,-65.44,-80.35,-93.54;
-89.04,-73.29,Inf,-73.13,-88.22,-74.87,-72.10,-80.34;
-101.54,-88.20,-76.14,Inf,-99.88,-87.34,-80.32,-72.01;
-68.47,-77.57,-94.24,-102.89,Inf,-69.82,-91.54,-104.89;
-77.51,-68.45,-80.89,-90.35,-69.82,Inf,-75.44,-91.39;
-90.58,-77.34,-72.10,-77.31,-85.52,-69.42,Inf,-75.57;
-103.11,-90.53,-80.34,-69.00,-98.87,-85.37,-75.57,Inf
